Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,10507,1541,1456,1538,1765,1651,1641,915,2022,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,8636,1297,1236,1256,1367,1389,1324,767,2022,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
TOTAL CAUSAS SISTEMA RESPIRATORIO,630,97,64,74,106,127,79,83,2022,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
IRA Alta (J00-J06),523,73,44,62,93,108,65,78,2022,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
Influenza (J09-J11),0,0,0,0,0,0,0,0,2022,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
Neumonía (J12-J18),22,6,6,1,4,3,2,0,2022,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
Bronquitis/bronquiolitis aguda (J20-J21),10,2,2,0,2,3,1,0,2022,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
Crisis obstructiva bronquial (J40-J46),58,13,8,9,6,12,7,3,2022,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",17,3,4,2,1,1,4,2,2022,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
COVID 19 Sospechoso (U072),1071,68,106,164,254,204,186,89,2022,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
COVID 19 Confirmado (U071),455,2,5,6,18,127,172,125,2022,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
TOTAL CAUSAS SISTEMA CIRCULATORIO,353,71,59,50,42,58,45,28,2022,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
Infarto agudo miocardio,28,7,2,4,4,4,3,4,2022,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
Accidente vascular encefálico,21,6,3,1,3,2,4,2,2022,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
Crisis hipertensiva,58,8,10,14,10,5,5,6,2022,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
Arritmia grave,0,0,0,0,0,0,0,0,2022,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
Otras causas circulatorias,246,50,44,31,25,47,33,16,2022,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,917,166,159,120,164,130,124,54,2022,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
Accidentes del tránsito,49,1,13,3,5,9,12,6,2022,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
Lesiones autoinfligidas intencionalmente (X60-X84),0,0,0,0,0,0,0,0,2022,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
Otras causas externas,868,165,146,117,159,121,112,48,2022,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),0,0,0,0,0,0,0,0,2022,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
Ideación Suicida (R458),0,0,0,0,0,0,0,0,2022,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),0,0,0,0,0,0,0,0,2022,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
Trastornos del Humor (Afectivos) (F30-F39),0,0,0,0,0,0,0,0,2022,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",0,0,0,0,0,0,0,0,2022,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
Otros trastornos mentales no contenidos en las categorías anteriores,0,0,0,0,0,0,0,0,2022,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
DIARREA AGUDA (A00-A09),226,40,37,37,35,39,27,11,2022,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
TOTAL DEMÁS CAUSAS,4984,853,806,805,748,704,691,377,2022,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,653,117,104,92,88,100,95,57,2022,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
- CAUSAS SISTEMA RESPIRATORIO,22,2,4,3,3,3,5,2,2022,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
- COVID 19 SOSPECHOSO (U072),14,4,3,2,3,1,0,1,2022,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
- COVID 19 CONFIRMADO (U071),30,1,2,2,2,7,11,5,2022,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
- CAUSAS SISTEMA CIRCULATORIO,64,15,7,5,7,12,10,8,2022,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
- TRAUMATISMOS Y ENVENENAMIENTOS,137,18,24,26,18,20,21,10,2022,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),0,0,0,0,0,0,0,0,2022,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
- LAS DEMÁS CAUSAS,386,77,64,54,55,57,48,31,2022,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
CIRUGÍAS DE URGENCIA,172,33,25,33,24,25,21,11,2022,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
