Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,9140,-,-,-,-,-,-,-,-,-,0,-,-,0,0,0,374,363,432,364,329,556,484,438,342,246,396,379,396,386,341,400,400,364,309,364,352,414,386,325,0,2020,Antofagasta,SAR,SAR Alemania
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,20216,751,794,816,733,755,729,775,742,790,944,935,801,537,355,419,379,372,432,364,329,555,484,437,342,246,396,379,396,391,341,400,400,364,309,364,351,414,386,439,70,2020,Antofagasta,SAR,SAR Alemania
TOTAL CAUSAS SISTEMA RESPIRATORIO,3894,176,174,176,126,125,118,164,133,144,274,373,454,223,138,97,74,67,65,54,48,128,105,71,24,17,48,23,12,20,17,23,30,22,15,15,25,34,17,39,6,2020,Antofagasta,SAR,SAR Alemania
IRA Alta (J00-J06),3036,142,145,143,95,96,93,118,100,106,226,279,357,172,107,67,61,54,50,43,38,108,90,61,18,14,43,20,6,14,11,17,25,18,10,8,17,20,10,31,3,2020,Antofagasta,SAR,SAR Alemania
Influenza (J09-J11),49,0,0,0,0,4,1,1,2,4,5,5,4,5,0,4,1,0,3,0,0,5,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2020,Antofagasta,SAR,SAR Alemania
Neumonía (J12-J18),147,8,2,5,10,4,4,11,7,6,8,11,10,13,4,4,4,2,2,3,1,2,8,4,3,1,0,0,0,1,2,0,1,0,1,0,2,1,2,0,0,2020,Antofagasta,SAR,SAR Alemania
Bronquitis/bronquiolitis aguda (J20-J21),360,12,18,19,15,11,9,23,10,20,23,60,60,24,17,7,4,1,0,4,4,3,4,1,1,0,1,0,1,0,1,0,0,0,1,1,2,2,1,0,0,2020,Antofagasta,SAR,SAR Alemania
Crisis obstructiva bronquial (J40-J46),206,9,7,6,6,8,7,9,12,5,8,13,20,8,6,11,1,6,8,3,2,7,3,1,1,1,1,3,2,3,2,6,2,0,2,4,4,2,1,4,2,2020,Antofagasta,SAR,SAR Alemania
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",96,5,2,3,0,2,4,2,2,3,4,5,3,1,4,4,3,4,2,1,3,3,0,1,1,1,3,0,3,2,1,0,2,2,1,2,0,9,3,4,1,2020,Antofagasta,SAR,SAR Alemania
COVID 19 Sospechoso (U072),2256,-,-,-,-,-,0,0,0,0,0,0,1,4,6,15,2,11,14,16,52,78,102,175,219,149,209,228,226,144,108,96,73,74,52,54,26,44,32,43,3,2020,Antofagasta,SAR,SAR Alemania
COVID 19 Confirmado (U071),39,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,1,5,2,7,1,7,1,2,1,3,0,0,0,1,1,0,2020,Antofagasta,SAR,SAR Alemania
TOTAL CAUSAS SISTEMA CIRCULATORIO,329,14,11,10,7,14,10,11,8,12,20,10,8,8,5,5,9,4,10,14,3,4,5,7,4,3,5,4,5,8,17,11,5,6,4,10,3,12,7,12,4,2020,Antofagasta,SAR,SAR Alemania
Infarto agudo miocardio,8,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020,Antofagasta,SAR,SAR Alemania
Accidente vascular encefálico,15,2,1,0,0,1,0,0,0,1,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2020,Antofagasta,SAR,SAR Alemania
Crisis hipertensiva,150,6,4,6,1,5,4,4,4,5,9,4,3,1,1,2,4,2,6,6,2,3,3,3,1,2,2,3,2,5,7,6,5,4,1,4,1,6,4,7,2,2020,Antofagasta,SAR,SAR Alemania
Arritmia grave,22,0,0,0,0,0,2,1,1,0,0,2,0,2,0,0,1,0,1,1,0,0,0,1,0,0,2,1,0,0,0,1,0,0,2,1,1,0,1,1,0,2020,Antofagasta,SAR,SAR Alemania
Otras causas circulatorias,134,6,6,4,6,8,4,6,3,6,10,2,1,3,3,3,3,2,3,7,1,0,2,2,2,1,1,0,3,1,10,3,0,1,1,5,1,6,2,4,2,2020,Antofagasta,SAR,SAR Alemania
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,2706,86,95,83,92,103,115,93,108,119,125,80,78,57,41,70,67,53,84,72,49,74,36,57,27,21,39,29,34,57,38,50,60,67,64,63,83,78,76,67,16,2020,Antofagasta,SAR,SAR Alemania
Accidentes del tránsito,40,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,2,4,0,1,0,1,1,1,0,1,1,0,0,1,0,0,2020,Antofagasta,SAR,SAR Alemania
