Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,80643,1721,1519,1271,1317,1290,1266,1338,1266,1544,1560,1525,1448,1245,1227,1172,1290,1181,1267,1288,1254,1319,1370,1251,1311,1370,1327,1520,1412,1469,1475,1513,1614,1679,1619,1636,1662,1689,1797,1751,1827,1871,1891,1981,2043,2066,2255,1965,1739,1716,1906,1795,1815,2021,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,70603,1455,1156,1096,1219,1154,1086,1174,1080,1370,1276,1349,1222,1048,1080,1101,1065,987,1089,1079,1102,1105,1159,1102,1177,1151,1129,1392,1290,1320,1340,1370,1475,1481,1463,1496,1517,1508,1593,1462,1613,1700,1702,1822,1781,1669,1834,1524,1640,1614,1673,1556,1757,2021,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
TOTAL CAUSAS SISTEMA RESPIRATORIO,4571,29,48,35,37,51,42,38,34,40,49,59,65,95,63,72,68,69,62,52,64,78,77,68,63,68,63,68,89,104,74,116,106,123,114,135,159,117,132,130,143,128,128,135,136,114,141,121,122,100,115,107,125,2021,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
IRA Alta (J00-J06),1495,3,6,3,5,8,8,8,6,17,10,10,5,9,9,10,10,7,9,7,8,8,12,14,15,16,17,14,33,35,16,39,39,43,41,58,65,35,57,61,75,58,68,66,54,54,67,47,52,30,45,48,55,2021,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
Influenza (J09-J11),7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,2,2021,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
Neumonía (J12-J18),1165,9,24,18,16,26,15,16,8,3,20,29,42,67,40,48,42,52,37,25,35,49,38,27,29,24,23,15,12,23,11,17,12,13,12,15,14,15,8,7,6,13,13,17,15,19,26,29,12,14,21,19,25,2021,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
Bronquitis/bronquiolitis aguda (J20-J21),333,1,2,0,0,0,0,1,0,2,0,0,1,1,1,1,0,0,0,1,1,1,2,7,3,5,3,3,9,5,11,18,14,14,13,15,30,7,19,11,18,10,7,6,6,11,11,10,12,14,12,6,8,2021,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
Crisis obstructiva bronquial (J40-J46),984,10,5,3,5,4,4,6,6,5,7,8,12,6,5,2,3,3,4,8,11,14,14,8,8,15,13,22,24,30,25,27,31,31,33,39,32,43,36,40,26,34,29,35,51,20,27,24,33,32,23,26,22,2021,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",587,6,11,11,11,13,15,7,14,13,12,12,5,12,8,11,13,7,12,11,9,6,11,12,8,8,7,14,11,11,11,15,10,22,15,8,18,17,12,11,18,13,11,10,10,10,10,10,12,8,14,8,13,2021,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
COVID 19 Sospechoso (U072),3958,90,156,155,172,129,119,118,106,126,106,162,111,93,101,97,82,88,72,67,92,55,72,62,74,91,66,79,47,41,76,61,51,34,45,46,57,57,56,55,58,45,45,60,71,54,61,26,30,19,19,26,77,2021,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
COVID 19 Confirmado (U071),755,68,39,65,52,37,25,29,38,38,35,30,33,22,29,17,24,10,10,24,4,4,5,6,6,6,2,7,1,2,8,5,1,3,1,0,2,1,2,0,1,4,4,4,3,15,7,2,4,3,4,4,9,2021,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
TOTAL CAUSAS SISTEMA CIRCULATORIO,2260,40,38,33,32,20,41,38,37,36,33,37,33,30,34,42,30,40,32,38,54,38,39,45,48,32,44,40,51,53,43,51,51,45,52,60,57,58,64,50,51,55,62,51,41,49,45,55,39,47,42,32,52,2021,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
Infarto agudo miocardio,193,0,1,4,3,3,1,2,1,2,4,5,6,4,7,6,5,3,6,5,6,4,5,4,3,6,5,1,4,8,2,1,3,5,2,5,3,7,5,2,1,6,6,2,2,2,5,7,3,4,3,3,0,2021,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
Accidente vascular encefálico,370,8,12,6,7,6,9,11,6,7,11,7,4,7,4,4,5,6,6,5,7,4,10,10,8,8,9,8,11,8,4,9,4,4,7,17,7,7,7,4,8,4,10,9,6,7,4,11,2,7,5,4,9,2021,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
Crisis hipertensiva,340,6,7,4,4,3,6,5,7,5,5,3,9,3,6,4,0,6,3,5,6,3,6,6,5,4,3,2,8,13,4,7,10,11,4,10,12,6,11,12,8,13,8,11,6,5,7,8,7,16,6,4,7,2021,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
Arritmia grave,304,9,2,4,6,3,7,7,3,8,4,6,5,3,6,8,4,4,3,6,12,12,6,7,9,4,6,7,0,5,7,6,5,5,6,4,5,10,4,11,8,6,5,6,1,5,9,5,8,5,4,6,7,2021,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
Otras causas circulatorias,1053,17,16,15,12,5,18,13,20,14,9,16,9,13,11,20,16,21,14,17,23,15,12,18,23,10,21,22,28,19,26,28,29,20,33,24,30,28,37,21,26,26,33,23,26,30,20,24,19,15,24,15,29,2021,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,11698,176,144,138,152,151,133,170,154,183,173,161,156,152,144,160,161,159,175,174,154,192,189,199,187,199,207,227,237,222,218,251,279,261,278,272,237,285,261,266,291,328,299,361,331,315,352,270,278,281,313,328,314,2021,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
Accidentes del tránsito,288,1,1,1,6,6,7,3,1,3,6,3,8,4,3,0,8,6,8,8,8,8,6,13,7,12,3,6,1,3,4,12,5,3,2,5,39,14,3,3,12,1,4,5,3,4,2,2,5,2,1,0,7,2021,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
Lesiones autoinfligidas intencionalmente (X60-X84),32,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,2,0,4,6,0,0,0,4,4,0,0,0,0,2,2021,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
Otras causas externas,11378,175,143,137,146,145,126,167,151,180,167,156,148,148,141,160,153,153,167,166,146,184,183,186,180,187,202,221,234,219,214,239,274,258,274,267,198,271,258,261,279,323,289,356,328,311,346,264,273,279,312,328,305,2021,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),732,4,17,9,8,14,11,11,14,15,18,14,16,12,13,4,5,7,14,14,12,15,16,16,23,11,15,10,12,14,16,15,20,15,14,18,17,11,23,16,22,16,19,21,24,13,16,13,11,8,11,19,10,2021,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
Ideación Suicida (R458),39,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,2,1,3,0,1,1,0,4,0,0,1,0,2,1,0,2,1,1,0,2,1,0,1,0,1,1,0,2,1,2,0,1,2,0,2021,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
