Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,807,156,138,117,149,72,81,94,2022,Antofagasta,SUR,SUR Baquedano
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,822,154,138,134,149,72,81,94,2022,Antofagasta,SUR,SUR Baquedano
TOTAL CAUSAS SISTEMA RESPIRATORIO,302,43,60,47,65,28,28,31,2022,Antofagasta,SUR,SUR Baquedano
IRA Alta (J00-J06),107,16,37,5,21,26,0,2,2022,Antofagasta,SUR,SUR Baquedano
Influenza (J09-J11),0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Baquedano
Neumonía (J12-J18),0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Baquedano
Bronquitis/bronquiolitis aguda (J20-J21),0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Baquedano
Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Baquedano
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",195,27,23,42,44,2,28,29,2022,Antofagasta,SUR,SUR Baquedano
COVID 19 Sospechoso (U072),0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Baquedano
COVID 19 Confirmado (U071),0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Baquedano
TOTAL CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Baquedano
Infarto agudo miocardio,0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Baquedano
Accidente vascular encefálico,0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Baquedano
Crisis hipertensiva,0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Baquedano
Arritmia grave,0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Baquedano
Otras causas circulatorias,0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Baquedano
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Baquedano
Accidentes del tránsito,0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Baquedano
Lesiones autoinfligidas intencionalmente (X60-X84),0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Baquedano
Otras causas externas,0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Baquedano
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Baquedano
Ideación Suicida (R458),0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Baquedano
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Baquedano
Trastornos del Humor (Afectivos) (F30-F39),0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Baquedano
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Baquedano
Otros trastornos mentales no contenidos en las categorías anteriores,0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Baquedano
DIARREA AGUDA (A00-A09),10,0,0,0,10,0,0,0,2022,Antofagasta,SUR,SUR Baquedano
TOTAL DEMÁS CAUSAS,510,111,78,87,74,44,53,63,2022,Antofagasta,SUR,SUR Baquedano
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Baquedano
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Baquedano
- COVID 19 SOSPECHOSO (U072),0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Baquedano
- COVID 19 CONFIRMADO (U071),0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Baquedano
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Baquedano
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Baquedano
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Baquedano
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Baquedano
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Baquedano
