Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,4663,-,-,-,-,-,-,-,-,-,69,125,200,187,161,153,158,171,147,141,160,129,142,141,132,150,144,161,156,164,184,183,135,151,163,142,153,167,155,218,21,2020,Antofagasta,SAR,SAR Coviefi
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,4820,0,0,42,-,0,48,81,65,68,67,116,186,158,151,150,149,168,144,140,154,127,140,137,130,146,138,156,152,157,182,178,134,150,160,142,149,165,153,216,21,2020,Antofagasta,SAR,SAR Coviefi
TOTAL CAUSAS SISTEMA RESPIRATORIO,414,0,0,42,-,0,14,16,9,9,5,31,78,63,33,13,8,7,7,5,5,1,2,3,7,1,0,2,2,6,5,5,1,4,2,4,2,5,5,10,2,2020,Antofagasta,SAR,SAR Coviefi
IRA Alta (J00-J06),324,0,0,24,-,0,12,13,7,8,4,27,73,47,25,12,7,5,4,3,2,1,1,2,5,1,0,1,2,6,3,5,1,3,2,3,2,4,3,5,1,2020,Antofagasta,SAR,SAR Coviefi
Influenza (J09-J11),1,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Antofagasta,SAR,SAR Coviefi
Neumonía (J12-J18),9,0,0,3,-,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Antofagasta,SAR,SAR Coviefi
Bronquitis/bronquiolitis aguda (J20-J21),28,0,0,0,-,0,1,1,1,1,1,1,1,10,2,0,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,2020,Antofagasta,SAR,SAR Coviefi
Crisis obstructiva bronquial (J40-J46),13,0,0,0,-,0,0,0,0,0,0,3,1,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2020,Antofagasta,SAR,SAR Coviefi
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",39,0,0,15,-,0,1,2,1,0,0,0,3,2,3,0,0,0,1,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,2020,Antofagasta,SAR,SAR Coviefi
COVID 19 Sospechoso (U072),1325,-,-,-,-,-,0,0,0,0,0,0,7,12,29,58,60,76,48,81,49,55,57,54,46,52,47,46,55,50,56,55,47,39,40,32,52,32,35,51,4,2020,Antofagasta,SAR,SAR Coviefi
COVID 19 Confirmado (U071),16,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,1,2,1,2,0,1,1,0,0,0,0,1,0,0,0,2020,Antofagasta,SAR,SAR Coviefi
TOTAL CAUSAS SISTEMA CIRCULATORIO,106,0,0,0,-,0,2,0,4,3,1,2,1,2,2,4,4,2,3,5,8,3,6,0,1,2,3,2,1,6,4,7,4,1,3,3,2,5,4,6,0,2020,Antofagasta,SAR,SAR Coviefi
Infarto agudo miocardio,5,0,0,0,-,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2020,Antofagasta,SAR,SAR Coviefi
Accidente vascular encefálico,6,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,2020,Antofagasta,SAR,SAR Coviefi
Crisis hipertensiva,42,0,0,0,-,0,0,0,0,0,1,0,0,1,0,2,2,0,1,3,5,1,1,0,0,1,1,1,0,3,1,1,3,0,2,1,1,4,3,3,0,2020,Antofagasta,SAR,SAR Coviefi
Arritmia grave,4,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2020,Antofagasta,SAR,SAR Coviefi
Otras causas circulatorias,49,0,0,0,-,0,2,0,3,3,0,2,1,1,2,2,2,2,0,2,2,1,5,0,1,0,2,1,1,2,3,3,1,0,0,0,1,0,1,3,0,2020,Antofagasta,SAR,SAR Coviefi
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,561,0,0,0,-,0,7,13,9,6,6,22,18,6,11,13,16,10,22,13,13,9,14,12,12,21,17,12,21,20,21,22,19,26,33,20,15,25,27,26,4,2020,Antofagasta,SAR,SAR Coviefi
Accidentes del tránsito,27,0,0,0,-,0,0,0,0,0,0,2,2,1,0,2,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,4,0,1,8,0,0,0,1,0,0,2020,Antofagasta,SAR,SAR Coviefi
Otras causas externas,534,0,0,0,-,0,7,13,9,6,6,20,16,5,11,11,16,9,22,13,13,9,14,11,11,20,16,12,21,19,21,18,19,25,25,20,15,25,26,26,4,2020,Antofagasta,SAR,SAR Coviefi
DIARREA AGUDA (A00-A09),77,0,0,0,-,0,3,13,8,13,6,12,3,2,1,1,0,0,0,1,3,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,1,1,0,0,2020,Antofagasta,SAR,SAR Coviefi
TOTAL DEMÁS CAUSAS,2354,0,0,0,-,0,22,39,35,37,49,49,86,85,89,61,61,73,64,35,76,59,60,62,64,69,70,92,72,65,96,88,62,80,82,83,78,96,81,123,11,2020,Antofagasta,SAR,SAR Coviefi
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,4,0,0,0,-,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Antofagasta,SAR,SAR Coviefi
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Antofagasta,SAR,SAR Coviefi
- CAUSAS SISTEMA RESPIRATORIO,1,0,0,0,-,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Antofagasta,SAR,SAR Coviefi
- SOSPECHA CORONAVIRUS (U072),0,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Antofagasta,SAR,SAR Coviefi
- CORONAVIRUS (U071),0,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Antofagasta,SAR,SAR Coviefi
- TRAUMATISMOS Y ENVENENAMIENTOS,3,0,0,0,-,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Antofagasta,SAR,SAR Coviefi
- LAS DEMÁS CAUSAS,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Antofagasta,SAR,SAR Coviefi
CIRUGÍAS DE URGENCIA,3,0,0,3,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Antofagasta,SAR,SAR Coviefi
