Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,4193,-,-,-,-,-,-,-,-,-,-,-,-,0,99,161,180,203,199,193,152,173,182,131,134,167,133,174,158,198,175,125,166,115,140,179,155,155,152,174,20,2020,Bíobío,SAPU,SAPU Nuevo Horizonte
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,9160,382,429,350,368,329,371,353,348,363,393,556,409,238,188,161,180,203,199,193,152,173,182,131,134,167,133,174,158,198,175,125,166,115,140,177,155,155,150,167,20,2020,Bíobío,SAPU,SAPU Nuevo Horizonte
TOTAL CAUSAS SISTEMA RESPIRATORIO,1870,100,116,103,93,105,100,91,106,97,127,254,266,111,65,37,36,4,0,5,4,3,4,1,6,5,3,3,0,3,2,2,1,1,3,3,2,2,5,1,0,2020,Bíobío,SAPU,SAPU Nuevo Horizonte
IRA Alta (J00-J06),1618,81,97,92,76,95,81,76,90,93,111,227,249,94,57,28,25,3,0,4,3,3,3,1,4,5,3,2,0,2,2,1,0,1,2,2,1,2,2,0,0,2020,Bíobío,SAPU,SAPU Nuevo Horizonte
Influenza (J09-J11),3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Bíobío,SAPU,SAPU Nuevo Horizonte
Neumonía (J12-J18),7,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Bíobío,SAPU,SAPU Nuevo Horizonte
Bronquitis/bronquiolitis aguda (J20-J21),186,17,15,8,16,9,15,9,10,3,11,22,17,11,4,9,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2020,Bíobío,SAPU,SAPU Nuevo Horizonte
Crisis obstructiva bronquial (J40-J46),38,2,3,2,0,1,0,2,5,0,5,3,0,3,2,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,0,0,2020,Bíobío,SAPU,SAPU Nuevo Horizonte
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",18,0,1,0,1,0,4,0,1,1,0,2,0,1,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2020,Bíobío,SAPU,SAPU Nuevo Horizonte
COVID 19 Sospechoso (U072),27,0,-,-,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,2,3,3,2,4,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,2020,Bíobío,SAPU,SAPU Nuevo Horizonte
