Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Concepción,SAPU,SAPU-Leonera
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,45122,699,657,628,688,680,699,692,644,586,745,1006,1078,1045,925,838,912,856,858,822,804,1007,927,950,1031,1119,1025,906,868,814,753,735,734,1104,1075,1075,1026,1037,993,928,885,942,970,889,914,904,875,900,901,807,755,662,749,2018,Concepción,SAPU,SAPU-Leonera
TOTAL CAUSAS SISTEMA RESPIRATORIO,20214,216,181,171,156,195,211,179,174,154,250,538,609,513,395,399,406,400,424,373,407,538,544,560,638,616,578,491,403,362,335,285,343,606,570,566,518,559,482,380,375,438,431,384,380,376,339,356,358,325,278,206,243,2018,Concepción,SAPU,SAPU-Leonera
IRA Alta (J00-J06),14969,166,140,152,124,168,183,150,149,140,227,478,523,390,330,333,352,328,329,293,323,399,424,387,487,461,384,327,256,254,251,181,255,459,430,387,335,414,308,266,229,331,294,287,230,264,237,237,229,210,166,140,172,2018,Concepción,SAPU,SAPU-Leonera
Influenza (J09-J11),219,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,3,2,10,4,9,4,12,8,5,6,6,6,0,1,1,13,6,37,21,14,1,9,0,2,4,8,5,3,6,4,0,0,2,0,0,2018,Concepción,SAPU,SAPU-Leonera
Neumonía (J12-J18),239,4,0,4,0,1,7,8,1,1,2,2,3,5,8,3,2,4,1,1,2,3,2,7,9,3,3,4,7,5,4,3,2,16,11,2,12,6,14,8,3,7,5,5,7,6,2,7,9,1,5,0,2,2018,Concepción,SAPU,SAPU-Leonera
Bronquitis/bronquiolitis aguda (J20-J21),2895,28,13,14,26,19,21,20,21,13,20,49,72,94,44,47,38,58,69,46,48,73,57,94,92,113,103,79,84,52,50,47,48,92,100,60,84,83,101,52,61,68,71,38,88,48,41,59,66,40,35,21,35,2018,Concepción,SAPU,SAPU-Leonera
Crisis obstructiva bronquial (J40-J46),553,0,0,0,1,0,0,0,0,0,1,0,1,8,2,1,1,1,4,12,11,19,15,7,13,23,7,16,13,6,5,12,19,7,18,50,17,9,27,24,30,13,21,19,19,12,12,9,11,22,9,18,8,2018,Concepción,SAPU,SAPU-Leonera
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1339,17,28,1,5,7,0,0,2,0,0,9,10,16,11,15,11,7,18,19,13,40,37,61,25,8,76,59,37,39,25,41,18,19,5,30,49,33,31,21,52,17,36,27,31,43,41,40,43,52,61,27,26,2018,Concepción,SAPU,SAPU-Leonera
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Concepción,SAPU,SAPU-Leonera
