Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Metropolitano Sur,SAPU,SAPU-Confraternidad
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,39357,715,744,714,720,671,594,610,608,660,779,866,819,795,824,846,865,774,804,824,793,912,1016,984,763,786,904,758,655,675,646,698,632,847,783,724,675,628,703,685,696,741,745,868,799,758,807,806,678,738,749,686,787,2017,Metropolitano Sur,SAPU,SAPU-Confraternidad
TOTAL CAUSAS SISTEMA RESPIRATORIO,15220,171,157,162,150,162,133,116,147,152,129,317,332,294,356,367,336,319,369,340,387,517,567,657,461,471,528,418,321,324,271,290,265,391,375,305,272,249,272,255,226,260,245,275,267,247,272,288,211,209,206,178,231,2017,Metropolitano Sur,SAPU,SAPU-Confraternidad
IRA Alta (J00-J06),11620,131,121,135,111,137,104,95,110,117,98,273,257,254,303,300,264,267,314,265,321,396,426,529,330,329,354,254,208,222,186,210,186,286,299,237,223,189,192,187,172,200,195,201,208,198,209,221,167,166,159,127,177,2017,Metropolitano Sur,SAPU,SAPU-Confraternidad
Influenza (J09-J11),277,1,3,1,3,0,0,0,0,0,1,3,0,2,2,1,0,0,1,3,7,10,14,6,24,10,34,16,14,13,11,11,6,8,11,9,3,6,7,10,2,5,0,1,8,2,2,1,0,1,2,0,2,2017,Metropolitano Sur,SAPU,SAPU-Confraternidad
Neumonía (J12-J18),306,3,2,2,2,2,3,2,2,2,3,2,1,4,3,2,9,4,7,7,7,9,7,7,13,12,36,28,17,11,5,12,14,4,4,5,1,1,5,5,3,1,3,4,3,4,2,2,1,0,3,4,11,2017,Metropolitano Sur,SAPU,SAPU-Confraternidad
Bronquitis/bronquiolitis aguda (J20-J21),1795,26,20,15,17,10,21,13,24,21,16,19,41,21,33,46,38,21,23,37,42,69,82,85,65,63,69,77,51,55,41,24,34,51,36,33,25,31,48,24,28,35,22,40,21,18,34,29,25,16,16,25,19,2017,Metropolitano Sur,SAPU,SAPU-Confraternidad
Crisis obstructiva bronquial (J40-J46),1010,10,8,9,11,11,3,5,8,6,8,19,22,10,12,16,17,27,22,25,8,33,23,26,27,51,29,39,31,20,27,26,23,24,23,19,18,22,16,17,18,15,19,24,23,17,18,31,12,20,22,20,20,2017,Metropolitano Sur,SAPU,SAPU-Confraternidad
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",212,0,3,0,6,2,2,1,3,6,3,1,11,3,3,2,8,0,2,3,2,0,15,4,2,6,6,4,0,3,1,7,2,18,2,2,2,0,4,12,3,4,6,5,4,8,7,4,6,6,4,2,2,2017,Metropolitano Sur,SAPU,SAPU-Confraternidad
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Metropolitano Sur,SAPU,SAPU-Confraternidad
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Metropolitano Sur,SAPU,SAPU-Confraternidad
TOTAL CAUSAS SISTEMA CIRCULATORIO,290,12,9,6,4,5,3,7,8,7,2,2,5,1,7,6,8,4,6,10,7,5,5,3,9,0,6,7,6,4,6,5,3,10,6,2,7,4,7,3,4,7,8,4,6,5,11,3,6,3,5,5,6,2017,Metropolitano Sur,SAPU,SAPU-Confraternidad
