Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,0,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Valdivia,SAPU,SAPU Belarmina Paredes
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,6818,206,302,265,285,283,298,306,360,336,245,307,219,146,113,83,95,109,135,107,106,166,107,81,98,118,99,115,117,118,124,131,140,145,135,164,170,143,149,192,0,2020,Valdivia,SAPU,SAPU Belarmina Paredes
TOTAL CAUSAS SISTEMA RESPIRATORIO,1111,42,68,48,46,50,49,59,58,78,58,113,102,54,20,10,13,15,14,6,17,7,13,8,6,16,10,7,4,8,6,7,17,5,9,14,14,9,11,20,0,2020,Valdivia,SAPU,SAPU Belarmina Paredes
IRA Alta (J00-J06),823,32,54,29,43,40,38,40,34,59,45,88,80,40,14,7,10,9,12,4,11,5,7,7,5,13,10,6,4,4,1,6,12,3,6,7,11,4,7,16,0,2020,Valdivia,SAPU,SAPU Belarmina Paredes
Influenza (J09-J11),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Valdivia,SAPU,SAPU Belarmina Paredes
Neumonía (J12-J18),43,2,2,3,1,2,2,3,3,4,2,1,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,2,1,1,0,1,0,2,0,0,2020,Valdivia,SAPU,SAPU Belarmina Paredes
Bronquitis/bronquiolitis aguda (J20-J21),154,5,10,12,0,4,7,12,18,13,8,14,14,4,2,2,1,5,0,1,2,2,3,0,1,1,0,1,0,1,0,0,2,1,0,3,0,2,1,2,0,2020,Valdivia,SAPU,SAPU Belarmina Paredes
Crisis obstructiva bronquial (J40-J46),42,3,2,3,2,1,0,2,3,2,1,4,2,2,2,1,0,1,2,1,0,0,1,0,0,1,0,0,0,1,2,0,1,0,0,0,0,2,0,0,0,2020,Valdivia,SAPU,SAPU Belarmina Paredes
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",48,0,0,1,0,3,2,2,0,0,2,6,5,3,2,0,1,0,0,0,3,0,2,1,0,1,0,0,0,0,1,1,0,0,2,4,2,1,1,2,0,2020,Valdivia,SAPU,SAPU Belarmina Paredes
COVID 19 Sospechoso (U072),228,-,-,-,-,-,0,0,0,0,0,0,4,0,8,6,2,0,2,2,1,41,17,9,11,6,7,9,12,11,5,1,3,16,10,2,8,16,1,18,0,2020,Valdivia,SAPU,SAPU Belarmina Paredes
