Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,5535,789,762,859,895,828,828,574,2022,Libertador B. O'Higgins,Hospital,Hospital de Santa Cruz
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,5207,763,737,822,828,743,770,544,2022,Libertador B. O'Higgins,Hospital,Hospital de Santa Cruz
TOTAL CAUSAS SISTEMA RESPIRATORIO,512,67,82,102,101,67,52,41,2022,Libertador B. O'Higgins,Hospital,Hospital de Santa Cruz
IRA Alta (J00-J06),165,13,42,35,22,24,13,16,2022,Libertador B. O'Higgins,Hospital,Hospital de Santa Cruz
Influenza (J09-J11),0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Santa Cruz
Neumonía (J12-J18),54,5,10,9,5,8,8,9,2022,Libertador B. O'Higgins,Hospital,Hospital de Santa Cruz
Bronquitis/bronquiolitis aguda (J20-J21),20,4,4,3,4,1,1,3,2022,Libertador B. O'Higgins,Hospital,Hospital de Santa Cruz
Crisis obstructiva bronquial (J40-J46),19,2,4,4,1,5,3,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Santa Cruz
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",254,43,22,51,69,29,27,13,2022,Libertador B. O'Higgins,Hospital,Hospital de Santa Cruz
COVID 19 Sospechoso (U072),555,10,20,53,130,116,137,89,2022,Libertador B. O'Higgins,Hospital,Hospital de Santa Cruz
COVID 19 Confirmado (U071),102,0,4,5,11,10,35,37,2022,Libertador B. O'Higgins,Hospital,Hospital de Santa Cruz
TOTAL CAUSAS SISTEMA CIRCULATORIO,324,47,49,54,52,47,42,33,2022,Libertador B. O'Higgins,Hospital,Hospital de Santa Cruz
Infarto agudo miocardio,26,4,0,4,5,5,6,2,2022,Libertador B. O'Higgins,Hospital,Hospital de Santa Cruz
Accidente vascular encefálico,26,6,3,2,2,6,3,4,2022,Libertador B. O'Higgins,Hospital,Hospital de Santa Cruz
Crisis hipertensiva,12,1,2,3,2,3,1,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Santa Cruz
Arritmia grave,18,2,7,0,3,0,3,3,2022,Libertador B. O'Higgins,Hospital,Hospital de Santa Cruz
Otras causas circulatorias,242,34,37,45,40,33,29,24,2022,Libertador B. O'Higgins,Hospital,Hospital de Santa Cruz
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,816,122,100,125,135,122,129,83,2022,Libertador B. O'Higgins,Hospital,Hospital de Santa Cruz
Accidentes del tránsito,54,10,9,7,9,7,6,6,2022,Libertador B. O'Higgins,Hospital,Hospital de Santa Cruz
Lesiones autoinfligidas intencionalmente (X60-X84),5,1,0,2,1,0,1,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Santa Cruz
Otras causas externas,757,111,91,116,125,115,122,77,2022,Libertador B. O'Higgins,Hospital,Hospital de Santa Cruz
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),48,9,9,7,3,15,3,2,2022,Libertador B. O'Higgins,Hospital,Hospital de Santa Cruz
Ideación Suicida (R458),20,5,5,2,1,4,2,1,2022,Libertador B. O'Higgins,Hospital,Hospital de Santa Cruz
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),6,2,2,1,0,1,0,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Santa Cruz
Trastornos del Humor (Afectivos) (F30-F39),1,0,0,0,1,0,0,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Santa Cruz
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",1,0,0,0,0,1,0,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Santa Cruz
Otros trastornos mentales no contenidos en las categorías anteriores,20,2,2,4,1,9,1,1,2022,Libertador B. O'Higgins,Hospital,Hospital de Santa Cruz
DIARREA AGUDA (A00-A09),64,14,6,7,15,9,8,5,2022,Libertador B. O'Higgins,Hospital,Hospital de Santa Cruz
TOTAL DEMÁS CAUSAS,2786,494,467,469,381,357,364,254,2022,Libertador B. O'Higgins,Hospital,Hospital de Santa Cruz
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,233,37,34,28,23,44,37,30,2022,Libertador B. O'Higgins,Hospital,Hospital de Santa Cruz
- CAUSAS SISTEMA RESPIRATORIO,24,5,2,0,4,6,6,1,2022,Libertador B. O'Higgins,Hospital,Hospital de Santa Cruz
- COVID 19 SOSPECHOSO (U072),3,2,0,0,0,0,1,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Santa Cruz
- COVID 19 CONFIRMADO (U071),12,1,1,0,1,2,2,5,2022,Libertador B. O'Higgins,Hospital,Hospital de Santa Cruz
- CAUSAS SISTEMA CIRCULATORIO,58,7,8,10,6,13,7,7,2022,Libertador B. O'Higgins,Hospital,Hospital de Santa Cruz
- TRAUMATISMOS Y ENVENENAMIENTOS,20,3,4,2,4,1,4,2,2022,Libertador B. O'Higgins,Hospital,Hospital de Santa Cruz
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),23,2,4,2,2,6,3,4,2022,Libertador B. O'Higgins,Hospital,Hospital de Santa Cruz
- LAS DEMÁS CAUSAS,93,17,15,14,6,16,14,11,2022,Libertador B. O'Higgins,Hospital,Hospital de Santa Cruz
CIRUGÍAS DE URGENCIA,38,2,8,8,6,5,4,5,2022,Libertador B. O'Higgins,Hospital,Hospital de Santa Cruz
