Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,SUR,SUR Codegua
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,3661,509,527,566,609,541,505,404,2022,Libertador B. O'Higgins,SUR,SUR Codegua
TOTAL CAUSAS SISTEMA RESPIRATORIO,482,76,82,74,75,72,45,58,2022,Libertador B. O'Higgins,SUR,SUR Codegua
IRA Alta (J00-J06),220,41,37,31,41,21,22,27,2022,Libertador B. O'Higgins,SUR,SUR Codegua
Influenza (J09-J11),1,0,0,0,1,0,0,0,2022,Libertador B. O'Higgins,SUR,SUR Codegua
Neumonía (J12-J18),10,3,1,2,2,0,0,2,2022,Libertador B. O'Higgins,SUR,SUR Codegua
Bronquitis/bronquiolitis aguda (J20-J21),26,4,3,5,6,5,2,1,2022,Libertador B. O'Higgins,SUR,SUR Codegua
Crisis obstructiva bronquial (J40-J46),20,1,4,5,1,7,1,1,2022,Libertador B. O'Higgins,SUR,SUR Codegua
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",205,27,37,31,24,39,20,27,2022,Libertador B. O'Higgins,SUR,SUR Codegua
COVID 19 Sospechoso (U072),929,55,90,153,203,164,164,100,2022,Libertador B. O'Higgins,SUR,SUR Codegua
COVID 19 Confirmado (U071),15,0,0,3,3,3,0,6,2022,Libertador B. O'Higgins,SUR,SUR Codegua
TOTAL CAUSAS SISTEMA CIRCULATORIO,163,15,26,7,13,17,7,78,2022,Libertador B. O'Higgins,SUR,SUR Codegua
Infarto agudo miocardio,3,3,0,0,0,0,0,0,2022,Libertador B. O'Higgins,SUR,SUR Codegua
Accidente vascular encefálico,0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,SUR,SUR Codegua
Crisis hipertensiva,34,8,13,4,6,1,1,1,2022,Libertador B. O'Higgins,SUR,SUR Codegua
Arritmia grave,2,0,0,0,2,0,0,0,2022,Libertador B. O'Higgins,SUR,SUR Codegua
Otras causas circulatorias,124,4,13,3,5,16,6,77,2022,Libertador B. O'Higgins,SUR,SUR Codegua
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,98,19,29,3,6,20,14,7,2022,Libertador B. O'Higgins,SUR,SUR Codegua
Accidentes del tránsito,6,2,2,0,1,0,0,1,2022,Libertador B. O'Higgins,SUR,SUR Codegua
Lesiones autoinfligidas intencionalmente (X60-X84),0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,SUR,SUR Codegua
Otras causas externas,92,17,27,3,5,20,14,6,2022,Libertador B. O'Higgins,SUR,SUR Codegua
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),54,2,1,2,0,48,0,1,2022,Libertador B. O'Higgins,SUR,SUR Codegua
Ideación Suicida (R458),2,0,1,0,0,0,0,1,2022,Libertador B. O'Higgins,SUR,SUR Codegua
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),1,0,0,0,0,1,0,0,2022,Libertador B. O'Higgins,SUR,SUR Codegua
Trastornos del Humor (Afectivos) (F30-F39),4,1,0,1,0,2,0,0,2022,Libertador B. O'Higgins,SUR,SUR Codegua
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",4,1,0,0,0,3,0,0,2022,Libertador B. O'Higgins,SUR,SUR Codegua
Otros trastornos mentales no contenidos en las categorías anteriores,43,0,0,1,0,42,0,0,2022,Libertador B. O'Higgins,SUR,SUR Codegua
DIARREA AGUDA (A00-A09),118,8,57,23,14,10,6,0,2022,Libertador B. O'Higgins,SUR,SUR Codegua
TOTAL DEMÁS CAUSAS,1802,334,242,301,295,207,269,154,2022,Libertador B. O'Higgins,SUR,SUR Codegua
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,SUR,SUR Codegua
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,SUR,SUR Codegua
- COVID 19 SOSPECHOSO (U072),0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,SUR,SUR Codegua
- COVID 19 CONFIRMADO (U071),0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,SUR,SUR Codegua
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,SUR,SUR Codegua
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,SUR,SUR Codegua
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,SUR,SUR Codegua
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,SUR,SUR Codegua
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,SUR,SUR Codegua
