Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,2461,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,40,241,0,42,245,52,275,122,155,157,129,103,161,161,168,175,196,39,2020,Del Maule,SUR,SUR Sagrada Familia
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,4256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,207,203,203,213,240,198,234,265,256,241,263,265,268,272,297,270,325,36,2020,Del Maule,SUR,SUR Sagrada Familia
TOTAL CAUSAS SISTEMA RESPIRATORIO,410,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,26,16,27,15,34,39,24,23,21,21,30,16,20,17,32,22,26,1,2020,Del Maule,SUR,SUR Sagrada Familia
IRA Alta (J00-J06),279,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,21,10,18,7,24,26,17,16,15,16,23,12,10,13,20,13,17,1,2020,Del Maule,SUR,SUR Sagrada Familia
Influenza (J09-J11),0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SUR,SUR Sagrada Familia
Neumonía (J12-J18),5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2020,Del Maule,SUR,SUR Sagrada Familia
Bronquitis/bronquiolitis aguda (J20-J21),51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,4,4,5,4,7,1,3,1,3,3,1,4,2,3,4,1,0,2020,Del Maule,SUR,SUR Sagrada Familia
Crisis obstructiva bronquial (J40-J46),57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,4,1,4,3,5,4,3,3,5,2,3,1,5,1,5,5,3,0,2020,Del Maule,SUR,SUR Sagrada Familia
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,1,0,1,1,2,1,0,0,1,2,1,1,3,0,4,0,2020,Del Maule,SUR,SUR Sagrada Familia
COVID 19 Sospechoso (U072),160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,5,8,9,1,3,10,22,12,3,6,12,9,13,10,6,27,3,2020,Del Maule,SUR,SUR Sagrada Familia
COVID 19 Confirmado (U071),6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,2020,Del Maule,SUR,SUR Sagrada Familia
TOTAL CAUSAS SISTEMA CIRCULATORIO,78,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,3,1,4,6,3,9,6,5,6,4,4,9,7,5,2,1,1,2,2020,Del Maule,SUR,SUR Sagrada Familia
Infarto agudo miocardio,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SUR,SUR Sagrada Familia
Accidente vascular encefálico,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2020,Del Maule,SUR,SUR Sagrada Familia
Crisis hipertensiva,34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,1,1,2,2,4,2,3,1,2,2,2,3,5,1,0,0,2,2020,Del Maule,SUR,SUR Sagrada Familia
Arritmia grave,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,1,2,0,2,0,0,1,0,1,2,1,0,0,0,1,0,2020,Del Maule,SUR,SUR Sagrada Familia
Otras causas circulatorias,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,2,0,2,1,1,3,4,2,3,1,1,4,3,0,1,1,0,0,2020,Del Maule,SUR,SUR Sagrada Familia
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,533,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,27,31,20,20,23,13,22,28,25,37,38,46,29,41,38,37,48,10,2020,Del Maule,SUR,SUR Sagrada Familia
Accidentes del tránsito,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,1,1,1,0,1,1,0,1,3,1,2,2,1,2,1,2,2,2020,Del Maule,SUR,SUR Sagrada Familia
Otras causas externas,510,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,26,30,19,19,23,12,21,28,24,34,37,44,27,40,36,36,46,8,2020,Del Maule,SUR,SUR Sagrada Familia
DIARREA AGUDA (A00-A09),81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,3,5,8,4,7,3,4,1,4,4,7,6,7,9,2,7,0,2020,Del Maule,SUR,SUR Sagrada Familia
TOTAL DEMÁS CAUSAS,2988,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,150,146,139,155,175,127,169,181,191,172,181,175,197,188,206,202,214,20,2020,Del Maule,SUR,SUR Sagrada Familia
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SUR,SUR Sagrada Familia
- CAUSAS SISTEMA CIRCULATORIO,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SUR,SUR Sagrada Familia
- CAUSAS SISTEMA RESPIRATORIO,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SUR,SUR Sagrada Familia
- SOSPECHA CORONAVIRUS (U072),0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SUR,SUR Sagrada Familia
- CORONAVIRUS (U071),0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SUR,SUR Sagrada Familia
- TRAUMATISMOS Y ENVENENAMIENTOS,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SUR,SUR Sagrada Familia
- LAS DEMÁS CAUSAS,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SUR,SUR Sagrada Familia
CIRUGÍAS DE URGENCIA,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SUR,SUR Sagrada Familia
