Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,27594,561,1000,937,914,908,880,847,887,854,824,888,918,739,754,686,547,531,539,587,578,652,683,687,665,562,610,607,652,596,733,641,639,609,660,627,619,611,584,700,78,2020,Arica,SAR,SAR EU Iris Véliz Hume
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,27539,927,989,931,905,894,864,840,877,847,814,883,912,734,730,636,497,491,507,563,558,633,647,674,665,562,610,607,652,596,733,641,639,609,660,627,617,610,584,696,78,2020,Arica,SAR,SAR EU Iris Véliz Hume
TOTAL CAUSAS SISTEMA RESPIRATORIO,4990,135,139,114,130,144,133,143,143,154,157,223,355,248,164,125,91,62,57,43,76,76,79,85,126,65,79,97,157,145,181,140,108,142,152,100,83,104,89,137,9,2020,Arica,SAR,SAR EU Iris Véliz Hume
IRA Alta (J00-J06),4139,109,107,93,101,112,103,124,124,118,129,188,303,205,133,106,74,56,50,31,57,67,57,75,114,51,68,81,144,128,150,119,78,119,131,84,61,88,71,122,8,2020,Arica,SAR,SAR EU Iris Véliz Hume
Influenza (J09-J11),9,0,0,0,0,0,0,0,0,2,1,0,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Arica,SAR,SAR EU Iris Véliz Hume
Neumonía (J12-J18),105,0,5,1,4,4,2,2,2,6,5,3,5,5,6,0,0,0,0,1,0,1,1,0,0,2,2,3,1,3,8,0,7,8,3,5,4,2,4,0,0,2020,Arica,SAR,SAR EU Iris Véliz Hume
Bronquitis/bronquiolitis aguda (J20-J21),416,16,20,14,17,23,18,9,13,17,17,23,27,19,15,9,4,4,5,3,6,3,5,4,4,7,6,8,3,8,16,10,14,6,13,4,6,4,11,5,0,2020,Arica,SAR,SAR EU Iris Véliz Hume
Crisis obstructiva bronquial (J40-J46),169,8,2,4,4,5,8,7,2,3,3,4,7,16,3,3,10,2,1,3,6,1,8,4,4,2,1,4,2,3,2,4,4,5,3,4,8,5,0,4,0,2020,Arica,SAR,SAR EU Iris Véliz Hume
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",152,2,5,2,4,0,2,1,2,8,2,5,11,3,5,7,3,0,1,4,6,4,8,2,4,3,2,1,7,3,5,7,5,4,2,3,4,5,3,6,1,2020,Arica,SAR,SAR EU Iris Véliz Hume
COVID 19 Sospechoso (U072),1616,0,0,0,0,0,0,0,0,0,0,1,14,6,17,70,36,64,46,61,33,71,96,102,82,80,74,62,71,53,108,85,79,31,45,66,37,29,28,63,6,2020,Arica,SAR,SAR EU Iris Véliz Hume
COVID 19 Confirmado (U071),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Arica,SAR,SAR EU Iris Véliz Hume
TOTAL CAUSAS SISTEMA CIRCULATORIO,473,9,12,13,15,15,10,11,13,15,11,13,8,6,12,15,12,9,7,16,9,14,16,20,20,12,12,14,9,8,10,10,9,9,10,14,10,16,10,19,0,2020,Arica,SAR,SAR EU Iris Véliz Hume
Infarto agudo miocardio,12,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,1,0,1,1,0,0,0,2020,Arica,SAR,SAR EU Iris Véliz Hume
Accidente vascular encefálico,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2020,Arica,SAR,SAR EU Iris Véliz Hume
Crisis hipertensiva,278,6,8,8,13,10,1,5,8,4,4,6,2,5,7,9,6,3,5,13,5,9,9,17,12,8,5,11,6,1,6,6,3,5,8,11,7,12,4,10,0,2020,Arica,SAR,SAR EU Iris Véliz Hume
Arritmia grave,34,0,1,1,0,2,2,1,1,1,2,1,0,0,0,1,2,0,2,1,0,1,1,1,1,0,0,1,1,0,0,1,2,1,1,0,0,2,2,1,0,2020,Arica,SAR,SAR EU Iris Véliz Hume
Otras causas circulatorias,137,3,3,2,1,3,7,5,4,10,5,5,5,1,4,4,3,4,0,2,4,3,6,2,5,4,5,2,2,5,4,2,2,3,0,3,2,1,4,7,0,2020,Arica,SAR,SAR EU Iris Véliz Hume
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,3793,129,149,143,157,155,160,140,167,126,148,136,118,97,102,78,69,65,82,89,88,81,80,73,67,70,59,87,76,62,67,74,71,60,68,68,79,77,107,60,9,2020,Arica,SAR,SAR EU Iris Véliz Hume
Accidentes del tránsito,4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Arica,SAR,SAR EU Iris Véliz Hume
Otras causas externas,3789,128,149,143,156,155,160,140,167,126,148,135,118,97,101,78,69,65,82,89,88,81,80,73,67,70,59,87,76,62,67,74,71,60,68,68,79,77,107,60,9,2020,Arica,SAR,SAR EU Iris Véliz Hume
DIARREA AGUDA (A00-A09),982,45,59,74,52,67,75,71,53,48,41,55,25,10,31,17,17,10,11,10,11,9,10,28,11,16,10,8,8,4,3,7,1,14,8,8,15,14,9,16,1,2020,Arica,SAR,SAR EU Iris Véliz Hume
TOTAL DEMÁS CAUSAS,15710,609,630,587,551,513,486,475,501,504,457,456,406,373,408,331,272,281,304,344,341,382,366,366,359,319,376,339,331,324,364,325,371,353,377,371,393,370,341,401,53,2020,Arica,SAR,SAR EU Iris Véliz Hume
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Arica,SAR,SAR EU Iris Véliz Hume
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Arica,SAR,SAR EU Iris Véliz Hume
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Arica,SAR,SAR EU Iris Véliz Hume
- SOSPECHA CORONAVIRUS (U072),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Arica,SAR,SAR EU Iris Véliz Hume
- CORONAVIRUS (U071),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Arica,SAR,SAR EU Iris Véliz Hume
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Arica,SAR,SAR EU Iris Véliz Hume
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Arica,SAR,SAR EU Iris Véliz Hume
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Arica,SAR,SAR EU Iris Véliz Hume
