Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Antofagasta,SAR,SAR Alemania
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,47304,872,743,718,791,730,665,715,732,720,837,872,968,914,893,839,893,889,882,978,1081,1033,1050,1033,1433,1081,1067,1019,1110,877,835,991,1026,1017,1105,1034,1131,1086,913,1013,988,1077,1015,730,823,770,704,742,829,756,762,745,777,2019,Antofagasta,SAR,SAR Alemania
TOTAL CAUSAS SISTEMA RESPIRATORIO,16802,201,143,137,151,131,117,125,142,153,220,275,323,326,261,286,296,336,341,395,511,494,467,483,760,549,522,475,444,346,337,371,456,469,479,479,522,501,393,355,349,400,402,256,238,174,156,141,151,150,178,222,213,2019,Antofagasta,SAR,SAR Alemania
IRA Alta (J00-J06),12659,153,94,101,117,100,79,95,114,113,173,221,247,237,204,230,222,257,247,295,395,359,348,364,507,410,353,359,351,250,259,276,355,320,361,375,404,401,297,270,266,318,331,165,190,131,110,102,115,119,143,181,175,2019,Antofagasta,SAR,SAR Alemania
Influenza (J09-J11),736,4,9,2,6,1,3,3,2,4,5,4,4,11,5,6,7,4,10,13,12,25,18,17,90,34,47,32,16,23,14,16,21,54,26,16,49,35,36,7,10,6,8,5,4,0,0,1,9,1,0,0,1,2019,Antofagasta,SAR,SAR Alemania
Neumonía (J12-J18),612,13,7,8,4,11,6,8,1,6,5,7,13,12,12,5,10,15,14,15,25,21,21,18,65,17,13,7,14,16,12,12,11,8,13,21,12,9,12,19,10,11,7,8,6,7,5,8,4,9,11,5,3,2019,Antofagasta,SAR,SAR Alemania
Bronquitis/bronquiolitis aguda (J20-J21),2065,18,19,19,14,11,19,14,14,21,30,29,39,49,29,33,46,43,58,50,65,68,63,67,77,71,93,61,52,46,42,53,52,73,66,52,43,43,31,35,53,51,47,56,21,20,16,16,16,10,16,17,18,2019,Antofagasta,SAR,SAR Alemania
Crisis obstructiva bronquial (J40-J46),522,10,9,3,7,4,9,3,8,9,5,13,14,11,9,9,8,13,8,18,10,13,10,14,18,14,11,13,5,10,7,13,11,13,10,9,10,10,9,11,8,12,6,13,11,12,16,8,4,8,6,14,13,2019,Antofagasta,SAR,SAR Alemania
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",208,3,5,4,3,4,1,2,3,0,2,1,6,6,2,3,3,4,4,4,4,8,7,3,3,3,5,3,6,1,3,1,6,1,3,6,4,3,8,13,2,2,3,9,6,4,9,6,3,3,2,5,3,2019,Antofagasta,SAR,SAR Alemania
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Antofagasta,SAR,SAR Alemania
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Antofagasta,SAR,SAR Alemania
TOTAL CAUSAS SISTEMA CIRCULATORIO,489,8,9,7,7,10,7,6,9,11,8,3,8,5,13,6,4,8,6,12,9,10,15,10,5,18,10,11,8,11,11,7,13,11,7,10,5,6,22,16,11,15,9,7,8,7,8,16,9,10,8,8,11,2019,Antofagasta,SAR,SAR Alemania
Infarto agudo miocardio,13,1,0,1,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2019,Antofagasta,SAR,SAR Alemania
Accidente vascular encefálico,20,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,2,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2019,Antofagasta,SAR,SAR Alemania
Crisis hipertensiva,231,0,3,1,2,1,3,1,2,5,3,2,2,2,3,3,3,2,4,5,4,5,10,5,3,10,5,3,8,8,3,7,9,8,3,7,0,5,9,10,8,13,5,0,5,3,3,5,3,4,4,4,5,2019,Antofagasta,SAR,SAR Alemania
Arritmia grave,37,2,0,0,2,1,0,0,1,1,0,0,0,0,2,0,0,0,0,2,0,0,2,1,0,3,1,2,0,0,2,0,1,1,0,1,1,0,1,0,0,0,1,0,2,2,0,2,0,0,3,0,0,2019,Antofagasta,SAR,SAR Alemania
Otras causas circulatorias,188,5,6,5,2,7,1,5,6,5,4,1,5,3,6,3,1,6,1,5,4,4,3,2,2,3,3,5,0,2,3,0,2,2,3,2,3,1,12,5,1,2,3,6,1,2,5,9,6,5,1,3,6,2019,Antofagasta,SAR,SAR Alemania
