Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,9362,1298,1450,1425,1679,1511,1257,742,2022,Metropolitano Suroriente,SAPU,SAPU Santiago de Nueva Extremadura
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,8413,1118,1358,1170,1476,1394,1183,714,2022,Metropolitano Suroriente,SAPU,SAPU Santiago de Nueva Extremadura
TOTAL CAUSAS SISTEMA RESPIRATORIO,1698,208,239,197,319,333,264,138,2022,Metropolitano Suroriente,SAPU,SAPU Santiago de Nueva Extremadura
IRA Alta (J00-J06),1400,159,178,154,270,293,231,115,2022,Metropolitano Suroriente,SAPU,SAPU Santiago de Nueva Extremadura
Influenza (J09-J11),1,0,1,0,0,0,0,0,2022,Metropolitano Suroriente,SAPU,SAPU Santiago de Nueva Extremadura
Neumonía (J12-J18),39,1,2,1,7,11,12,5,2022,Metropolitano Suroriente,SAPU,SAPU Santiago de Nueva Extremadura
Bronquitis/bronquiolitis aguda (J20-J21),129,18,29,24,23,15,10,10,2022,Metropolitano Suroriente,SAPU,SAPU Santiago de Nueva Extremadura
Crisis obstructiva bronquial (J40-J46),70,10,15,12,12,10,7,4,2022,Metropolitano Suroriente,SAPU,SAPU Santiago de Nueva Extremadura
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",59,20,14,6,7,4,4,4,2022,Metropolitano Suroriente,SAPU,SAPU Santiago de Nueva Extremadura
COVID 19 Sospechoso (U072),1534,147,140,245,384,300,195,123,2022,Metropolitano Suroriente,SAPU,SAPU Santiago de Nueva Extremadura
COVID 19 Confirmado (U071),24,1,2,0,5,7,6,3,2022,Metropolitano Suroriente,SAPU,SAPU Santiago de Nueva Extremadura
TOTAL CAUSAS SISTEMA CIRCULATORIO,191,30,34,19,40,32,19,17,2022,Metropolitano Suroriente,SAPU,SAPU Santiago de Nueva Extremadura
Infarto agudo miocardio,2,0,1,0,0,0,0,1,2022,Metropolitano Suroriente,SAPU,SAPU Santiago de Nueva Extremadura
Accidente vascular encefálico,10,3,3,0,0,2,1,1,2022,Metropolitano Suroriente,SAPU,SAPU Santiago de Nueva Extremadura
Crisis hipertensiva,78,11,14,7,15,13,11,7,2022,Metropolitano Suroriente,SAPU,SAPU Santiago de Nueva Extremadura
Arritmia grave,19,4,1,3,4,5,0,2,2022,Metropolitano Suroriente,SAPU,SAPU Santiago de Nueva Extremadura
