Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,0,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Valparaíso San Antonio,SAPU,Centro de Salud Familiar Diputado Manuel Bustos Huerta de San Antonio
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,12158,492,527,542,553,582,519,557,562,546,583,583,436,218,154,139,120,123,166,177,145,185,139,165,139,161,155,199,270,221,237,221,204,243,251,280,311,338,253,351,111,2020,Valparaíso San Antonio,SAPU,Centro de Salud Familiar Diputado Manuel Bustos Huerta de San Antonio
TOTAL CAUSAS SISTEMA RESPIRATORIO,2773,139,137,133,133,129,116,141,152,160,180,223,224,75,45,27,19,27,25,27,28,30,23,33,29,35,27,33,33,29,18,25,17,43,26,30,45,50,31,56,20,2020,Valparaíso San Antonio,SAPU,Centro de Salud Familiar Diputado Manuel Bustos Huerta de San Antonio
IRA Alta (J00-J06),2294,129,118,120,119,110,99,126,128,148,163,209,205,67,35,23,13,16,19,23,22,24,9,19,16,19,11,21,18,16,12,20,7,31,16,16,28,31,26,47,15,2020,Valparaíso San Antonio,SAPU,Centro de Salud Familiar Diputado Manuel Bustos Huerta de San Antonio
Influenza (J09-J11),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Valparaíso San Antonio,SAPU,Centro de Salud Familiar Diputado Manuel Bustos Huerta de San Antonio
Neumonía (J12-J18),8,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2020,Valparaíso San Antonio,SAPU,Centro de Salud Familiar Diputado Manuel Bustos Huerta de San Antonio
Bronquitis/bronquiolitis aguda (J20-J21),119,7,11,6,4,4,9,9,9,6,9,2,7,1,4,1,1,0,0,1,1,0,3,1,0,1,0,0,1,2,0,1,1,2,3,0,5,3,2,1,1,2020,Valparaíso San Antonio,SAPU,Centro de Salud Familiar Diputado Manuel Bustos Huerta de San Antonio
Crisis obstructiva bronquial (J40-J46),42,0,2,2,1,4,2,2,6,2,1,5,3,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,2020,Valparaíso San Antonio,SAPU,Centro de Salud Familiar Diputado Manuel Bustos Huerta de San Antonio
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",310,3,6,4,8,11,6,4,9,3,6,7,9,5,6,2,5,10,6,2,4,6,11,13,13,15,16,12,14,10,6,4,9,10,6,14,11,11,3,6,4,2020,Valparaíso San Antonio,SAPU,Centro de Salud Familiar Diputado Manuel Bustos Huerta de San Antonio
COVID 19 Sospechoso (U072),566,-,-,-,-,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,19,79,18,40,39,25,34,52,65,51,67,38,35,0,2020,Valparaíso San Antonio,SAPU,Centro de Salud Familiar Diputado Manuel Bustos Huerta de San Antonio
