Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,4531,590,553,686,772,811,668,451,2022,Metropolitano Sur,SAPU,SAPU Eduardo Frei Montalva
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,3961,546,518,585,623,696,574,419,2022,Metropolitano Sur,SAPU,SAPU Eduardo Frei Montalva
TOTAL CAUSAS SISTEMA RESPIRATORIO,413,90,58,50,64,50,58,43,2022,Metropolitano Sur,SAPU,SAPU Eduardo Frei Montalva
IRA Alta (J00-J06),350,76,46,47,58,40,45,38,2022,Metropolitano Sur,SAPU,SAPU Eduardo Frei Montalva
Influenza (J09-J11),0,0,0,0,0,0,0,0,2022,Metropolitano Sur,SAPU,SAPU Eduardo Frei Montalva
Neumonía (J12-J18),17,4,6,0,2,1,4,0,2022,Metropolitano Sur,SAPU,SAPU Eduardo Frei Montalva
Bronquitis/bronquiolitis aguda (J20-J21),15,4,3,0,0,5,3,0,2022,Metropolitano Sur,SAPU,SAPU Eduardo Frei Montalva
Crisis obstructiva bronquial (J40-J46),15,3,3,2,2,3,2,0,2022,Metropolitano Sur,SAPU,SAPU Eduardo Frei Montalva
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",16,3,0,1,2,1,4,5,2022,Metropolitano Sur,SAPU,SAPU Eduardo Frei Montalva
COVID 19 Sospechoso (U072),1572,106,132,255,318,345,231,185,2022,Metropolitano Sur,SAPU,SAPU Eduardo Frei Montalva
COVID 19 Confirmado (U071),195,5,10,3,8,70,66,33,2022,Metropolitano Sur,SAPU,SAPU Eduardo Frei Montalva
TOTAL CAUSAS SISTEMA CIRCULATORIO,55,7,6,10,12,7,8,5,2022,Metropolitano Sur,SAPU,SAPU Eduardo Frei Montalva
Infarto agudo miocardio,5,1,0,2,1,1,0,0,2022,Metropolitano Sur,SAPU,SAPU Eduardo Frei Montalva
Accidente vascular encefálico,6,0,0,2,2,1,1,0,2022,Metropolitano Sur,SAPU,SAPU Eduardo Frei Montalva
Crisis hipertensiva,20,2,0,3,5,3,4,3,2022,Metropolitano Sur,SAPU,SAPU Eduardo Frei Montalva
Arritmia grave,5,2,0,0,1,0,2,0,2022,Metropolitano Sur,SAPU,SAPU Eduardo Frei Montalva
Otras causas circulatorias,19,2,6,3,3,2,1,2,2022,Metropolitano Sur,SAPU,SAPU Eduardo Frei Montalva
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,283,54,45,42,39,36,37,30,2022,Metropolitano Sur,SAPU,SAPU Eduardo Frei Montalva
Accidentes del tránsito,8,0,1,1,0,3,0,3,2022,Metropolitano Sur,SAPU,SAPU Eduardo Frei Montalva
Lesiones autoinfligidas intencionalmente (X60-X84),0,0,0,0,0,0,0,0,2022,Metropolitano Sur,SAPU,SAPU Eduardo Frei Montalva
Otras causas externas,275,54,44,41,39,33,37,27,2022,Metropolitano Sur,SAPU,SAPU Eduardo Frei Montalva
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),49,15,9,6,4,5,8,2,2022,Metropolitano Sur,SAPU,SAPU Eduardo Frei Montalva
Ideación Suicida (R458),0,0,0,0,0,0,0,0,2022,Metropolitano Sur,SAPU,SAPU Eduardo Frei Montalva
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),1,0,0,1,0,0,0,0,2022,Metropolitano Sur,SAPU,SAPU Eduardo Frei Montalva
Trastornos del Humor (Afectivos) (F30-F39),1,1,0,0,0,0,0,0,2022,Metropolitano Sur,SAPU,SAPU Eduardo Frei Montalva
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",46,14,9,5,4,5,7,2,2022,Metropolitano Sur,SAPU,SAPU Eduardo Frei Montalva
Otros trastornos mentales no contenidos en las categorías anteriores,1,0,0,0,0,0,1,0,2022,Metropolitano Sur,SAPU,SAPU Eduardo Frei Montalva
DIARREA AGUDA (A00-A09),27,11,4,2,2,4,1,3,2022,Metropolitano Sur,SAPU,SAPU Eduardo Frei Montalva
TOTAL DEMÁS CAUSAS,1367,258,254,217,176,179,165,118,2022,Metropolitano Sur,SAPU,SAPU Eduardo Frei Montalva
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,2022,Metropolitano Sur,SAPU,SAPU Eduardo Frei Montalva
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,2022,Metropolitano Sur,SAPU,SAPU Eduardo Frei Montalva
- COVID 19 SOSPECHOSO (U072),0,0,0,0,0,0,0,0,2022,Metropolitano Sur,SAPU,SAPU Eduardo Frei Montalva
- COVID 19 CONFIRMADO (U071),0,0,0,0,0,0,0,0,2022,Metropolitano Sur,SAPU,SAPU Eduardo Frei Montalva
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,2022,Metropolitano Sur,SAPU,SAPU Eduardo Frei Montalva
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,2022,Metropolitano Sur,SAPU,SAPU Eduardo Frei Montalva
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),0,0,0,0,0,0,0,0,2022,Metropolitano Sur,SAPU,SAPU Eduardo Frei Montalva
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,2022,Metropolitano Sur,SAPU,SAPU Eduardo Frei Montalva
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,2022,Metropolitano Sur,SAPU,SAPU Eduardo Frei Montalva
