Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,4245,-,-,-,-,-,-,-,-,-,347,532,170,99,81,84,97,121,114,119,128,115,110,122,114,107,138,155,87,0,0,0,0,0,95,240,247,272,212,293,46,2020,Araucanía Sur,SAPU,SAPU-Padre Las Casas
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,8950,247,462,387,392,414,376,400,392,442,434,531,170,99,81,83,97,122,113,119,128,116,110,122,113,107,138,155,156,185,183,180,171,223,195,240,245,271,212,293,46,2020,Araucanía Sur,SAPU,SAPU-Padre Las Casas
TOTAL CAUSAS SISTEMA RESPIRATORIO,1556,57,114,86,80,79,82,85,94,100,108,159,55,34,17,19,15,15,16,18,12,14,14,8,9,10,11,13,10,20,13,10,12,26,18,33,18,18,17,31,6,2020,Araucanía Sur,SAPU,SAPU-Padre Las Casas
IRA Alta (J00-J06),958,43,75,56,51,56,51,52,57,59,70,117,29,17,9,9,10,9,6,7,6,5,6,4,3,7,4,8,3,12,4,6,8,17,13,21,11,11,8,14,4,2020,Araucanía Sur,SAPU,SAPU-Padre Las Casas
Influenza (J09-J11),97,2,2,4,4,4,10,7,14,11,15,12,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2020,Araucanía Sur,SAPU,SAPU-Padre Las Casas
Neumonía (J12-J18),43,1,2,0,2,0,7,2,0,4,0,0,2,1,2,3,1,0,1,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,2,2,2,0,1,2,0,2020,Araucanía Sur,SAPU,SAPU-Padre Las Casas
Bronquitis/bronquiolitis aguda (J20-J21),211,6,17,11,15,11,6,15,14,18,11,12,9,9,4,3,3,3,6,3,1,3,5,1,1,2,3,0,1,2,1,0,1,1,0,2,1,2,1,6,1,2020,Araucanía Sur,SAPU,SAPU-Padre Las Casas
Crisis obstructiva bronquial (J40-J46),190,2,14,10,6,7,6,5,7,5,9,16,11,6,1,2,1,2,3,7,4,2,2,3,4,1,1,4,3,5,7,4,2,6,3,5,3,3,4,3,1,2020,Araucanía Sur,SAPU,SAPU-Padre Las Casas
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",57,3,4,5,2,1,2,4,2,3,3,2,1,0,1,2,0,1,0,1,1,3,1,0,0,0,0,1,2,0,0,0,1,2,0,3,1,2,1,2,0,2020,Araucanía Sur,SAPU,SAPU-Padre Las Casas
COVID 19 Sospechoso (U072),134,0,0,0,0,0,0,0,0,0,0,0,4,8,7,3,5,3,9,2,1,3,1,3,6,2,3,5,6,3,6,2,3,3,5,4,4,9,4,19,1,2020,Araucanía Sur,SAPU,SAPU-Padre Las Casas
COVID 19 Confirmado (U071),6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,Araucanía Sur,SAPU,SAPU-Padre Las Casas
TOTAL CAUSAS SISTEMA CIRCULATORIO,226,3,3,5,5,4,6,5,4,4,8,14,2,2,3,4,3,3,2,1,3,5,2,3,7,2,7,6,9,6,8,7,12,8,8,10,15,9,7,9,2,2020,Araucanía Sur,SAPU,SAPU-Padre Las Casas
Infarto agudo miocardio,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2020,Araucanía Sur,SAPU,SAPU-Padre Las Casas
Accidente vascular encefálico,14,0,0,1,0,1,1,0,0,0,0,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2020,Araucanía Sur,SAPU,SAPU-Padre Las Casas
Crisis hipertensiva,97,0,0,0,0,0,0,0,0,0,4,6,1,1,3,2,0,1,1,1,1,1,1,2,5,0,2,2,4,5,7,2,8,3,5,6,9,4,4,4,2,2020,Araucanía Sur,SAPU,SAPU-Padre Las Casas
Arritmia grave,14,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,1,2,1,1,0,0,1,0,0,2020,Araucanía Sur,SAPU,SAPU-Padre Las Casas
Otras causas circulatorias,96,3,3,4,5,3,4,5,4,4,3,4,1,1,0,0,2,2,0,0,1,2,1,1,2,1,3,1,4,1,0,4,2,3,2,3,5,5,2,5,0,2020,Araucanía Sur,SAPU,SAPU-Padre Las Casas
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,1961,51,91,93,99,89,85,99,87,111,82,103,40,19,12,9,20,25,32,31,31,25,24,20,23,25,29,30,32,41,47,35,41,46,45,51,54,64,48,61,11,2020,Araucanía Sur,SAPU,SAPU-Padre Las Casas
Accidentes del tránsito,1707,50,90,88,99,89,78,95,78,104,69,83,32,13,9,8,11,20,29,25,23,20,23,15,20,23,22,26,28,31,37,28,31,38,39,39,47,53,32,52,10,2020,Araucanía Sur,SAPU,SAPU-Padre Las Casas
Otras causas externas,254,1,1,5,0,0,7,4,9,7,13,20,8,6,3,1,9,5,3,6,8,5,1,5,3,2,7,4,4,10,10,7,10,8,6,12,7,11,16,9,1,2020,Araucanía Sur,SAPU,SAPU-Padre Las Casas
DIARREA AGUDA (A00-A09),476,11,26,24,17,27,13,19,17,22,40,55,14,2,6,2,2,10,8,4,2,21,4,6,7,1,1,6,6,11,20,7,8,8,6,7,6,12,2,12,4,2020,Araucanía Sur,SAPU,SAPU-Padre Las Casas
TOTAL DEMÁS CAUSAS,4591,125,228,179,191,215,190,192,190,205,196,200,55,34,36,46,52,66,46,63,79,48,65,82,58,67,86,94,93,104,89,119,95,132,113,135,148,159,134,160,22,2020,Araucanía Sur,SAPU,SAPU-Padre Las Casas
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Araucanía Sur,SAPU,SAPU-Padre Las Casas
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Araucanía Sur,SAPU,SAPU-Padre Las Casas
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Araucanía Sur,SAPU,SAPU-Padre Las Casas
- SOSPECHA CORONAVIRUS (U072),0,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Araucanía Sur,SAPU,SAPU-Padre Las Casas
- CORONAVIRUS (U071),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Araucanía Sur,SAPU,SAPU-Padre Las Casas
