Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Coquimbo,SAPU,SAPU-Raúl Silva Henríquez de La Serena
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,22123,261,309,299,309,402,438,356,304,359,424,480,504,283,458,514,508,526,524,521,409,557,519,501,575,373,520,485,387,414,530,513,582,587,556,417,511,503,475,423,474,533,350,451,348,357,356,240,322,279,157,273,367,2016,Coquimbo,SAPU,SAPU-Raúl Silva Henríquez de La Serena
TOTAL CAUSAS SISTEMA RESPIRATORIO,9726,71,79,83,76,89,97,92,68,103,166,225,239,113,203,216,211,231,240,237,174,268,260,270,334,235,333,313,228,235,268,290,302,315,312,232,227,258,184,212,196,230,160,170,141,111,118,77,104,100,48,71,111,2016,Coquimbo,SAPU,SAPU-Raúl Silva Henríquez de La Serena
IRA Alta (J00-J06),6660,51,48,55,64,58,79,68,50,84,136,187,169,70,132,144,155,170,194,183,130,228,149,184,203,137,201,172,183,125,149,196,173,196,199,135,141,189,130,143,116,180,122,128,113,88,75,55,80,75,31,46,91,2016,Coquimbo,SAPU,SAPU-Raúl Silva Henríquez de La Serena
Influenza (J09-J11),43,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,17,0,1,2,2,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,2016,Coquimbo,SAPU,SAPU-Raúl Silva Henríquez de La Serena
Neumonía (J12-J18),115,0,0,1,0,3,4,1,0,1,1,1,3,2,0,1,2,0,0,0,0,5,1,0,5,1,3,2,5,5,7,6,8,7,6,1,5,5,2,4,3,2,1,0,3,0,1,0,1,2,3,1,0,2016,Coquimbo,SAPU,SAPU-Raúl Silva Henríquez de La Serena
Bronquitis/bronquiolitis aguda (J20-J21),1159,8,9,6,6,11,10,8,10,7,14,17,29,22,33,23,27,33,29,30,27,21,23,23,23,15,33,28,21,29,42,36,59,49,42,36,38,27,28,37,33,26,29,25,10,9,15,7,9,6,5,9,7,2016,Coquimbo,SAPU,SAPU-Raúl Silva Henríquez de La Serena
Crisis obstructiva bronquial (J40-J46),310,3,8,9,1,8,1,8,5,5,5,12,13,4,10,16,12,11,3,8,6,3,8,6,7,8,13,7,5,13,3,4,2,11,10,3,0,2,4,7,1,2,3,2,4,2,7,4,5,9,1,5,1,2016,Coquimbo,SAPU,SAPU-Raúl Silva Henríquez de La Serena
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1439,9,14,12,5,9,2,7,3,6,10,8,24,15,28,32,15,17,14,16,11,11,79,57,96,68,76,104,14,63,67,48,43,52,54,55,41,34,20,21,40,20,5,13,11,12,20,11,9,8,8,10,12,2016,Coquimbo,SAPU,SAPU-Raúl Silva Henríquez de La Serena
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Coquimbo,SAPU,SAPU-Raúl Silva Henríquez de La Serena
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Coquimbo,SAPU,SAPU-Raúl Silva Henríquez de La Serena
TOTAL CAUSAS SISTEMA CIRCULATORIO,223,3,4,4,1,5,6,0,1,7,3,2,2,3,5,8,3,3,0,2,3,0,1,2,1,2,5,7,2,5,6,24,4,6,9,8,6,7,4,9,2,5,1,1,4,9,7,0,4,3,5,5,4,2016,Coquimbo,SAPU,SAPU-Raúl Silva Henríquez de La Serena
Infarto agudo miocardio,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2016,Coquimbo,SAPU,SAPU-Raúl Silva Henríquez de La Serena
Accidente vascular encefálico,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2016,Coquimbo,SAPU,SAPU-Raúl Silva Henríquez de La Serena
Crisis hipertensiva,96,2,4,3,1,0,3,0,0,3,2,0,0,1,2,3,2,1,0,0,2,0,1,1,1,1,4,3,0,2,3,1,1,1,6,2,2,1,1,6,1,5,1,1,1,3,4,0,2,1,4,5,2,2016,Coquimbo,SAPU,SAPU-Raúl Silva Henríquez de La Serena
Arritmia grave,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,Coquimbo,SAPU,SAPU-Raúl Silva Henríquez de La Serena
Otras causas circulatorias,104,1,0,1,0,3,3,0,1,3,1,2,2,2,3,2,1,1,0,1,0,0,0,0,0,0,1,4,2,3,2,23,0,4,3,5,4,6,3,3,1,0,0,0,2,3,2,0,2,2,0,0,2,2016,Coquimbo,SAPU,SAPU-Raúl Silva Henríquez de La Serena
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,3151,113,163,104,23,82,25,88,33,23,40,29,122,16,58,70,60,89,31,21,55,37,94,24,51,18,106,56,18,77,147,31,116,25,24,52,37,96,20,21,55,72,57,112,35,30,120,160,30,28,21,18,118,2016,Coquimbo,SAPU,SAPU-Raúl Silva Henríquez de La Serena
Accidentes del tránsito,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Coquimbo,SAPU,SAPU-Raúl Silva Henríquez de La Serena
