Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,14630,-,-,-,-,-,-,-,-,-,-,-,0,210,420,468,484,502,571,559,535,500,482,466,503,487,487,521,511,619,554,520,594,597,639,681,669,630,556,771,94,2020,Bíobío,Hospital,Hospital de Mulchén
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,27572,1059,1047,988,1148,1173,1060,989,1032,1127,1056,1137,786,545,425,468,484,502,571,559,535,500,482,466,503,487,487,521,511,619,554,520,594,597,639,681,669,630,556,771,94,2020,Bíobío,Hospital,Hospital de Mulchén
TOTAL CAUSAS SISTEMA RESPIRATORIO,3045,164,132,118,106,129,116,117,128,174,164,264,267,143,87,58,55,35,45,47,39,48,35,45,45,26,20,50,32,38,28,27,26,37,33,33,28,28,21,52,5,2020,Bíobío,Hospital,Hospital de Mulchén
IRA Alta (J00-J06),2125,114,97,88,75,97,76,86,96,129,120,234,229,110,69,45,40,24,25,35,28,28,22,22,22,11,11,34,17,25,6,14,10,13,12,12,4,11,7,23,4,2020,Bíobío,Hospital,Hospital de Mulchén
Influenza (J09-J11),20,16,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,Bíobío,Hospital,Hospital de Mulchén
Neumonía (J12-J18),125,8,5,1,4,3,4,10,3,5,5,3,3,1,3,3,0,0,4,2,3,0,0,5,2,1,0,2,4,2,3,3,5,3,3,6,5,2,8,1,0,2020,Bíobío,Hospital,Hospital de Mulchén
Bronquitis/bronquiolitis aguda (J20-J21),401,16,24,16,16,14,18,11,15,19,25,16,23,14,7,5,10,6,8,7,4,12,4,9,10,4,4,9,4,3,9,4,4,15,8,5,6,5,2,10,0,2020,Bíobío,Hospital,Hospital de Mulchén
Crisis obstructiva bronquial (J40-J46),277,9,4,10,6,12,13,9,9,17,10,8,11,14,5,4,4,5,5,2,2,5,9,8,9,6,2,2,6,6,7,5,7,4,9,6,5,7,3,12,0,2020,Bíobío,Hospital,Hospital de Mulchén
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",97,1,2,3,5,3,4,1,5,3,4,3,1,4,3,1,1,0,3,1,2,3,0,1,2,3,3,3,1,2,3,1,0,2,1,3,8,3,1,6,1,2020,Bíobío,Hospital,Hospital de Mulchén
COVID 19 Sospechoso (U072),2060,-,0,0,-,-,0,0,0,0,0,0,8,68,24,28,22,20,26,79,79,73,82,79,52,61,83,144,85,99,64,59,80,64,96,118,144,123,82,108,10,2020,Bíobío,Hospital,Hospital de Mulchén
