Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,27529,-,-,-,-,-,-,-,-,-,0,0,-,364,759,778,930,885,1011,1111,894,1010,1077,755,842,827,1012,867,953,1166,1008,1111,1236,1159,1306,1116,1276,1360,1110,1327,279,2020,Concepción,Hospital,Hospital San José (Coronel)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,42823,1894,1896,1789,1765,1768,1787,1670,1693,1595,1662,1546,1179,798,685,710,833,708,767,837,783,742,782,526,634,671,721,767,767,890,918,822,994,934,987,1047,990,1073,921,1003,269,2020,Concepción,Hospital,Hospital San José (Coronel)
TOTAL CAUSAS SISTEMA RESPIRATORIO,5290,343,320,242,238,254,259,213,238,220,216,291,422,227,142,86,86,59,69,79,75,52,63,46,48,38,58,61,67,58,58,64,64,50,54,79,66,107,91,82,5,2020,Concepción,Hospital,Hospital San José (Coronel)
IRA Alta (J00-J06),2676,177,120,118,105,114,131,102,107,105,109,169,275,126,66,42,45,28,36,40,37,30,31,26,25,14,33,26,45,31,20,34,36,24,23,35,41,61,55,32,2,2020,Concepción,Hospital,Hospital San José (Coronel)
Influenza (J09-J11),116,1,5,0,2,3,2,3,3,3,7,13,12,16,6,5,4,4,2,1,1,0,0,3,2,0,4,2,3,1,1,0,0,3,0,0,3,1,0,0,0,2020,Concepción,Hospital,Hospital San José (Coronel)
Neumonía (J12-J18),338,14,11,9,4,9,7,20,19,18,14,7,11,12,9,4,6,2,8,3,13,5,5,7,7,4,7,4,6,6,5,5,3,6,5,10,5,18,16,14,0,2020,Concepción,Hospital,Hospital San José (Coronel)
Bronquitis/bronquiolitis aguda (J20-J21),666,53,52,44,36,35,31,15,34,30,31,45,56,31,25,8,13,6,5,12,8,4,9,4,6,3,3,10,3,3,6,7,7,3,7,6,2,1,4,5,3,2020,Concepción,Hospital,Hospital San José (Coronel)
Crisis obstructiva bronquial (J40-J46),442,35,40,17,25,16,26,24,19,22,19,19,26,14,13,10,6,8,3,13,5,4,4,2,2,3,3,4,0,6,8,3,8,5,3,12,3,2,4,6,0,2020,Concepción,Hospital,Hospital San José (Coronel)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1052,63,92,54,66,77,62,49,56,42,36,38,42,28,23,17,12,11,15,10,11,9,14,4,6,14,8,15,10,11,18,15,10,9,16,16,12,24,12,25,0,2020,Concepción,Hospital,Hospital San José (Coronel)
COVID 19 Sospechoso (U072),2535,-,-,-,-,-,0,0,0,0,0,0,11,17,20,24,26,17,41,76,73,51,98,67,75,96,93,107,107,127,116,64,155,120,125,153,159,176,145,141,55,2020,Concepción,Hospital,Hospital San José (Coronel)
