Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Metropolitano Central,SAPU,SAPU-Consultorio Nº1
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,42547,758,716,671,637,601,698,656,646,625,719,705,866,760,786,801,839,751,758,840,794,911,893,998,964,1044,1051,709,783,785,801,826,775,971,958,854,886,781,938,898,832,954,826,933,836,923,893,753,863,820,808,815,838,2017,Metropolitano Central,SAPU,SAPU-Consultorio Nº1
TOTAL CAUSAS SISTEMA RESPIRATORIO,14336,162,132,111,103,95,122,119,107,99,166,196,239,217,257,276,270,263,282,308,330,475,502,557,554,563,523,327,323,328,311,312,339,402,369,339,325,297,326,281,257,274,249,285,254,259,260,188,215,255,180,179,174,2017,Metropolitano Central,SAPU,SAPU-Consultorio Nº1
IRA Alta (J00-J06),9421,95,90,80,63,44,82,81,70,72,115,155,114,135,176,182,215,176,187,166,211,365,354,283,362,400,266,188,197,205,226,211,253,292,284,254,243,203,177,182,143,157,154,186,165,179,197,126,166,124,110,133,127,2017,Metropolitano Central,SAPU,SAPU-Consultorio Nº1
Influenza (J09-J11),75,1,0,0,0,0,0,0,0,0,0,2,0,0,1,3,1,1,0,1,2,2,13,7,10,5,6,1,1,4,0,2,0,2,1,1,1,0,0,0,0,1,0,0,0,0,2,0,0,1,3,0,0,2017,Metropolitano Central,SAPU,SAPU-Consultorio Nº1
Neumonía (J12-J18),296,3,3,2,0,4,0,1,3,2,5,3,0,4,0,5,2,2,10,4,5,5,16,10,14,10,14,5,12,7,11,5,11,12,7,16,4,3,11,5,2,0,4,4,3,10,0,1,13,13,5,3,2,2017,Metropolitano Central,SAPU,SAPU-Consultorio Nº1
Bronquitis/bronquiolitis aguda (J20-J21),2334,23,20,8,9,14,11,10,19,20,24,28,33,33,20,38,41,35,41,49,49,76,93,91,88,96,81,57,64,57,58,49,60,69,55,51,53,57,60,48,53,50,57,55,49,50,42,42,21,50,30,17,30,2017,Metropolitano Central,SAPU,SAPU-Consultorio Nº1
Crisis obstructiva bronquial (J40-J46),461,9,8,7,1,3,15,6,7,4,5,6,2,8,6,5,8,9,10,8,4,17,9,15,6,18,7,9,7,14,14,15,12,14,13,14,5,13,7,11,8,6,15,17,13,8,10,9,3,7,6,6,2,2017,Metropolitano Central,SAPU,SAPU-Consultorio Nº1
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1749,31,11,14,30,30,14,21,8,1,17,2,90,37,54,43,3,40,34,80,59,10,17,151,74,34,149,67,42,41,2,30,3,13,9,3,19,21,71,35,51,60,19,23,24,12,9,10,12,60,26,20,13,2017,Metropolitano Central,SAPU,SAPU-Consultorio Nº1
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Metropolitano Central,SAPU,SAPU-Consultorio Nº1
