Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Iquique,SAPU,SAPU Cirujano Guzmán
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,24293,462,456,588,376,379,391,387,443,421,416,497,560,552,494,465,509,504,455,442,436,489,450,467,474,486,520,525,451,539,510,490,507,625,570,502,470,459,462,477,433,452,506,453,456,468,413,399,387,408,398,375,439,2018,Iquique,SAPU,SAPU Cirujano Guzmán
TOTAL CAUSAS SISTEMA RESPIRATORIO,8280,128,122,132,88,101,97,102,118,111,146,195,224,231,133,108,114,103,104,106,158,137,96,112,140,158,141,125,168,239,180,243,295,328,315,257,213,227,159,168,161,162,166,165,189,183,142,122,122,124,151,141,130,2018,Iquique,SAPU,SAPU Cirujano Guzmán
IRA Alta (J00-J06),6407,83,71,84,57,85,73,78,61,79,105,138,168,148,121,90,102,93,83,90,128,111,62,80,88,138,93,93,132,198,128,207,229,279,273,180,162,201,131,124,138,148,127,133,123,136,114,89,95,104,120,127,107,2018,Iquique,SAPU,SAPU Cirujano Guzmán
Influenza (J09-J11),25,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,1,1,3,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,2018,Iquique,SAPU,SAPU Cirujano Guzmán
Neumonía (J12-J18),149,2,1,3,2,0,2,4,3,0,0,5,1,3,2,6,1,1,2,7,9,0,2,0,9,0,8,5,6,5,2,3,6,1,3,6,7,3,5,5,1,1,4,0,1,1,1,2,3,2,1,2,0,2018,Iquique,SAPU,SAPU Cirujano Guzmán
Bronquitis/bronquiolitis aguda (J20-J21),828,12,28,20,10,4,7,4,13,8,12,18,16,20,9,10,8,4,12,5,10,16,24,23,29,11,27,5,19,28,35,23,31,40,32,16,24,14,17,29,19,11,13,10,13,8,9,10,13,7,22,6,14,2018,Iquique,SAPU,SAPU Cirujano Guzmán
Crisis obstructiva bronquial (J40-J46),263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,4,3,11,10,8,9,14,9,13,22,10,6,10,10,6,7,4,7,4,6,6,9,3,1,4,2,10,7,7,9,4,6,5,5,2,2018,Iquique,SAPU,SAPU Cirujano Guzmán
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",608,31,22,25,19,12,15,16,41,24,28,32,39,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,23,0,1,47,15,0,0,1,0,0,16,19,42,31,11,12,7,4,3,1,7,2018,Iquique,SAPU,SAPU Cirujano Guzmán
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Iquique,SAPU,SAPU Cirujano Guzmán
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Iquique,SAPU,SAPU Cirujano Guzmán
TOTAL CAUSAS SISTEMA CIRCULATORIO,204,0,2,2,2,1,3,2,3,1,0,1,1,5,6,5,2,3,3,2,6,5,4,2,6,2,0,8,3,2,7,6,2,7,3,6,3,13,2,11,7,6,6,3,4,7,3,2,5,3,4,7,5,2018,Iquique,SAPU,SAPU Cirujano Guzmán
Infarto agudo miocardio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,Iquique,SAPU,SAPU Cirujano Guzmán
Accidente vascular encefálico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,Iquique,SAPU,SAPU Cirujano Guzmán
Crisis hipertensiva,178,0,2,2,2,1,3,2,3,1,0,1,1,5,5,5,2,3,3,2,6,5,4,2,6,2,0,8,3,1,7,6,2,7,3,6,1,13,2,9,7,6,6,2,4,7,1,2,1,1,1,1,3,2018,Iquique,SAPU,SAPU Cirujano Guzmán
Arritmia grave,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3,0,0,2,0,2018,Iquique,SAPU,SAPU Cirujano Guzmán
Otras causas circulatorias,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,2,3,4,1,2018,Iquique,SAPU,SAPU Cirujano Guzmán
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,564,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,2,13,12,20,20,16,25,30,2,31,25,33,22,20,14,21,18,32,37,48,35,27,40,2018,Iquique,SAPU,SAPU Cirujano Guzmán
