Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Libertador B. O'Higgins,Hospital,Hospital San Juan de Dios (San Fernando)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,71287,1407,1318,1275,1260,1189,1212,1241,1287,1232,1200,1430,1481,1443,1391,1487,1472,1381,1442,1438,1385,1529,1506,1514,1539,1438,1404,1232,1255,1116,1177,1301,1298,1427,1405,1438,1502,1429,1459,1485,1348,1333,1399,1413,1324,1427,1381,1282,1419,1414,1349,1334,1439,2017,Libertador B. O'Higgins,Hospital,Hospital San Juan de Dios (San Fernando)
TOTAL CAUSAS SISTEMA RESPIRATORIO,14354,169,144,89,149,106,129,122,138,134,141,248,236,278,329,253,352,258,239,275,299,379,426,399,409,423,405,418,414,242,310,314,429,415,432,369,479,318,355,307,243,295,261,273,267,194,227,205,258,195,221,153,231,2017,Libertador B. O'Higgins,Hospital,Hospital San Juan de Dios (San Fernando)
IRA Alta (J00-J06),8856,113,95,46,72,57,92,98,99,99,101,207,168,185,247,172,254,172,155,193,197,246,250,238,257,234,240,237,162,89,173,165,230,198,235,215,300,173,197,192,150,182,184,188,189,145,153,117,170,112,151,104,158,2017,Libertador B. O'Higgins,Hospital,Hospital San Juan de Dios (San Fernando)
Influenza (J09-J11),89,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,2,4,5,7,14,8,11,13,0,2,0,2,7,0,2,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2017,Libertador B. O'Higgins,Hospital,Hospital San Juan de Dios (San Fernando)
Neumonía (J12-J18),886,12,15,4,10,9,10,6,6,11,7,10,6,6,15,6,14,7,3,4,12,28,20,18,21,21,27,33,24,26,38,13,38,28,31,19,37,32,19,19,15,17,19,18,12,15,17,14,24,12,21,16,21,2017,Libertador B. O'Higgins,Hospital,Hospital San Juan de Dios (San Fernando)
Bronquitis/bronquiolitis aguda (J20-J21),1662,15,22,11,6,6,10,6,16,9,6,16,27,31,17,16,38,34,17,22,28,35,49,53,42,52,50,61,68,48,38,43,56,58,67,62,66,57,70,40,29,38,28,29,15,12,26,19,24,26,21,12,15,2017,Libertador B. O'Higgins,Hospital,Hospital San Juan de Dios (San Fernando)
Crisis obstructiva bronquial (J40-J46),2131,13,11,6,23,9,9,11,14,8,14,13,21,36,48,33,43,36,38,35,47,49,76,62,57,79,67,69,86,44,55,71,101,103,96,53,73,40,55,48,37,48,26,31,43,14,29,23,38,27,27,14,22,2017,Libertador B. O'Higgins,Hospital,Hospital San Juan de Dios (San Fernando)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",730,16,1,22,36,25,8,1,3,7,13,2,14,20,2,23,3,9,26,20,14,19,27,23,25,23,13,7,61,35,4,22,2,21,3,18,1,16,14,7,12,9,4,6,8,8,2,32,2,18,1,7,15,2017,Libertador B. O'Higgins,Hospital,Hospital San Juan de Dios (San Fernando)
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Libertador B. O'Higgins,Hospital,Hospital San Juan de Dios (San Fernando)
