Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,0,0,0,0,0,0,0,0,2022,Aisén,Hospital,Hospital Dr. Leopoldo Ortega R. (Chile Chico)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,731,87,103,108,203,61,114,55,2022,Aisén,Hospital,Hospital Dr. Leopoldo Ortega R. (Chile Chico)
TOTAL CAUSAS SISTEMA RESPIRATORIO,357,35,55,44,116,37,50,20,2022,Aisén,Hospital,Hospital Dr. Leopoldo Ortega R. (Chile Chico)
IRA Alta (J00-J06),165,23,34,20,50,17,12,9,2022,Aisén,Hospital,Hospital Dr. Leopoldo Ortega R. (Chile Chico)
Influenza (J09-J11),18,0,0,3,13,1,1,0,2022,Aisén,Hospital,Hospital Dr. Leopoldo Ortega R. (Chile Chico)
Neumonía (J12-J18),4,0,0,1,0,0,3,0,2022,Aisén,Hospital,Hospital Dr. Leopoldo Ortega R. (Chile Chico)
Bronquitis/bronquiolitis aguda (J20-J21),14,4,2,1,4,2,1,0,2022,Aisén,Hospital,Hospital Dr. Leopoldo Ortega R. (Chile Chico)
Crisis obstructiva bronquial (J40-J46),4,1,1,0,0,1,0,1,2022,Aisén,Hospital,Hospital Dr. Leopoldo Ortega R. (Chile Chico)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",152,7,18,19,49,16,33,10,2022,Aisén,Hospital,Hospital Dr. Leopoldo Ortega R. (Chile Chico)
COVID 19 Sospechoso (U072),0,0,0,0,0,0,0,0,2022,Aisén,Hospital,Hospital Dr. Leopoldo Ortega R. (Chile Chico)
COVID 19 Confirmado (U071),0,0,0,0,0,0,0,0,2022,Aisén,Hospital,Hospital Dr. Leopoldo Ortega R. (Chile Chico)
TOTAL CAUSAS SISTEMA CIRCULATORIO,13,1,3,3,3,0,3,0,2022,Aisén,Hospital,Hospital Dr. Leopoldo Ortega R. (Chile Chico)
Infarto agudo miocardio,0,0,0,0,0,0,0,0,2022,Aisén,Hospital,Hospital Dr. Leopoldo Ortega R. (Chile Chico)
Accidente vascular encefálico,2,1,1,0,0,0,0,0,2022,Aisén,Hospital,Hospital Dr. Leopoldo Ortega R. (Chile Chico)
Crisis hipertensiva,0,0,0,0,0,0,0,0,2022,Aisén,Hospital,Hospital Dr. Leopoldo Ortega R. (Chile Chico)
Arritmia grave,0,0,0,0,0,0,0,0,2022,Aisén,Hospital,Hospital Dr. Leopoldo Ortega R. (Chile Chico)
Otras causas circulatorias,11,0,2,3,3,0,3,0,2022,Aisén,Hospital,Hospital Dr. Leopoldo Ortega R. (Chile Chico)
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,126,26,25,26,17,9,13,10,2022,Aisén,Hospital,Hospital Dr. Leopoldo Ortega R. (Chile Chico)
Accidentes del tránsito,126,26,25,26,17,9,13,10,2022,Aisén,Hospital,Hospital Dr. Leopoldo Ortega R. (Chile Chico)
