Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,3512,386,380,419,614,655,600,458,2022,Concepción,SAPU,SAPU Dr. Juan Cartes Arias
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,3377,369,357,369,579,651,594,458,2022,Concepción,SAPU,SAPU Dr. Juan Cartes Arias
TOTAL CAUSAS SISTEMA RESPIRATORIO,369,54,38,28,38,50,96,65,2022,Concepción,SAPU,SAPU Dr. Juan Cartes Arias
IRA Alta (J00-J06),271,40,24,11,28,46,74,48,2022,Concepción,SAPU,SAPU Dr. Juan Cartes Arias
Influenza (J09-J11),2,0,0,0,1,1,0,0,2022,Concepción,SAPU,SAPU Dr. Juan Cartes Arias
Neumonía (J12-J18),1,0,0,0,0,1,0,0,2022,Concepción,SAPU,SAPU Dr. Juan Cartes Arias
Bronquitis/bronquiolitis aguda (J20-J21),42,6,6,10,8,2,5,5,2022,Concepción,SAPU,SAPU Dr. Juan Cartes Arias
Crisis obstructiva bronquial (J40-J46),2,0,0,0,0,0,1,1,2022,Concepción,SAPU,SAPU Dr. Juan Cartes Arias
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",51,8,8,7,1,0,16,11,2022,Concepción,SAPU,SAPU Dr. Juan Cartes Arias
COVID 19 Sospechoso (U072),1618,144,139,151,293,412,273,206,2022,Concepción,SAPU,SAPU Dr. Juan Cartes Arias
COVID 19 Confirmado (U071),75,0,0,0,0,0,36,39,2022,Concepción,SAPU,SAPU Dr. Juan Cartes Arias
TOTAL CAUSAS SISTEMA CIRCULATORIO,17,11,2,0,2,1,1,0,2022,Concepción,SAPU,SAPU Dr. Juan Cartes Arias
Infarto agudo miocardio,0,0,0,0,0,0,0,0,2022,Concepción,SAPU,SAPU Dr. Juan Cartes Arias
Accidente vascular encefálico,0,0,0,0,0,0,0,0,2022,Concepción,SAPU,SAPU Dr. Juan Cartes Arias
Crisis hipertensiva,6,1,2,0,2,0,1,0,2022,Concepción,SAPU,SAPU Dr. Juan Cartes Arias
Arritmia grave,3,3,0,0,0,0,0,0,2022,Concepción,SAPU,SAPU Dr. Juan Cartes Arias
Otras causas circulatorias,8,7,0,0,0,1,0,0,2022,Concepción,SAPU,SAPU Dr. Juan Cartes Arias
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,1,0,1,0,0,0,0,0,2022,Concepción,SAPU,SAPU Dr. Juan Cartes Arias
Accidentes del tránsito,0,0,0,0,0,0,0,0,2022,Concepción,SAPU,SAPU Dr. Juan Cartes Arias
Lesiones autoinfligidas intencionalmente (X60-X84),0,0,0,0,0,0,0,0,2022,Concepción,SAPU,SAPU Dr. Juan Cartes Arias
Otras causas externas,1,0,1,0,0,0,0,0,2022,Concepción,SAPU,SAPU Dr. Juan Cartes Arias
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),10,2,3,0,1,2,1,1,2022,Concepción,SAPU,SAPU Dr. Juan Cartes Arias
Ideación Suicida (R458),0,0,0,0,0,0,0,0,2022,Concepción,SAPU,SAPU Dr. Juan Cartes Arias
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),0,0,0,0,0,0,0,0,2022,Concepción,SAPU,SAPU Dr. Juan Cartes Arias
Trastornos del Humor (Afectivos) (F30-F39),2,0,0,0,0,2,0,0,2022,Concepción,SAPU,SAPU Dr. Juan Cartes Arias
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",1,0,0,0,0,0,0,1,2022,Concepción,SAPU,SAPU Dr. Juan Cartes Arias
Otros trastornos mentales no contenidos en las categorías anteriores,7,2,3,0,1,0,1,0,2022,Concepción,SAPU,SAPU Dr. Juan Cartes Arias
DIARREA AGUDA (A00-A09),4,0,0,3,0,0,1,0,2022,Concepción,SAPU,SAPU Dr. Juan Cartes Arias
TOTAL DEMÁS CAUSAS,1283,158,174,187,245,186,186,147,2022,Concepción,SAPU,SAPU Dr. Juan Cartes Arias
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,2022,Concepción,SAPU,SAPU Dr. Juan Cartes Arias
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,2022,Concepción,SAPU,SAPU Dr. Juan Cartes Arias
- COVID 19 SOSPECHOSO (U072),0,0,0,0,0,0,0,0,2022,Concepción,SAPU,SAPU Dr. Juan Cartes Arias
- COVID 19 CONFIRMADO (U071),0,0,0,0,0,0,0,0,2022,Concepción,SAPU,SAPU Dr. Juan Cartes Arias
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,2022,Concepción,SAPU,SAPU Dr. Juan Cartes Arias
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,2022,Concepción,SAPU,SAPU Dr. Juan Cartes Arias
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),0,0,0,0,0,0,0,0,2022,Concepción,SAPU,SAPU Dr. Juan Cartes Arias
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,2022,Concepción,SAPU,SAPU Dr. Juan Cartes Arias
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,2022,Concepción,SAPU,SAPU Dr. Juan Cartes Arias
