Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,2433,247,328,317,386,464,392,299,2022,Valdivia,SAPU,SAPU Las Ánimas
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,1786,223,260,220,280,276,268,259,2022,Valdivia,SAPU,SAPU Las Ánimas
TOTAL CAUSAS SISTEMA RESPIRATORIO,394,47,36,64,48,65,80,54,2022,Valdivia,SAPU,SAPU Las Ánimas
IRA Alta (J00-J06),291,33,25,42,37,47,62,45,2022,Valdivia,SAPU,SAPU Las Ánimas
Influenza (J09-J11),0,0,0,0,0,0,0,0,2022,Valdivia,SAPU,SAPU Las Ánimas
Neumonía (J12-J18),7,0,0,3,1,1,1,1,2022,Valdivia,SAPU,SAPU Las Ánimas
Bronquitis/bronquiolitis aguda (J20-J21),26,2,3,5,2,1,7,6,2022,Valdivia,SAPU,SAPU Las Ánimas
Crisis obstructiva bronquial (J40-J46),13,3,0,2,1,2,4,1,2022,Valdivia,SAPU,SAPU Las Ánimas
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",57,9,8,12,7,14,6,1,2022,Valdivia,SAPU,SAPU Las Ánimas
COVID 19 Sospechoso (U072),408,18,44,14,79,94,67,92,2022,Valdivia,SAPU,SAPU Las Ánimas
COVID 19 Confirmado (U071),12,0,0,0,2,2,6,2,2022,Valdivia,SAPU,SAPU Las Ánimas
TOTAL CAUSAS SISTEMA CIRCULATORIO,15,3,3,0,4,3,2,0,2022,Valdivia,SAPU,SAPU Las Ánimas
Infarto agudo miocardio,0,0,0,0,0,0,0,0,2022,Valdivia,SAPU,SAPU Las Ánimas
Accidente vascular encefálico,0,0,0,0,0,0,0,0,2022,Valdivia,SAPU,SAPU Las Ánimas
Crisis hipertensiva,5,1,2,0,0,2,0,0,2022,Valdivia,SAPU,SAPU Las Ánimas
Arritmia grave,1,0,1,0,0,0,0,0,2022,Valdivia,SAPU,SAPU Las Ánimas
Otras causas circulatorias,9,2,0,0,4,1,2,0,2022,Valdivia,SAPU,SAPU Las Ánimas
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,149,12,39,22,26,17,16,17,2022,Valdivia,SAPU,SAPU Las Ánimas
Accidentes del tránsito,0,0,0,0,0,0,0,0,2022,Valdivia,SAPU,SAPU Las Ánimas
Lesiones autoinfligidas intencionalmente (X60-X84),0,0,0,0,0,0,0,0,2022,Valdivia,SAPU,SAPU Las Ánimas
Otras causas externas,149,12,39,22,26,17,16,17,2022,Valdivia,SAPU,SAPU Las Ánimas
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),18,5,3,2,3,3,1,1,2022,Valdivia,SAPU,SAPU Las Ánimas
Ideación Suicida (R458),0,0,0,0,0,0,0,0,2022,Valdivia,SAPU,SAPU Las Ánimas
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),1,1,0,0,0,0,0,0,2022,Valdivia,SAPU,SAPU Las Ánimas
Trastornos del Humor (Afectivos) (F30-F39),2,0,0,0,1,0,1,0,2022,Valdivia,SAPU,SAPU Las Ánimas
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",15,4,3,2,2,3,0,1,2022,Valdivia,SAPU,SAPU Las Ánimas
Otros trastornos mentales no contenidos en las categorías anteriores,0,0,0,0,0,0,0,0,2022,Valdivia,SAPU,SAPU Las Ánimas
DIARREA AGUDA (A00-A09),48,4,2,8,9,11,7,7,2022,Valdivia,SAPU,SAPU Las Ánimas
TOTAL DEMÁS CAUSAS,742,134,133,110,109,81,89,86,2022,Valdivia,SAPU,SAPU Las Ánimas
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,2022,Valdivia,SAPU,SAPU Las Ánimas
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,2022,Valdivia,SAPU,SAPU Las Ánimas
- COVID 19 SOSPECHOSO (U072),0,0,0,0,0,0,0,0,2022,Valdivia,SAPU,SAPU Las Ánimas
- COVID 19 CONFIRMADO (U071),0,0,0,0,0,0,0,0,2022,Valdivia,SAPU,SAPU Las Ánimas
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,2022,Valdivia,SAPU,SAPU Las Ánimas
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,2022,Valdivia,SAPU,SAPU Las Ánimas
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),0,0,0,0,0,0,0,0,2022,Valdivia,SAPU,SAPU Las Ánimas
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,2022,Valdivia,SAPU,SAPU Las Ánimas
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,2022,Valdivia,SAPU,SAPU Las Ánimas
