Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Metropolitano Occidente,SAPU,SAPU-Santa Anita
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,26993,550,493,487,463,456,423,395,405,435,477,570,629,571,634,603,592,558,517,561,550,573,645,620,617,626,636,473,482,431,462,483,479,528,510,486,463,489,561,467,469,504,516,555,497,524,492,548,511,508,510,440,519,2017,Metropolitano Occidente,SAPU,SAPU-Santa Anita
TOTAL CAUSAS SISTEMA RESPIRATORIO,9835,151,101,116,99,97,77,86,62,77,121,203,235,217,239,214,219,185,187,246,278,283,362,381,411,387,354,232,186,168,163,195,190,243,236,183,172,205,215,160,158,162,153,172,134,152,150,170,128,125,154,109,132,2017,Metropolitano Occidente,SAPU,SAPU-Santa Anita
IRA Alta (J00-J06),8325,142,87,107,93,84,70,76,55,65,111,173,198,198,199,192,191,151,167,208,247,251,303,319,350,302,285,173,133,121,124,158,161,198,198,161,147,185,176,135,130,143,130,139,107,127,131,150,108,110,141,98,117,2017,Metropolitano Occidente,SAPU,SAPU-Santa Anita
Influenza (J09-J11),19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,3,0,2,0,0,0,2017,Metropolitano Occidente,SAPU,SAPU-Santa Anita
Neumonía (J12-J18),226,0,4,3,2,3,1,3,1,2,0,4,3,6,4,5,5,2,5,6,5,9,12,6,7,15,11,11,6,9,12,7,3,3,2,1,3,5,4,6,4,0,1,1,4,4,2,5,1,3,3,2,0,2017,Metropolitano Occidente,SAPU,SAPU-Santa Anita
Bronquitis/bronquiolitis aguda (J20-J21),898,7,9,6,4,5,4,4,1,1,3,13,17,9,18,12,16,18,10,25,20,15,34,48,48,53,39,34,42,32,24,21,22,33,27,13,17,9,24,9,18,15,17,19,12,13,12,8,6,8,6,6,12,2017,Metropolitano Occidente,SAPU,SAPU-Santa Anita
Crisis obstructiva bronquial (J40-J46),131,2,0,0,0,1,0,0,1,3,2,0,1,1,2,0,2,1,3,4,1,6,2,1,2,7,14,2,2,2,1,3,1,4,6,6,4,2,5,7,3,2,1,3,6,4,1,4,1,0,3,1,1,2017,Metropolitano Occidente,SAPU,SAPU-Santa Anita
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",236,0,0,0,0,4,2,3,4,6,5,13,16,3,16,5,5,13,2,3,5,2,8,6,3,10,5,12,0,4,2,6,2,5,3,2,1,4,6,3,3,2,3,7,5,4,4,0,12,2,1,2,2,2017,Metropolitano Occidente,SAPU,SAPU-Santa Anita
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Metropolitano Occidente,SAPU,SAPU-Santa Anita
