Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,18396,-,-,-,-,-,-,-,-,-,-,-,-,348,547,508,476,762,801,886,897,871,800,853,643,621,532,575,535,561,527,586,688,578,645,696,776,749,767,915,253,2020,Metropolitano Sur,SAR,SAR Julio Acuña Pinzón
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,27959,472,901,877,885,863,819,936,887,854,988,1287,862,474,527,491,464,722,774,792,800,778,684,686,570,599,516,547,522,553,514,561,643,556,624,640,736,706,730,873,246,2020,Metropolitano Sur,SAR,SAR Julio Acuña Pinzón
TOTAL CAUSAS SISTEMA RESPIRATORIO,5054,123,217,183,176,194,224,238,199,174,214,387,402,151,123,97,78,115,123,170,124,201,170,126,93,71,36,41,38,36,29,34,31,39,51,59,75,65,53,78,16,2020,Metropolitano Sur,SAR,SAR Julio Acuña Pinzón
IRA Alta (J00-J06),3888,95,157,137,101,114,173,165,150,127,167,340,365,130,103,82,74,86,100,140,111,170,142,89,63,49,21,24,20,21,21,29,20,21,26,41,54,52,38,57,13,2020,Metropolitano Sur,SAR,SAR Julio Acuña Pinzón
Influenza (J09-J11),71,0,2,2,2,3,1,41,3,0,7,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Sur,SAR,SAR Julio Acuña Pinzón
Neumonía (J12-J18),185,4,9,9,2,8,2,5,4,4,2,3,2,6,4,1,1,5,3,8,1,12,9,16,9,6,9,1,4,2,3,1,2,3,3,6,4,4,4,2,2,2020,Metropolitano Sur,SAR,SAR Julio Acuña Pinzón
Bronquitis/bronquiolitis aguda (J20-J21),369,13,19,14,15,14,13,12,20,18,25,27,19,14,7,4,0,12,9,14,5,11,10,12,10,8,3,3,3,3,3,2,1,5,3,5,3,5,2,3,0,2020,Metropolitano Sur,SAR,SAR Julio Acuña Pinzón
Crisis obstructiva bronquial (J40-J46),186,1,2,1,4,5,6,9,11,3,7,15,3,0,7,7,3,7,8,4,4,2,3,4,6,5,2,4,8,7,2,1,4,2,9,2,6,1,3,8,0,2020,Metropolitano Sur,SAR,SAR Julio Acuña Pinzón
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",355,10,28,20,52,50,29,6,11,22,6,0,6,0,2,3,0,5,3,4,3,6,6,5,5,3,1,9,3,3,0,1,4,8,10,5,8,3,6,8,1,2020,Metropolitano Sur,SAR,SAR Julio Acuña Pinzón
COVID 19 Sospechoso (U072),2609,-,-,-,-,-,0,0,0,0,0,1,8,4,16,4,4,15,24,98,305,154,148,181,169,154,149,118,117,102,59,93,125,74,117,88,74,72,51,61,24,2020,Metropolitano Sur,SAR,SAR Julio Acuña Pinzón
COVID 19 Confirmado (U071),106,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,4,16,12,14,9,14,6,1,4,4,8,2,0,1,0,1,1,0,0,2020,Metropolitano Sur,SAR,SAR Julio Acuña Pinzón
TOTAL CAUSAS SISTEMA CIRCULATORIO,863,8,6,17,6,9,8,19,14,13,10,16,10,20,13,11,12,41,25,31,12,16,21,27,30,43,33,19,28,27,23,24,32,25,33,32,33,32,23,50,11,2020,Metropolitano Sur,SAR,SAR Julio Acuña Pinzón
Infarto agudo miocardio,29,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,2,1,0,0,5,3,0,1,1,1,0,1,2,0,2,0,2020,Metropolitano Sur,SAR,SAR Julio Acuña Pinzón
Accidente vascular encefálico,21,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,1,0,2,0,1,2,2,0,0,1,0,0,1,0,0,1,0,1,0,2,1,1,0,0,2020,Metropolitano Sur,SAR,SAR Julio Acuña Pinzón
Crisis hipertensiva,504,1,0,1,3,3,3,7,6,5,5,4,5,14,7,6,7,16,12,15,7,13,15,22,27,25,19,12,21,16,12,19,24,18,21,22,21,21,13,27,9,2020,Metropolitano Sur,SAR,SAR Julio Acuña Pinzón
Arritmia grave,40,0,0,0,0,0,0,1,1,0,2,0,1,0,0,1,0,4,3,2,0,0,1,1,0,2,2,1,2,1,1,1,0,1,2,2,1,3,0,4,0,2020,Metropolitano Sur,SAR,SAR Julio Acuña Pinzón
Otras causas circulatorias,269,6,6,15,3,6,4,9,5,7,3,10,4,5,6,4,5,19,9,12,5,2,2,1,3,14,10,6,5,4,7,4,6,5,8,8,8,5,9,17,2,2020,Metropolitano Sur,SAR,SAR Julio Acuña Pinzón
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,3731,79,168,192,258,199,159,110,127,140,158,144,80,41,53,59,52,91,95,76,69,65,54,56,53,62,50,51,58,72,53,45,63,81,73,80,86,100,133,112,34,2020,Metropolitano Sur,SAR,SAR Julio Acuña Pinzón
Accidentes del tránsito,13,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,2020,Metropolitano Sur,SAR,SAR Julio Acuña Pinzón
Otras causas externas,3718,79,167,192,257,199,159,109,127,140,158,144,80,40,53,59,51,90,95,76,69,65,54,56,52,62,49,51,58,72,53,45,63,81,72,80,85,99,132,111,34,2020,Metropolitano Sur,SAR,SAR Julio Acuña Pinzón
DIARREA AGUDA (A00-A09),314,4,11,28,16,25,6,17,13,20,23,22,26,1,9,3,4,5,10,15,0,2,2,0,5,3,2,1,3,1,5,1,1,3,0,2,2,8,10,4,1,2020,Metropolitano Sur,SAR,SAR Julio Acuña Pinzón
TOTAL DEMÁS CAUSAS,15306,258,499,457,429,436,422,552,534,507,583,718,344,261,324,317,314,454,497,401,290,333,285,280,208,252,237,303,272,314,341,360,383,332,350,378,466,428,459,568,160,2020,Metropolitano Sur,SAR,SAR Julio Acuña Pinzón
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Sur,SAR,SAR Julio Acuña Pinzón
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Sur,SAR,SAR Julio Acuña Pinzón
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Sur,SAR,SAR Julio Acuña Pinzón
- SOSPECHA CORONAVIRUS (U072),0,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Sur,SAR,SAR Julio Acuña Pinzón
- CORONAVIRUS (U071),0,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Sur,SAR,SAR Julio Acuña Pinzón
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Sur,SAR,SAR Julio Acuña Pinzón
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Sur,SAR,SAR Julio Acuña Pinzón
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Sur,SAR,SAR Julio Acuña Pinzón
