Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,2732,436,353,404,413,454,371,301,2022,Del Maule,SUR,SUR Marta Estevez - Retiro
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,1601,238,215,237,241,242,214,214,2022,Del Maule,SUR,SUR Marta Estevez - Retiro
TOTAL CAUSAS SISTEMA RESPIRATORIO,365,37,50,90,81,39,20,48,2022,Del Maule,SUR,SUR Marta Estevez - Retiro
IRA Alta (J00-J06),328,30,45,87,75,30,17,44,2022,Del Maule,SUR,SUR Marta Estevez - Retiro
Influenza (J09-J11),0,0,0,0,0,0,0,0,2022,Del Maule,SUR,SUR Marta Estevez - Retiro
Neumonía (J12-J18),5,2,1,0,2,0,0,0,2022,Del Maule,SUR,SUR Marta Estevez - Retiro
Bronquitis/bronquiolitis aguda (J20-J21),20,2,3,1,2,6,2,4,2022,Del Maule,SUR,SUR Marta Estevez - Retiro
Crisis obstructiva bronquial (J40-J46),2,0,0,0,0,2,0,0,2022,Del Maule,SUR,SUR Marta Estevez - Retiro
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",10,3,1,2,2,1,1,0,2022,Del Maule,SUR,SUR Marta Estevez - Retiro
COVID 19 Sospechoso (U072),214,0,0,14,17,72,60,51,2022,Del Maule,SUR,SUR Marta Estevez - Retiro
COVID 19 Confirmado (U071),23,0,3,0,0,9,7,4,2022,Del Maule,SUR,SUR Marta Estevez - Retiro
TOTAL CAUSAS SISTEMA CIRCULATORIO,12,2,0,3,6,1,0,0,2022,Del Maule,SUR,SUR Marta Estevez - Retiro
Infarto agudo miocardio,0,0,0,0,0,0,0,0,2022,Del Maule,SUR,SUR Marta Estevez - Retiro
Accidente vascular encefálico,0,0,0,0,0,0,0,0,2022,Del Maule,SUR,SUR Marta Estevez - Retiro
Crisis hipertensiva,6,2,0,1,2,1,0,0,2022,Del Maule,SUR,SUR Marta Estevez - Retiro
Arritmia grave,0,0,0,0,0,0,0,0,2022,Del Maule,SUR,SUR Marta Estevez - Retiro
Otras causas circulatorias,6,0,0,2,4,0,0,0,2022,Del Maule,SUR,SUR Marta Estevez - Retiro
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,83,19,15,9,8,15,9,8,2022,Del Maule,SUR,SUR Marta Estevez - Retiro
Accidentes del tránsito,0,0,0,0,0,0,0,0,2022,Del Maule,SUR,SUR Marta Estevez - Retiro
Lesiones autoinfligidas intencionalmente (X60-X84),0,0,0,0,0,0,0,0,2022,Del Maule,SUR,SUR Marta Estevez - Retiro
Otras causas externas,83,19,15,9,8,15,9,8,2022,Del Maule,SUR,SUR Marta Estevez - Retiro
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),13,2,2,0,1,4,1,3,2022,Del Maule,SUR,SUR Marta Estevez - Retiro
Ideación Suicida (R458),2,0,0,0,0,2,0,0,2022,Del Maule,SUR,SUR Marta Estevez - Retiro
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),0,0,0,0,0,0,0,0,2022,Del Maule,SUR,SUR Marta Estevez - Retiro
Trastornos del Humor (Afectivos) (F30-F39),0,0,0,0,0,0,0,0,2022,Del Maule,SUR,SUR Marta Estevez - Retiro
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",11,2,2,0,1,2,1,3,2022,Del Maule,SUR,SUR Marta Estevez - Retiro
Otros trastornos mentales no contenidos en las categorías anteriores,0,0,0,0,0,0,0,0,2022,Del Maule,SUR,SUR Marta Estevez - Retiro
DIARREA AGUDA (A00-A09),18,0,7,3,8,0,0,0,2022,Del Maule,SUR,SUR Marta Estevez - Retiro
TOTAL DEMÁS CAUSAS,873,178,138,118,120,102,117,100,2022,Del Maule,SUR,SUR Marta Estevez - Retiro
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,2022,Del Maule,SUR,SUR Marta Estevez - Retiro
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,2022,Del Maule,SUR,SUR Marta Estevez - Retiro
- COVID 19 SOSPECHOSO (U072),0,0,0,0,0,0,0,0,2022,Del Maule,SUR,SUR Marta Estevez - Retiro
- COVID 19 CONFIRMADO (U071),0,0,0,0,0,0,0,0,2022,Del Maule,SUR,SUR Marta Estevez - Retiro
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,2022,Del Maule,SUR,SUR Marta Estevez - Retiro
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,2022,Del Maule,SUR,SUR Marta Estevez - Retiro
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),0,0,0,0,0,0,0,0,2022,Del Maule,SUR,SUR Marta Estevez - Retiro
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,2022,Del Maule,SUR,SUR Marta Estevez - Retiro
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,2022,Del Maule,SUR,SUR Marta Estevez - Retiro
