Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,7145,97,124,126,132,105,114,112,132,100,137,127,133,128,109,109,102,83,108,89,100,150,157,117,129,129,152,124,154,138,149,136,137,152,152,144,140,155,158,115,171,195,182,149,178,188,219,184,158,153,155,127,131,2021,Atacama,SAPU,SAPU Baquedano
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,7111,97,124,126,132,105,114,112,132,100,137,127,133,128,109,109,102,83,108,89,100,150,157,117,129,129,152,124,154,138,149,136,137,152,165,144,140,155,158,115,171,195,179,149,176,188,179,182,158,153,155,127,131,2021,Atacama,SAPU,SAPU Baquedano
TOTAL CAUSAS SISTEMA RESPIRATORIO,1609,10,25,9,26,9,9,9,14,4,27,16,27,12,21,10,28,10,16,7,25,13,59,20,35,24,42,37,56,51,48,56,40,59,33,46,44,52,35,29,28,50,35,59,33,53,45,50,29,31,40,39,24,2021,Atacama,SAPU,SAPU Baquedano
IRA Alta (J00-J06),1319,7,16,7,19,7,7,4,11,2,25,13,21,9,17,9,25,8,15,6,22,13,49,14,31,20,39,31,44,45,41,43,31,52,30,39,30,36,25,25,22,44,27,53,28,48,34,45,23,28,28,32,19,2021,Atacama,SAPU,SAPU Baquedano
Influenza (J09-J11),2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Atacama,SAPU,SAPU Baquedano
Neumonía (J12-J18),3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Atacama,SAPU,SAPU Baquedano
Bronquitis/bronquiolitis aguda (J20-J21),71,1,2,1,2,1,0,1,0,0,2,0,2,0,1,0,0,0,0,0,1,0,4,3,2,0,3,2,4,5,2,3,0,4,2,0,3,0,0,0,2,0,0,0,2,2,4,1,5,1,1,2,0,2021,Atacama,SAPU,SAPU Baquedano
Crisis obstructiva bronquial (J40-J46),41,0,1,0,0,1,0,1,0,0,0,1,1,2,2,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,2,0,3,0,1,0,1,3,2,2,1,1,1,1,2,1,1,0,1,1,2,0,2021,Atacama,SAPU,SAPU Baquedano
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",173,2,5,1,5,0,1,3,3,2,0,2,2,0,1,1,2,2,0,0,2,0,5,3,2,3,0,3,8,1,4,8,9,0,1,6,11,15,7,2,2,5,7,5,2,1,6,3,1,1,10,3,5,2021,Atacama,SAPU,SAPU Baquedano
COVID 19 Sospechoso (U072),386,26,4,23,7,21,0,15,6,20,5,27,15,2,2,20,7,16,1,15,1,41,4,15,3,24,0,15,1,2,0,0,3,5,1,2,0,1,0,1,3,2,2,3,5,10,2,3,2,3,0,0,0,2021,Atacama,SAPU,SAPU Baquedano
