Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,22426,-,-,-,-,-,-,-,-,0,-,-,0,770,845,779,731,858,982,1151,1209,1164,996,828,696,590,544,582,617,441,649,683,739,725,849,805,923,870,949,1154,297,2020,Metropolitano Norte,SAR,SAR Recoleta
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,38284,1605,1536,1489,1521,1487,1304,1360,1317,1264,1366,1617,1321,802,777,709,690,833,895,980,991,974,891,658,592,623,531,549,591,588,710,673,714,687,816,769,893,855,903,1111,292,2020,Metropolitano Norte,SAR,SAR Recoleta
TOTAL CAUSAS SISTEMA RESPIRATORIO,5778,270,261,242,200,213,179,198,215,202,224,387,598,258,200,154,99,103,173,162,150,142,129,75,53,42,36,42,39,37,49,40,73,57,85,70,66,66,75,93,21,2020,Metropolitano Norte,SAR,SAR Recoleta
IRA Alta (J00-J06),4229,185,190,182,155,171,131,160,160,150,165,328,498,218,142,118,71,82,143,126,106,97,71,32,30,14,18,24,19,13,26,26,45,39,48,47,39,39,51,61,9,2020,Metropolitano Norte,SAR,SAR Recoleta
Influenza (J09-J11),32,7,0,4,2,0,1,0,3,0,3,3,3,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Norte,SAR,SAR Recoleta
Neumonía (J12-J18),283,12,5,8,5,6,9,1,3,7,10,4,11,6,6,3,2,6,6,6,17,19,24,24,10,16,5,3,3,4,5,1,3,5,6,8,2,3,1,6,2,2020,Metropolitano Norte,SAR,SAR Recoleta
Bronquitis/bronquiolitis aguda (J20-J21),584,32,37,20,15,24,19,22,28,31,27,26,51,20,28,19,11,2,10,19,8,11,16,9,5,6,4,1,5,6,2,6,9,0,13,7,5,9,13,6,2,2020,Metropolitano Norte,SAR,SAR Recoleta
Crisis obstructiva bronquial (J40-J46),512,26,26,23,21,10,13,12,13,13,11,21,27,12,20,13,11,10,7,7,16,14,12,7,6,4,9,13,8,11,11,7,14,12,16,8,16,10,7,11,4,2020,Metropolitano Norte,SAR,SAR Recoleta
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",138,8,3,5,2,2,6,3,8,1,8,5,8,2,4,1,3,2,4,4,2,1,6,3,2,2,0,1,4,3,5,0,2,1,2,0,4,5,3,9,4,2020,Metropolitano Norte,SAR,SAR Recoleta
COVID 19 Sospechoso (U072),3326,-,-,-,-,-,0,0,0,0,2,1,6,15,22,16,39,45,83,267,364,311,297,206,185,167,135,94,79,67,66,56,60,73,91,88,143,119,83,115,31,2020,Metropolitano Norte,SAR,SAR Recoleta
COVID 19 Confirmado (U071),114,-,-,-,-,-,0,0,0,0,0,1,0,0,2,0,0,0,0,2,4,11,13,9,11,9,10,15,9,3,3,3,1,0,2,0,0,0,4,2,0,2020,Metropolitano Norte,SAR,SAR Recoleta
TOTAL CAUSAS SISTEMA CIRCULATORIO,1258,55,48,32,31,33,36,27,33,32,35,37,27,29,24,31,34,33,25,27,10,29,26,9,24,30,23,27,37,36,35,31,31,35,39,35,44,38,38,40,12,2020,Metropolitano Norte,SAR,SAR Recoleta
Infarto agudo miocardio,33,2,1,1,2,1,0,2,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,2,2,0,1,2,1,1,2,0,0,0,5,1,1,0,0,1,0,2020,Metropolitano Norte,SAR,SAR Recoleta
Accidente vascular encefálico,51,3,3,0,2,3,2,2,2,2,1,1,0,1,2,1,0,3,5,2,1,3,0,1,0,0,1,1,0,0,0,2,0,2,1,0,0,0,3,1,0,2020,Metropolitano Norte,SAR,SAR Recoleta
Crisis hipertensiva,735,27,24,13,12,16,20,9,17,14,13,18,11,17,14,18,29,24,13,15,5,16,16,5,12,24,14,15,29,29,22,20,23,23,26,23,23,27,22,28,9,2020,Metropolitano Norte,SAR,SAR Recoleta
Arritmia grave,100,5,5,2,2,1,4,4,5,6,5,5,4,1,0,1,2,1,1,2,1,3,6,0,4,2,1,3,0,2,2,3,2,0,3,2,3,2,4,1,0,2020,Metropolitano Norte,SAR,SAR Recoleta
Otras causas circulatorias,339,18,15,16,13,12,10,10,9,10,16,12,12,9,8,11,3,5,5,8,2,7,3,1,6,4,6,6,7,4,9,6,6,10,4,9,17,9,9,9,3,2020,Metropolitano Norte,SAR,SAR Recoleta
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,5743,250,244,253,252,276,215,231,219,219,248,263,140,102,94,102,104,124,117,91,49,74,73,54,73,80,62,89,78,78,131,111,126,124,132,142,148,146,183,200,46,2020,Metropolitano Norte,SAR,SAR Recoleta
Accidentes del tránsito,40,1,0,2,1,2,2,1,0,1,2,2,1,2,4,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,1,2,1,3,0,2,1,3,1,0,0,2020,Metropolitano Norte,SAR,SAR Recoleta
Otras causas externas,5703,249,244,251,251,274,213,230,219,218,246,261,139,100,90,102,104,124,116,91,49,73,73,52,73,80,62,89,77,78,130,109,125,121,132,140,147,143,182,200,46,2020,Metropolitano Norte,SAR,SAR Recoleta
