Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,11319,0,0,0,0,0,-,0,-,-,522,984,744,390,341,272,337,372,332,394,391,377,419,368,389,375,394,432,299,42,0,0,0,0,189,576,539,523,573,668,77,2020,Araucanía Sur,Hospital,Hospital de Pitrufquén
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,19913,518,681,578,642,669,545,733,697,682,815,962,738,392,335,269,333,364,328,392,385,374,417,358,386,373,391,426,393,434,487,456,513,431,481,570,538,520,567,664,76,2020,Araucanía Sur,Hospital,Hospital de Pitrufquén
TOTAL CAUSAS SISTEMA RESPIRATORIO,1905,49,83,64,41,61,53,64,79,57,92,137,222,88,61,36,27,24,33,29,26,30,35,25,28,25,27,26,24,18,21,27,44,26,22,34,21,23,48,71,4,2020,Araucanía Sur,Hospital,Hospital de Pitrufquén
IRA Alta (J00-J06),944,19,36,26,18,30,32,35,51,24,38,88,138,51,23,10,14,5,13,9,13,13,18,12,9,11,11,15,10,9,13,14,21,9,6,16,7,10,25,39,3,2020,Araucanía Sur,Hospital,Hospital de Pitrufquén
Influenza (J09-J11),97,3,4,4,1,3,3,0,5,2,12,7,13,2,2,0,1,0,0,2,0,4,2,2,3,3,3,0,1,0,0,0,1,1,1,4,2,0,4,2,0,2020,Araucanía Sur,Hospital,Hospital de Pitrufquén
Neumonía (J12-J18),170,4,9,10,9,7,2,6,4,7,8,11,11,12,6,8,3,3,5,0,1,3,2,5,4,1,4,1,0,1,0,1,5,3,3,3,1,2,4,1,0,2020,Araucanía Sur,Hospital,Hospital de Pitrufquén
Bronquitis/bronquiolitis aguda (J20-J21),221,15,13,9,4,11,8,10,9,7,11,12,25,8,7,5,2,1,4,4,2,3,6,0,5,2,5,0,0,2,2,1,6,4,4,1,3,3,1,6,0,2020,Araucanía Sur,Hospital,Hospital de Pitrufquén
Crisis obstructiva bronquial (J40-J46),300,6,15,11,6,5,4,10,5,12,16,13,32,8,15,5,6,10,7,9,6,7,4,1,5,5,2,6,6,4,2,8,8,4,4,8,5,6,3,10,1,2020,Araucanía Sur,Hospital,Hospital de Pitrufquén
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",173,2,6,4,3,5,4,3,5,5,7,6,3,7,8,8,1,5,4,5,4,0,3,5,2,3,2,4,7,2,4,3,3,5,4,2,3,2,11,13,0,2020,Araucanía Sur,Hospital,Hospital de Pitrufquén
COVID 19 Sospechoso (U072),402,0,0,0,0,0,0,0,0,0,0,0,4,31,32,8,7,4,4,16,33,16,51,11,13,11,17,5,9,5,16,4,5,7,7,16,18,9,15,27,1,2020,Araucanía Sur,Hospital,Hospital de Pitrufquén
COVID 19 Confirmado (U071),18,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,1,1,2,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,2020,Araucanía Sur,Hospital,Hospital de Pitrufquén
TOTAL CAUSAS SISTEMA CIRCULATORIO,779,9,11,15,16,23,19,24,18,27,23,36,17,15,11,10,10,17,15,19,18,21,24,24,19,24,20,13,18,28,16,30,19,19,27,20,22,25,24,30,3,2020,Araucanía Sur,Hospital,Hospital de Pitrufquén
Infarto agudo miocardio,27,1,0,2,2,1,1,1,1,4,2,0,1,0,1,1,0,0,0,0,0,1,0,2,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2020,Araucanía Sur,Hospital,Hospital de Pitrufquén
Accidente vascular encefálico,166,3,2,6,3,3,2,13,4,9,8,2,3,0,2,1,5,2,5,6,3,3,7,1,4,3,5,5,6,3,1,5,8,6,3,3,6,1,4,8,2,2020,Araucanía Sur,Hospital,Hospital de Pitrufquén
Crisis hipertensiva,158,0,0,0,0,0,0,0,0,0,3,15,4,4,2,2,2,7,2,6,4,4,2,7,2,4,4,2,3,9,7,11,6,8,10,8,6,6,2,5,1,2020,Araucanía Sur,Hospital,Hospital de Pitrufquén
Arritmia grave,82,0,1,0,0,1,0,0,1,0,1,3,1,2,1,4,2,1,2,3,3,2,5,4,5,5,3,3,1,3,2,1,2,0,6,1,2,4,3,4,0,2020,Araucanía Sur,Hospital,Hospital de Pitrufquén
Otras causas circulatorias,346,5,8,7,11,18,16,10,12,14,9,16,8,9,5,2,1,7,6,4,8,11,10,10,7,12,7,3,7,12,6,13,3,5,8,8,7,13,15,13,0,2020,Araucanía Sur,Hospital,Hospital de Pitrufquén
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,4304,188,162,142,208,171,156,221,207,176,219,248,154,54,51,40,71,51,56,61,62,63,64,79,49,54,65,75,75,81,71,83,81,65,86,129,116,107,116,124,23,2020,Araucanía Sur,Hospital,Hospital de Pitrufquén
Accidentes del tránsito,3036,100,113,114,144,131,121,170,171,140,120,136,81,33,33,31,53,35,38,40,50,48,46,66,37,42,51,59,53,61,52,62,56,52,65,91,83,73,85,86,14,2020,Araucanía Sur,Hospital,Hospital de Pitrufquén
Otras causas externas,1268,88,49,28,64,40,35,51,36,36,99,112,73,21,18,9,18,16,18,21,12,15,18,13,12,12,14,16,22,20,19,21,25,13,21,38,33,34,31,38,9,2020,Araucanía Sur,Hospital,Hospital de Pitrufquén
DIARREA AGUDA (A00-A09),843,23,28,20,17,21,13,43,39,49,65,75,48,16,18,7,7,18,7,10,14,13,9,14,5,16,10,10,10,19,21,13,24,26,17,10,15,13,22,35,3,2020,Araucanía Sur,Hospital,Hospital de Pitrufquén
TOTAL DEMÁS CAUSAS,11662,249,397,337,360,393,304,381,354,373,416,466,293,185,159,167,211,249,212,255,232,231,234,205,271,243,251,297,257,282,341,299,339,288,322,361,346,342,341,377,42,2020,Araucanía Sur,Hospital,Hospital de Pitrufquén
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,1061,24,26,22,35,29,17,32,28,37,38,32,25,15,22,19,25,29,29,24,24,18,26,25,42,36,15,27,27,28,34,32,23,24,30,27,30,23,27,29,6,2020,Araucanía Sur,Hospital,Hospital de Pitrufquén
- CAUSAS SISTEMA CIRCULATORIO,175,3,4,3,7,7,6,7,5,9,8,5,3,2,3,3,3,2,4,4,4,3,5,2,7,6,1,2,8,7,5,6,4,3,6,2,3,2,4,6,1,2020,Araucanía Sur,Hospital,Hospital de Pitrufquén
- CAUSAS SISTEMA RESPIRATORIO,83,2,2,1,2,2,1,4,1,6,4,2,3,2,3,2,0,2,2,1,1,1,2,3,2,3,2,3,3,1,0,0,1,1,2,2,2,2,2,7,1,2020,Araucanía Sur,Hospital,Hospital de Pitrufquén
- SOSPECHA CORONAVIRUS (U072),0,0,0,0,0,0,-,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Araucanía Sur,Hospital,Hospital de Pitrufquén
- CORONAVIRUS (U071),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Araucanía Sur,Hospital,Hospital de Pitrufquén
- TRAUMATISMOS Y ENVENENAMIENTOS,62,2,2,0,2,2,1,1,3,3,1,4,2,2,1,1,0,1,3,2,1,3,0,3,1,0,0,1,2,1,2,0,1,2,1,2,2,4,3,0,0,2020,Araucanía Sur,Hospital,Hospital de Pitrufquén
- LAS DEMÁS CAUSAS,741,17,18,18,24,18,9,20,19,19,25,21,17,9,15,13,22,24,20,17,18,11,19,17,32,27,12,21,14,19,27,26,17,18,21,21,23,15,18,16,4,2020,Araucanía Sur,Hospital,Hospital de Pitrufquén
CIRUGÍAS DE URGENCIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Araucanía Sur,Hospital,Hospital de Pitrufquén
