Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Metropolitano Suroriente,SAPU,SAPU La Florida
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,33075,615,510,538,467,467,431,428,442,529,534,576,705,635,649,579,511,554,597,582,633,641,563,738,764,790,845,751,680,735,781,765,818,811,763,739,757,752,688,724,682,775,590,680,657,583,560,608,575,680,548,508,542,2016,Metropolitano Suroriente,SAPU,SAPU La Florida
TOTAL CAUSAS SISTEMA RESPIRATORIO,12819,157,137,100,93,112,76,99,85,108,118,182,252,228,261,241,177,229,231,242,259,315,245,346,398,407,441,407,377,388,415,400,449,416,358,350,362,355,294,270,242,305,241,225,209,183,160,169,167,159,122,124,133,2016,Metropolitano Suroriente,SAPU,SAPU La Florida
IRA Alta (J00-J06),9770,130,100,74,67,75,58,86,64,86,83,149,205,177,170,189,147,174,188,179,203,177,185,259,305,310,341,331,291,270,303,290,334,321,286,278,274,264,228,198,171,230,205,189,158,141,123,134,135,119,106,101,109,2016,Metropolitano Suroriente,SAPU,SAPU La Florida
Influenza (J09-J11),159,0,6,2,1,9,0,0,1,0,0,1,2,2,18,7,2,4,1,0,2,50,3,3,1,2,0,2,0,1,2,5,2,0,3,3,0,6,1,1,5,2,0,2,2,0,0,3,1,0,1,0,0,2016,Metropolitano Suroriente,SAPU,SAPU La Florida
Neumonía (J12-J18),161,2,0,2,2,1,3,0,0,2,0,0,1,2,3,1,5,4,2,1,2,3,0,3,4,3,4,5,3,11,8,4,11,14,9,4,5,5,2,1,1,8,1,1,2,3,0,2,0,3,4,4,0,2016,Metropolitano Suroriente,SAPU,SAPU La Florida
Bronquitis/bronquiolitis aguda (J20-J21),2367,18,24,17,16,25,14,8,16,15,32,28,36,40,57,36,19,40,37,38,48,83,53,72,82,85,89,63,72,102,97,96,94,73,54,61,66,67,54,51,51,57,34,24,39,31,27,25,30,28,8,17,18,2016,Metropolitano Suroriente,SAPU,SAPU La Florida
Crisis obstructiva bronquial (J40-J46),206,2,1,4,4,2,1,5,2,4,2,4,5,4,5,4,4,4,2,7,3,2,4,7,2,6,4,5,6,4,3,2,6,6,3,1,11,6,6,10,5,4,1,8,4,5,5,2,0,4,3,0,2,2016,Metropolitano Suroriente,SAPU,SAPU La Florida
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",156,5,6,1,3,0,0,0,2,1,1,0,3,3,8,4,0,3,1,17,1,0,0,2,4,1,3,1,5,0,2,3,2,2,3,3,6,7,3,9,9,4,0,1,4,3,5,3,1,5,0,2,4,2016,Metropolitano Suroriente,SAPU,SAPU La Florida
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Metropolitano Suroriente,SAPU,SAPU La Florida
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Metropolitano Suroriente,SAPU,SAPU La Florida
TOTAL CAUSAS SISTEMA CIRCULATORIO,246,3,4,3,4,5,6,5,3,4,42,3,3,9,3,2,1,3,2,5,4,0,4,3,0,2,6,5,3,4,2,3,6,2,7,4,2,3,3,6,9,4,0,2,8,10,5,5,5,6,4,3,6,2016,Metropolitano Suroriente,SAPU,SAPU La Florida
Infarto agudo miocardio,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,Metropolitano Suroriente,SAPU,SAPU La Florida
Accidente vascular encefálico,19,0,0,0,0,1,2,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,2016,Metropolitano Suroriente,SAPU,SAPU La Florida
Crisis hipertensiva,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2016,Metropolitano Suroriente,SAPU,SAPU La Florida
Arritmia grave,14,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2016,Metropolitano Suroriente,SAPU,SAPU La Florida
Otras causas circulatorias,197,2,2,2,4,3,4,4,3,3,42,2,2,7,3,1,1,2,1,2,3,0,3,3,0,1,4,3,2,4,2,2,6,2,6,2,1,0,3,5,8,3,0,2,5,9,5,3,5,4,2,3,6,2016,Metropolitano Suroriente,SAPU,SAPU La Florida
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,3101,85,72,57,45,59,43,40,43,64,61,54,62,44,75,52,32,54,64,48,60,51,51,74,58,66,65,58,45,54,49,55,64,52,68,51,57,68,54,65,76,53,63,66,66,68,75,75,85,73,68,58,56,2016,Metropolitano Suroriente,SAPU,SAPU La Florida
Accidentes del tránsito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Metropolitano Suroriente,SAPU,SAPU La Florida
Otras causas externas,3101,85,72,57,45,59,43,40,43,64,61,54,62,44,75,52,32,54,64,48,60,51,51,74,58,66,65,58,45,54,49,55,64,52,68,51,57,68,54,65,76,53,63,66,66,68,75,75,85,73,68,58,56,2016,Metropolitano Suroriente,SAPU,SAPU La Florida
DIARREA AGUDA (A00-A09),1894,31,37,69,47,49,29,33,32,49,49,42,56,72,54,40,26,27,41,37,36,27,28,29,25,51,20,23,26,27,38,19,25,35,24,22,19,38,51,36,29,55,32,50,45,37,28,35,18,37,32,37,40,2016,Metropolitano Suroriente,SAPU,SAPU La Florida
