Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,537,-,-,-,-,-,-,-,-,-,-,-,0,124,60,0,4,0,0,0,92,0,0,0,0,0,0,7,0,0,150,0,0,0,0,0,100,0,0,0,0,2020,Metropolitano Suroriente,SAPU,SAPU-La Bandera
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,24239,880,804,1011,756,830,638,775,860,837,993,1184,846,451,447,336,398,366,351,424,436,635,671,553,619,493,306,379,537,546,495,433,556,532,554,549,636,642,570,824,86,2020,Metropolitano Suroriente,SAPU,SAPU-La Bandera
TOTAL CAUSAS SISTEMA RESPIRATORIO,3003,143,105,158,94,91,85,101,127,142,150,256,315,137,88,54,72,43,16,30,46,92,85,52,48,33,22,25,25,22,23,12,25,34,35,40,40,44,35,56,2,2020,Metropolitano Suroriente,SAPU,SAPU-La Bandera
IRA Alta (J00-J06),79,3,2,9,0,0,0,0,0,20,0,10,3,2,0,8,0,6,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,3,1,2020,Metropolitano Suroriente,SAPU,SAPU-La Bandera
Influenza (J09-J11),24,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,6,5,3,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Suroriente,SAPU,SAPU-La Bandera
Neumonía (J12-J18),134,5,2,2,2,3,4,5,7,5,6,8,3,9,4,2,2,3,2,0,4,6,7,3,8,9,2,2,2,3,5,0,1,0,1,0,1,3,0,3,0,2020,Metropolitano Suroriente,SAPU,SAPU-La Bandera
Bronquitis/bronquiolitis aguda (J20-J21),180,5,4,7,4,9,4,7,7,8,12,17,26,9,6,9,4,1,1,0,1,3,1,6,0,1,1,2,2,0,2,3,0,4,0,3,3,3,1,4,0,2020,Metropolitano Suroriente,SAPU,SAPU-La Bandera
Crisis obstructiva bronquial (J40-J46),107,4,3,0,1,0,2,2,3,8,3,7,4,1,1,0,2,1,1,0,0,3,3,14,11,4,2,0,2,0,5,1,3,2,2,0,4,4,0,4,0,2020,Metropolitano Suroriente,SAPU,SAPU-La Bandera
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",2479,126,94,140,87,77,75,87,110,101,129,213,279,115,76,35,64,32,10,24,32,77,72,29,29,18,15,21,19,19,11,8,21,28,30,36,30,34,33,42,1,2020,Metropolitano Suroriente,SAPU,SAPU-La Bandera
COVID 19 Sospechoso (U072),2572,-,-,-,-,-,0,0,0,0,0,0,37,11,21,22,34,40,82,113,177,170,245,183,222,184,91,68,98,77,93,53,64,57,64,71,93,66,53,81,2,2020,Metropolitano Suroriente,SAPU,SAPU-La Bandera
COVID 19 Confirmado (U071),210,-,-,-,-,-,0,0,0,0,23,0,0,0,0,0,0,0,0,31,0,5,2,0,46,0,8,1,24,9,0,2,11,17,0,3,3,2,22,1,0,2020,Metropolitano Suroriente,SAPU,SAPU-La Bandera
TOTAL CAUSAS SISTEMA CIRCULATORIO,619,21,21,33,14,16,11,20,15,42,17,21,7,17,12,6,14,16,9,10,9,8,24,27,14,14,3,16,21,14,15,11,19,17,13,19,11,13,12,15,2,2020,Metropolitano Suroriente,SAPU,SAPU-La Bandera
Infarto agudo miocardio,17,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,2,0,0,0,1,3,0,1,0,1,1,0,1,0,0,0,2020,Metropolitano Suroriente,SAPU,SAPU-La Bandera
Accidente vascular encefálico,30,1,1,3,1,1,0,0,0,0,3,0,0,1,1,0,1,0,1,1,0,1,1,0,2,1,2,0,0,0,0,1,1,0,2,3,0,1,0,0,0,2020,Metropolitano Suroriente,SAPU,SAPU-La Bandera
