Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,625,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,34,0,60,0,0,0,0,0,171,92,110,54,43,61,0,0,0,0,0,0,0,0,0,0,2020,Coquimbo,SAR,SAR Marcos Macuada
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,15556,416,667,633,709,654,624,543,650,680,628,696,466,270,263,277,276,273,342,365,408,389,347,309,233,378,343,377,363,363,395,387,406,246,68,88,48,266,253,395,62,2020,Coquimbo,SAR,SAR Marcos Macuada
TOTAL CAUSAS SISTEMA RESPIRATORIO,2120,72,106,96,103,95,106,94,120,139,173,243,200,86,53,61,34,27,15,16,14,30,20,26,12,21,9,20,16,9,33,12,12,10,0,6,1,9,5,15,1,2020,Coquimbo,SAR,SAR Marcos Macuada
IRA Alta (J00-J06),1796,61,96,84,92,84,100,87,109,124,163,221,180,75,44,46,25,15,11,11,10,18,16,22,8,15,3,10,8,5,16,7,7,3,0,2,0,6,2,10,0,2020,Coquimbo,SAR,SAR Marcos Macuada
Influenza (J09-J11),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Coquimbo,SAR,SAR Marcos Macuada
Neumonía (J12-J18),56,0,1,0,1,0,1,2,1,0,0,0,6,0,2,2,4,3,3,1,2,4,1,1,3,1,2,2,3,1,3,1,2,3,0,0,0,0,0,0,0,2020,Coquimbo,SAR,SAR Marcos Macuada
Bronquitis/bronquiolitis aguda (J20-J21),115,7,8,5,5,5,3,3,6,8,5,15,6,3,2,5,2,4,1,1,0,4,0,2,0,1,0,2,2,0,4,3,0,0,0,1,0,0,0,2,0,2020,Coquimbo,SAR,SAR Marcos Macuada
Crisis obstructiva bronquial (J40-J46),77,2,0,4,0,2,2,0,2,4,4,5,5,5,3,3,0,4,0,2,1,3,2,1,0,2,0,4,0,2,3,1,2,1,0,2,1,0,1,3,1,2020,Coquimbo,SAR,SAR Marcos Macuada
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",75,2,1,3,5,4,0,2,2,3,1,2,2,3,2,5,3,1,0,1,1,1,1,0,1,2,4,2,3,1,7,0,1,3,0,1,0,3,2,0,0,2020,Coquimbo,SAR,SAR Marcos Macuada
COVID 19 Sospechoso (U072),1362,-,-,-,-,-,0,0,0,0,0,0,11,6,8,2,9,20,43,66,102,74,95,93,71,100,91,62,56,40,65,55,59,55,14,17,5,40,32,60,11,2020,Coquimbo,SAR,SAR Marcos Macuada
COVID 19 Confirmado (U071),10,-,-,-,-,-,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2020,Coquimbo,SAR,SAR Marcos Macuada
TOTAL CAUSAS SISTEMA CIRCULATORIO,270,4,5,3,4,10,5,2,11,12,6,11,6,2,10,9,22,10,7,6,5,6,5,5,4,3,8,13,9,11,12,6,10,7,2,0,1,6,2,9,1,2020,Coquimbo,SAR,SAR Marcos Macuada
Infarto agudo miocardio,15,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,1,0,0,1,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2020,Coquimbo,SAR,SAR Marcos Macuada
Accidente vascular encefálico,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,2020,Coquimbo,SAR,SAR Marcos Macuada
Crisis hipertensiva,120,1,2,1,1,5,3,1,5,5,2,2,2,0,4,5,5,4,5,4,3,3,2,0,3,2,2,4,4,7,8,3,5,7,0,0,0,1,1,7,1,2020,Coquimbo,SAR,SAR Marcos Macuada
Arritmia grave,23,0,1,0,0,2,0,0,1,0,1,2,0,1,0,1,0,2,0,1,0,1,0,1,0,1,2,1,1,1,0,0,1,0,0,0,1,0,0,1,0,2020,Coquimbo,SAR,SAR Marcos Macuada
Otras causas circulatorias,101,3,1,2,2,2,2,0,5,7,3,6,4,1,6,3,13,2,2,1,0,1,2,2,0,0,2,7,3,3,3,3,4,0,2,0,0,3,0,1,0,2020,Coquimbo,SAR,SAR Marcos Macuada
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,2698,54,109,103,123,81,91,77,79,60,71,54,43,41,42,54,76,55,97,81,91,74,61,44,47,72,66,85,84,84,75,89,108,52,17,26,13,55,63,85,16,2020,Coquimbo,SAR,SAR Marcos Macuada
Accidentes del tránsito,43,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,28,0,0,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2020,Coquimbo,SAR,SAR Marcos Macuada
Otras causas externas,2655,54,109,103,123,75,91,77,79,60,71,54,42,41,42,54,48,55,97,81,91,72,61,41,47,72,65,85,84,84,75,89,108,52,17,25,13,55,62,85,16,2020,Coquimbo,SAR,SAR Marcos Macuada
DIARREA AGUDA (A00-A09),694,43,62,61,52,78,62,40,71,46,63,58,13,7,3,5,2,5,4,1,0,2,1,1,0,2,0,2,2,1,4,1,0,0,0,0,0,1,0,1,0,2020,Coquimbo,SAR,SAR Marcos Macuada
TOTAL DEMÁS CAUSAS,8402,243,385,370,427,390,360,330,369,423,315,330,192,126,147,145,133,156,176,195,196,203,163,140,99,179,169,195,196,218,206,224,215,122,35,38,28,155,151,225,33,2020,Coquimbo,SAR,SAR Marcos Macuada
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Coquimbo,SAR,SAR Marcos Macuada
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Coquimbo,SAR,SAR Marcos Macuada
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Coquimbo,SAR,SAR Marcos Macuada
