Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,17134,391,639,467,441,790,789,738,796,652,569,598,568,400,346,314,365,352,419,374,407,395,413,331,326,348,370,361,333,362,335,330,351,319,347,338,363,370,331,351,45,2020,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,17943,615,639,668,754,790,789,738,796,652,569,598,568,400,346,314,365,352,419,374,407,395,413,331,326,348,370,361,333,362,335,330,351,390,347,338,363,370,331,351,45,2020,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
TOTAL CAUSAS SISTEMA RESPIRATORIO,1552,68,50,68,60,70,84,66,76,67,53,73,174,85,52,34,32,36,31,22,41,32,40,16,23,27,18,6,14,13,11,12,19,20,5,11,10,8,12,12,1,2020,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
IRA Alta (J00-J06),1048,49,38,58,39,53,68,49,55,42,35,54,138,57,27,23,20,24,18,13,35,21,31,10,14,19,6,2,4,6,3,4,9,9,1,3,0,2,4,5,0,2020,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
Influenza (J09-J11),6,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
Neumonía (J12-J18),145,7,5,2,4,4,4,7,4,4,2,7,6,6,6,4,2,1,4,3,0,0,3,1,1,1,6,4,5,2,5,7,5,5,2,1,3,2,7,3,0,2020,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
Bronquitis/bronquiolitis aguda (J20-J21),216,10,6,4,12,7,6,6,10,20,9,7,20,18,14,5,7,6,6,2,3,7,3,2,4,1,4,0,0,0,1,1,0,4,0,3,4,2,0,1,1,2020,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
Crisis obstructiva bronquial (J40-J46),84,1,0,2,4,6,3,2,6,1,5,3,8,1,3,1,3,3,2,2,2,1,3,3,3,2,0,0,2,1,1,0,1,0,2,0,2,1,1,3,0,2020,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",53,1,1,2,1,0,2,2,0,0,2,2,1,3,2,1,0,1,1,0,1,3,0,0,1,4,2,0,3,4,1,0,4,2,0,4,1,1,0,0,0,2020,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
COVID 19 Sospechoso (U072),764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,14,2,1,6,21,19,15,66,70,39,48,47,38,36,43,71,41,50,43,35,48,7,2020,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
COVID 19 Confirmado (U071),14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5,1,0,0,0,1,1,2,0,0,1,0,0,2020,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
TOTAL CAUSAS SISTEMA CIRCULATORIO,481,15,15,16,15,8,16,19,19,12,17,14,11,8,7,11,19,14,14,12,18,10,18,6,17,8,7,5,16,14,15,12,13,10,10,8,4,10,7,9,2,2020,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
Infarto agudo miocardio,17,2,0,0,1,1,0,2,1,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2020,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
Accidente vascular encefálico,40,1,0,0,0,0,1,3,1,1,2,0,1,1,0,2,2,0,0,1,2,0,2,1,4,0,0,0,1,0,6,0,1,2,2,1,0,2,0,0,0,2020,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
Crisis hipertensiva,203,7,7,8,9,3,5,6,5,5,4,5,6,4,3,6,6,7,7,3,9,6,9,3,4,4,2,3,10,4,3,10,7,4,2,4,1,6,3,2,1,2020,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
Arritmia grave,44,1,1,1,0,2,3,1,3,0,4,2,0,0,1,0,3,1,1,1,1,1,1,1,2,0,1,0,2,1,0,0,2,0,2,1,0,1,2,1,0,2020,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
Otras causas circulatorias,177,4,7,7,5,2,7,7,9,5,6,5,4,3,2,3,8,5,6,7,6,3,6,1,7,4,3,2,3,9,5,2,3,3,4,2,2,1,2,6,1,2020,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,4139,166,186,196,216,233,218,176,205,150,129,133,109,77,66,64,55,67,78,62,86,99,71,56,71,85,79,62,68,77,64,64,76,74,76,78,101,71,96,82,17,2020,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
Accidentes del tránsito,28,0,0,0,0,1,0,0,3,0,6,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,6,0,0,4,0,0,2020,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
Otras causas externas,4111,166,186,196,216,232,218,176,202,150,123,132,109,77,66,63,55,67,77,62,86,99,71,56,70,85,78,61,68,77,63,63,76,74,76,72,101,71,92,82,17,2020,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
DIARREA AGUDA (A00-A09),320,10,7,19,29,20,27,29,28,16,14,15,13,5,4,7,11,10,10,7,0,7,1,3,2,1,2,1,0,7,1,0,4,2,1,1,0,1,0,4,1,2020,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
TOTAL DEMÁS CAUSAS,10673,356,381,369,434,459,444,448,468,407,356,363,261,225,216,196,248,225,284,257,260,246,277,228,194,212,198,216,191,202,197,204,203,240,183,197,198,237,180,196,17,2020,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,376,12,10,6,15,10,6,17,0,13,13,20,9,6,11,4,1,4,8,11,8,14,3,5,5,8,10,8,8,11,15,9,13,13,11,11,6,12,14,15,1,2020,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
- CAUSAS SISTEMA CIRCULATORIO,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
- CAUSAS SISTEMA RESPIRATORIO,52,3,0,1,1,1,1,5,0,4,2,3,1,1,4,0,0,0,4,2,0,1,0,0,2,2,1,0,3,1,2,1,0,2,0,3,1,0,0,0,0,2020,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
- SOSPECHA CORONAVIRUS (U072),5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,2020,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
- CORONAVIRUS (U071),5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,2020,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
- TRAUMATISMOS Y ENVENENAMIENTOS,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2020,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
- LAS DEMÁS CAUSAS,292,9,10,5,14,9,5,12,0,8,10,17,8,5,7,3,1,4,4,6,2,10,3,5,2,3,9,8,5,10,13,8,10,11,11,5,4,12,10,14,0,2020,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
CIRUGÍAS DE URGENCIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
