Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,27190,-,-,-,-,0,0,-,-,-,0,0,0,704,994,909,876,853,948,962,982,946,1004,954,939,1108,1156,989,988,1078,1187,1084,1067,1006,894,882,931,1189,1145,1272,143,2020,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,43141,1386,1471,1425,1495,1509,1451,1428,1357,1522,1367,1518,1072,876,887,840,849,824,909,913,936,912,956,907,905,1070,1110,954,951,1019,1129,1035,1005,959,861,839,906,1136,1095,1218,139,2020,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
TOTAL CAUSAS SISTEMA RESPIRATORIO,3963,111,109,100,95,103,110,92,93,104,94,141,227,160,92,91,62,79,72,95,95,77,97,112,106,121,126,98,117,101,135,108,122,111,91,65,52,76,37,77,9,2020,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
IRA Alta (J00-J06),2340,63,60,46,61,48,59,60,58,62,57,87,161,121,49,49,23,41,39,47,52,47,65,72,67,70,76,64,81,62,78,61,80,58,57,28,25,28,22,49,7,2020,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
Influenza (J09-J11),410,3,1,1,0,0,0,0,1,2,5,3,12,0,0,15,7,11,13,25,17,16,13,18,15,24,20,17,13,16,24,11,17,26,8,13,10,23,4,6,0,2020,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
Neumonía (J12-J18),209,4,9,4,1,5,7,4,7,6,3,5,9,4,3,8,0,3,2,5,6,6,3,6,9,7,6,7,6,2,4,12,5,7,10,7,3,5,4,4,1,2020,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
Bronquitis/bronquiolitis aguda (J20-J21),244,24,17,21,11,16,23,11,12,17,9,15,17,6,11,3,2,2,1,3,2,0,2,2,0,2,1,0,3,2,1,0,2,0,0,2,1,1,1,1,0,2020,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
Crisis obstructiva bronquial (J40-J46),455,10,13,18,13,25,11,6,8,10,11,18,22,23,7,12,14,14,14,11,9,5,8,5,8,9,18,8,8,11,19,13,13,16,4,10,8,11,4,8,0,2020,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",305,7,9,10,9,9,10,11,7,7,9,13,6,6,22,4,16,8,3,4,9,3,6,9,7,9,5,2,6,8,9,11,5,4,12,5,5,8,2,9,1,2020,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
COVID 19 Sospechoso (U072),1689,-,-,-,-,0,0,0,0,0,0,1,26,36,37,41,19,20,69,46,46,34,35,36,30,75,121,56,62,62,190,145,124,90,66,52,40,36,38,55,1,2020,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
COVID 19 Confirmado (U071),294,-,-,-,-,0,0,0,0,0,0,0,0,0,1,1,0,0,3,2,2,1,4,5,13,15,11,11,11,10,15,33,46,39,20,11,12,9,14,4,1,2020,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
TOTAL CAUSAS SISTEMA CIRCULATORIO,1623,39,53,40,50,36,52,51,46,60,36,39,26,42,40,31,36,30,39,33,37,35,55,47,43,47,43,29,33,54,47,30,50,42,26,32,44,46,49,48,7,2020,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
Infarto agudo miocardio,64,1,2,2,1,0,1,3,1,2,0,0,2,3,2,1,0,2,3,1,5,1,0,3,3,3,2,1,3,1,1,2,0,2,0,3,1,3,2,1,0,2020,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
Accidente vascular encefálico,142,5,5,2,3,3,5,1,2,5,3,2,4,3,5,3,5,3,0,3,2,3,7,5,6,3,1,3,2,4,4,3,4,5,2,4,5,6,7,3,1,2020,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
Crisis hipertensiva,582,7,10,13,15,13,15,15,16,19,11,10,6,16,14,7,15,6,23,15,18,15,17,24,19,15,15,12,13,17,18,13,19,18,9,12,21,14,24,21,2,2020,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
Arritmia grave,155,6,6,5,6,7,6,7,7,7,2,5,1,2,2,4,1,2,2,4,0,3,4,4,2,4,7,3,1,3,4,4,4,5,2,4,5,4,5,4,1,2020,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
Otras causas circulatorias,680,20,30,18,25,13,25,25,20,27,20,22,13,18,17,16,15,17,11,10,12,13,27,11,13,22,18,10,14,29,20,8,23,12,13,9,12,19,11,19,3,2020,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,9209,355,381,352,363,342,326,357,293,321,317,397,192,146,174,183,181,179,200,191,217,213,205,179,192,237,213,210,186,201,186,169,158,168,146,161,170,247,253,223,25,2020,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
Accidentes del tránsito,632,10,40,26,24,19,23,25,17,25,34,9,19,8,17,20,6,3,7,16,18,11,18,12,20,20,25,9,24,22,3,9,9,8,7,10,2,26,21,10,0,2020,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
Otras causas externas,8577,345,341,326,339,323,303,332,276,296,283,388,173,138,157,163,175,176,193,175,199,202,187,167,172,217,188,201,162,179,183,160,149,160,139,151,168,221,232,213,25,2020,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
DIARREA AGUDA (A00-A09),1967,110,87,100,110,107,131,105,117,144,103,98,70,34,51,25,31,27,37,29,38,25,17,32,21,22,36,21,27,21,22,20,17,13,9,20,22,21,21,23,3,2020,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
TOTAL DEMÁS CAUSAS,24396,771,841,833,877,921,832,823,808,893,817,842,531,458,492,468,520,489,489,517,501,527,543,496,500,553,560,529,515,570,534,530,488,496,503,498,566,701,683,788,93,2020,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,5171,161,154,150,153,166,173,130,147,153,164,146,114,120,103,112,109,110,109,111,138,126,120,131,134,136,145,126,115,138,119,120,129,125,117,99,105,161,121,160,21,2020,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
- CAUSAS SISTEMA CIRCULATORIO,534,22,23,16,13,10,19,13,15,17,11,10,11,18,13,13,11,12,10,9,15,11,22,15,13,17,13,5,14,21,15,9,17,13,8,7,14,17,11,9,2,2020,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
- CAUSAS SISTEMA RESPIRATORIO,257,6,6,4,3,8,10,3,5,6,5,9,4,6,1,8,0,7,3,5,11,6,4,10,8,9,11,9,4,6,8,13,8,8,14,6,3,5,5,10,0,2020,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
- SOSPECHA CORONAVIRUS (U072),77,-,-,-,-,0,0,-,-,-,0,1,3,6,5,5,0,2,0,1,0,3,1,3,1,0,3,3,3,2,7,2,7,4,5,2,4,2,1,0,1,2020,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
- CORONAVIRUS (U071),142,-,-,-,-,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,1,1,3,7,7,5,7,4,3,6,16,22,18,11,4,6,4,8,2,1,2020,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
- TRAUMATISMOS Y ENVENENAMIENTOS,1043,32,35,27,28,41,36,35,33,33,44,22,18,19,23,22,25,20,25,19,25,24,23,25,26,29,31,25,26,25,24,21,18,18,19,19,15,38,33,39,3,2020,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
- LAS DEMÁS CAUSAS,3118,101,90,103,109,107,108,79,94,97,104,104,78,71,60,63,73,69,70,76,85,81,69,75,79,74,82,77,64,81,59,59,57,64,60,61,63,95,63,100,14,2020,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
CIRUGÍAS DE URGENCIA,1347,26,26,19,25,25,27,21,20,24,31,41,27,35,44,37,47,46,36,34,47,35,30,40,49,38,36,37,35,41,40,32,32,32,34,40,29,39,41,46,3,2020,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
