Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,16805,-,-,-,-,-,-,-,-,-,0,0,0,439,718,732,661,734,740,848,946,771,832,778,479,400,414,403,467,448,453,537,520,538,579,605,614,569,707,771,102,2020,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,29149,1219,1207,1141,1256,1164,1145,1041,1111,1108,1118,1100,779,660,727,704,632,694,702,768,837,679,750,675,410,343,361,372,430,411,427,485,472,487,533,538,576,611,659,718,99,2020,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
TOTAL CAUSAS SISTEMA RESPIRATORIO,2278,115,128,92,100,93,72,66,104,75,97,155,189,124,95,81,53,58,44,30,55,33,52,27,16,24,9,21,17,21,11,12,26,27,20,19,22,31,26,34,4,2020,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
IRA Alta (J00-J06),1311,75,74,42,60,47,41,35,57,41,59,111,146,87,66,52,38,44,25,17,30,20,16,7,1,3,3,4,11,9,4,5,7,8,4,6,8,17,13,16,2,2020,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
Influenza (J09-J11),7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
Neumonía (J12-J18),197,5,16,11,4,4,6,2,14,6,4,5,4,3,3,5,2,2,6,3,7,2,11,7,9,7,5,8,2,8,2,2,0,3,4,2,3,6,0,4,0,2020,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
Bronquitis/bronquiolitis aguda (J20-J21),124,9,10,7,5,5,3,5,7,6,4,9,11,10,5,5,2,1,2,2,0,0,2,2,2,0,0,0,0,0,0,1,0,1,1,0,1,0,3,2,1,2020,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
Crisis obstructiva bronquial (J40-J46),345,13,15,14,18,14,10,14,13,14,22,13,20,21,12,10,8,5,5,7,9,4,14,3,2,6,0,3,2,2,4,3,11,3,7,3,8,4,6,3,0,2020,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",294,13,13,18,13,23,12,10,13,8,8,17,8,3,9,9,3,6,6,1,9,7,4,8,1,8,1,6,2,2,1,1,8,11,4,8,2,4,4,9,1,2020,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
COVID 19 Sospechoso (U072),2907,-,-,-,-,-,0,0,0,0,0,0,15,30,68,78,97,57,128,193,237,259,362,340,157,100,82,61,66,80,40,46,39,31,43,44,45,73,42,86,8,2020,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
COVID 19 Confirmado (U071),106,-,-,-,-,-,0,0,0,0,0,0,0,15,6,11,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,42,0,0,2020,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
