Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,1705,147,225,210,242,346,352,183,2022,Del Reloncaví,SAPU,Centro de Salud Familiar Río Negro Hornopirén
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,1725,147,225,210,262,346,352,183,2022,Del Reloncaví,SAPU,Centro de Salud Familiar Río Negro Hornopirén
TOTAL CAUSAS SISTEMA RESPIRATORIO,201,31,28,32,27,39,23,21,2022,Del Reloncaví,SAPU,Centro de Salud Familiar Río Negro Hornopirén
IRA Alta (J00-J06),161,23,21,28,21,33,17,18,2022,Del Reloncaví,SAPU,Centro de Salud Familiar Río Negro Hornopirén
Influenza (J09-J11),1,0,0,0,0,0,1,0,2022,Del Reloncaví,SAPU,Centro de Salud Familiar Río Negro Hornopirén
Neumonía (J12-J18),11,1,1,2,3,1,2,1,2022,Del Reloncaví,SAPU,Centro de Salud Familiar Río Negro Hornopirén
Bronquitis/bronquiolitis aguda (J20-J21),10,3,1,0,1,2,2,1,2022,Del Reloncaví,SAPU,Centro de Salud Familiar Río Negro Hornopirén
Crisis obstructiva bronquial (J40-J46),13,4,4,1,1,2,0,1,2022,Del Reloncaví,SAPU,Centro de Salud Familiar Río Negro Hornopirén
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",5,0,1,1,1,1,1,0,2022,Del Reloncaví,SAPU,Centro de Salud Familiar Río Negro Hornopirén
COVID 19 Sospechoso (U072),429,19,35,16,47,97,151,64,2022,Del Reloncaví,SAPU,Centro de Salud Familiar Río Negro Hornopirén
COVID 19 Confirmado (U071),129,4,5,5,9,46,42,18,2022,Del Reloncaví,SAPU,Centro de Salud Familiar Río Negro Hornopirén
TOTAL CAUSAS SISTEMA CIRCULATORIO,18,3,4,1,3,5,1,1,2022,Del Reloncaví,SAPU,Centro de Salud Familiar Río Negro Hornopirén
Infarto agudo miocardio,1,0,0,0,0,1,0,0,2022,Del Reloncaví,SAPU,Centro de Salud Familiar Río Negro Hornopirén
Accidente vascular encefálico,4,1,1,0,0,0,1,1,2022,Del Reloncaví,SAPU,Centro de Salud Familiar Río Negro Hornopirén
