Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,16998,-,-,-,-,-,-,-,-,-,-,-,0,0,200,510,497,845,727,690,668,702,700,829,746,644,517,585,743,796,647,666,631,573,668,669,629,757,653,603,103,2020,Viña Del Mar Quillota,Hospital,Hospital de Quilpué
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,30190,1163,1157,1157,1173,1084,1084,1124,1120,1062,848,1106,1097,790,716,736,682,748,678,641,624,582,606,670,697,570,572,511,616,620,516,614,551,569,539,557,581,669,588,669,103,2020,Viña Del Mar Quillota,Hospital,Hospital de Quilpué
TOTAL CAUSAS SISTEMA RESPIRATORIO,2761,102,86,91,87,75,84,87,89,85,99,122,305,231,152,113,62,58,54,50,58,48,47,59,62,34,42,37,30,28,26,21,19,19,25,25,19,49,39,40,2,2020,Viña Del Mar Quillota,Hospital,Hospital de Quilpué
IRA Alta (J00-J06),1751,65,39,50,56,45,61,55,51,46,61,95,243,169,101,71,41,41,32,35,43,31,35,33,29,12,19,15,12,16,12,13,9,11,15,19,6,23,18,23,0,2020,Viña Del Mar Quillota,Hospital,Hospital de Quilpué
Influenza (J09-J11),66,1,1,0,1,0,1,0,0,7,0,2,9,2,7,3,2,1,1,1,1,0,0,4,13,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2020,Viña Del Mar Quillota,Hospital,Hospital de Quilpué
Neumonía (J12-J18),219,5,9,15,6,4,7,5,7,3,5,3,5,12,13,11,4,3,6,4,5,4,6,6,7,8,13,7,4,3,3,2,2,1,3,1,3,4,7,3,0,2020,Viña Del Mar Quillota,Hospital,Hospital de Quilpué
Bronquitis/bronquiolitis aguda (J20-J21),346,11,17,11,12,11,7,16,16,20,18,12,31,29,18,21,11,5,7,4,4,6,2,6,4,3,1,6,3,3,1,2,1,1,2,1,2,7,6,7,1,2020,Viña Del Mar Quillota,Hospital,Hospital de Quilpué
Crisis obstructiva bronquial (J40-J46),212,12,11,7,7,7,3,8,11,5,11,9,15,11,5,6,1,3,4,3,2,2,2,6,6,2,5,5,6,1,5,1,2,3,2,1,5,7,4,5,1,2020,Viña Del Mar Quillota,Hospital,Hospital de Quilpué
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",167,8,9,8,5,8,5,3,4,4,4,1,2,8,8,1,3,5,4,3,3,5,2,4,3,4,3,3,4,5,5,3,5,3,3,2,3,8,4,2,0,2020,Viña Del Mar Quillota,Hospital,Hospital de Quilpué
COVID 19 Sospechoso (U072),1277,-,-,-,-,-,0,0,0,0,0,0,5,9,10,29,2,5,8,6,18,56,90,119,85,101,104,44,75,62,42,48,50,34,41,34,55,64,40,36,5,2020,Viña Del Mar Quillota,Hospital,Hospital de Quilpué
COVID 19 Confirmado (U071),19,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,4,1,5,1,0,0,1,0,0,2,0,0,1,0,2020,Viña Del Mar Quillota,Hospital,Hospital de Quilpué
TOTAL CAUSAS SISTEMA CIRCULATORIO,1171,41,47,48,35,48,51,57,41,39,47,30,25,14,27,29,22,28,38,24,23,19,22,18,19,19,12,13,26,26,25,36,34,27,29,28,32,28,14,26,4,2020,Viña Del Mar Quillota,Hospital,Hospital de Quilpué
Infarto agudo miocardio,87,3,4,2,1,3,0,1,1,1,6,3,5,0,3,1,1,2,4,2,4,1,4,1,4,4,0,2,4,1,1,3,3,1,2,1,4,1,1,2,0,2020,Viña Del Mar Quillota,Hospital,Hospital de Quilpué
