Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,3624,71,67,69,61,78,43,62,61,61,70,78,77,68,90,73,84,60,43,72,74,73,75,64,55,74,71,59,77,50,61,72,60,46,43,72,65,39,69,68,63,82,87,81,86,72,83,90,72,91,91,78,93,2021,Del Maule,SUR,SUR Mercedes
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,3482,74,67,76,76,77,70,71,75,76,77,86,71,62,83,87,89,58,63,61,51,70,71,56,61,74,55,49,66,45,61,61,53,62,38,69,61,44,66,60,50,79,84,75,70,61,71,75,61,71,71,63,79,2021,Del Maule,SUR,SUR Mercedes
TOTAL CAUSAS SISTEMA RESPIRATORIO,207,7,1,1,1,0,2,2,4,5,5,5,3,0,4,5,7,5,2,5,1,2,3,3,6,4,1,2,3,3,4,7,0,2,1,1,1,4,7,4,6,6,7,6,5,2,7,9,9,4,13,7,3,2021,Del Maule,SUR,SUR Mercedes
IRA Alta (J00-J06),140,6,1,0,1,0,1,2,4,4,1,2,1,0,2,4,3,4,1,4,1,1,2,3,5,3,1,0,3,1,4,6,0,2,1,1,1,3,5,3,4,6,3,3,4,1,4,6,5,3,9,3,2,2021,Del Maule,SUR,SUR Mercedes
Influenza (J09-J11),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Del Maule,SUR,SUR Mercedes
Neumonía (J12-J18),6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2021,Del Maule,SUR,SUR Mercedes
Bronquitis/bronquiolitis aguda (J20-J21),18,0,0,1,0,0,1,0,0,0,2,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,2,0,0,0,0,0,2021,Del Maule,SUR,SUR Mercedes
Crisis obstructiva bronquial (J40-J46),21,1,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,2021,Del Maule,SUR,SUR Mercedes
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",22,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,3,0,2,1,3,3,0,2021,Del Maule,SUR,SUR Mercedes
COVID 19 Sospechoso (U072),617,7,5,16,21,24,12,18,6,10,17,22,15,16,23,10,17,5,8,5,11,11,12,14,10,15,16,15,19,7,14,16,10,5,7,9,5,4,15,5,11,4,17,11,14,10,13,14,9,13,7,5,12,2021,Del Maule,SUR,SUR Mercedes
COVID 19 Confirmado (U071),4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Del Maule,SUR,SUR Mercedes
TOTAL CAUSAS SISTEMA CIRCULATORIO,34,0,1,1,0,0,1,2,1,1,0,0,0,0,2,3,0,0,0,0,0,3,1,0,1,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,1,5,1,1,1,2,0,0,0,1,0,0,0,2021,Del Maule,SUR,SUR Mercedes
Infarto agudo miocardio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Del Maule,SUR,SUR Mercedes
Accidente vascular encefálico,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,Del Maule,SUR,SUR Mercedes
