Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Metropolitano Occidente,SAPU,Consultorio Huamachuco
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,32341,496,494,454,437,438,433,432,433,471,470,627,791,735,761,720,666,671,705,666,921,913,847,841,813,717,677,656,648,608,553,564,637,667,852,746,685,654,592,745,637,720,606,241,477,533,491,513,537,577,603,577,593,2019,Metropolitano Occidente,SAPU,Consultorio Huamachuco
TOTAL CAUSAS SISTEMA RESPIRATORIO,13154,117,117,92,66,75,69,101,75,112,123,225,374,322,300,307,274,313,332,308,493,547,469,495,504,396,388,398,368,313,243,227,314,356,443,349,308,286,236,268,219,272,217,94,131,110,98,106,124,168,187,175,150,2019,Metropolitano Occidente,SAPU,Consultorio Huamachuco
IRA Alta (J00-J06),11541,109,105,85,55,66,61,90,63,104,109,199,341,295,279,288,251,290,309,274,457,500,438,448,436,343,346,361,306,262,207,172,269,308,370,298,264,257,195,218,179,229,182,71,109,89,73,86,108,149,155,155,128,2019,Metropolitano Occidente,SAPU,Consultorio Huamachuco
Influenza (J09-J11),8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,Metropolitano Occidente,SAPU,Consultorio Huamachuco
Neumonía (J12-J18),99,0,1,0,1,1,0,1,0,0,0,0,5,4,0,0,0,0,1,2,3,5,0,3,1,7,1,2,4,2,1,6,2,4,4,4,3,0,3,6,4,6,1,2,3,1,4,0,0,0,1,0,0,2019,Metropolitano Occidente,SAPU,Consultorio Huamachuco
Bronquitis/bronquiolitis aguda (J20-J21),1129,3,10,4,4,7,6,9,11,7,13,19,18,14,16,16,17,16,20,25,24,33,21,38,58,40,34,26,50,43,26,40,30,39,62,39,32,24,22,21,21,29,20,14,16,9,12,13,8,8,21,9,12,2019,Metropolitano Occidente,SAPU,Consultorio Huamachuco
Crisis obstructiva bronquial (J40-J46),194,4,1,0,5,0,2,0,0,1,1,5,4,8,2,2,4,5,0,5,7,4,7,3,3,5,4,8,6,1,4,3,5,2,3,4,4,2,4,8,9,3,6,4,1,4,4,1,3,5,7,9,2,2019,Metropolitano Occidente,SAPU,Consultorio Huamachuco
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",183,1,0,3,1,1,0,1,1,0,0,2,5,1,3,1,2,2,2,2,2,4,3,3,5,1,2,0,1,5,5,6,8,2,4,4,5,3,12,14,6,5,8,3,2,7,5,6,5,6,3,2,8,2019,Metropolitano Occidente,SAPU,Consultorio Huamachuco
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Metropolitano Occidente,SAPU,Consultorio Huamachuco
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Metropolitano Occidente,SAPU,Consultorio Huamachuco
TOTAL CAUSAS SISTEMA CIRCULATORIO,242,6,1,2,3,6,5,5,2,3,3,8,3,2,1,7,4,4,2,2,5,8,2,5,1,2,6,1,7,3,1,7,3,4,11,3,6,5,4,8,4,3,5,2,2,33,3,2,3,2,2,9,11,2019,Metropolitano Occidente,SAPU,Consultorio Huamachuco
Infarto agudo miocardio,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,2019,Metropolitano Occidente,SAPU,Consultorio Huamachuco
Accidente vascular encefálico,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,Metropolitano Occidente,SAPU,Consultorio Huamachuco
Crisis hipertensiva,78,1,0,0,1,0,3,0,2,1,1,2,2,1,0,6,1,1,1,0,4,3,2,1,1,1,4,0,4,0,1,3,0,3,3,1,1,3,1,1,1,1,4,2,0,2,0,0,0,1,1,4,2,2019,Metropolitano Occidente,SAPU,Consultorio Huamachuco
Arritmia grave,29,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,1,1,0,1,0,0,0,0,1,10,0,0,0,0,0,0,0,2019,Metropolitano Occidente,SAPU,Consultorio Huamachuco
Otras causas circulatorias,113,3,1,0,2,6,1,5,0,1,2,5,0,1,0,1,2,1,0,1,0,4,0,3,0,0,2,1,3,1,0,4,2,0,4,2,4,1,3,6,3,2,1,0,1,11,3,1,3,1,1,5,9,2019,Metropolitano Occidente,SAPU,Consultorio Huamachuco
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,2131,63,35,46,42,42,47,34,43,43,39,48,47,36,55,35,35,34,25,47,38,35,31,20,31,22,28,31,28,30,32,37,38,34,40,67,45,29,49,46,44,48,49,21,40,55,64,63,46,49,48,53,44,2019,Metropolitano Occidente,SAPU,Consultorio Huamachuco
Accidentes del tránsito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,Metropolitano Occidente,SAPU,Consultorio Huamachuco
