Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Metropolitano Suroriente,SAPU,SAPU-La Granja
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,110921,2110,1851,1885,1728,1866,1772,1660,1840,1867,1850,2219,2121,2186,2154,2133,1904,2141,2143,2096,2193,2244,2027,2128,2311,2466,2395,2362,2071,2188,2235,2280,2418,2403,2242,2395,2506,2384,2461,2333,2385,2346,2160,2191,2036,2192,1970,2172,2085,2012,2007,1938,1859,2016,Metropolitano Suroriente,SAPU,SAPU-La Granja
TOTAL CAUSAS SISTEMA RESPIRATORIO,37488,554,448,483,391,370,355,333,314,366,412,624,612,644,716,653,619,716,744,764,804,882,816,923,981,1060,1064,1147,985,1029,986,1030,1116,1113,1020,1061,1101,1000,919,857,844,794,743,728,650,533,483,520,462,420,469,409,421,2016,Metropolitano Suroriente,SAPU,SAPU-La Granja
IRA Alta (J00-J06),18805,191,180,136,145,139,187,129,185,142,164,282,308,270,421,386,372,403,372,379,414,438,354,487,505,523,584,584,491,377,413,553,572,658,531,543,660,674,457,483,442,403,382,370,226,214,203,259,225,277,306,225,181,2016,Metropolitano Suroriente,SAPU,SAPU-La Granja
Influenza (J09-J11),717,10,4,5,6,8,5,3,7,1,5,2,1,4,5,2,2,4,0,7,4,3,12,9,9,17,14,18,28,38,25,37,50,27,18,38,21,60,41,12,16,25,25,20,28,3,4,11,4,6,5,6,2,2016,Metropolitano Suroriente,SAPU,SAPU-La Granja
Neumonía (J12-J18),1123,14,6,12,8,11,8,14,14,8,15,14,18,8,15,18,12,22,11,21,22,28,34,33,22,32,37,29,73,52,40,26,31,26,53,31,41,30,23,24,29,15,10,17,20,17,11,12,16,6,7,9,18,2016,Metropolitano Suroriente,SAPU,SAPU-La Granja
Bronquitis/bronquiolitis aguda (J20-J21),5290,61,35,54,35,26,42,28,35,44,50,101,87,103,94,87,78,106,111,115,125,131,128,158,186,203,192,235,159,216,163,184,156,139,186,130,105,130,147,87,99,101,97,86,94,57,57,74,47,42,34,23,27,2016,Metropolitano Suroriente,SAPU,SAPU-La Granja
Crisis obstructiva bronquial (J40-J46),377,4,1,4,4,2,14,0,12,0,1,5,0,0,6,7,7,7,8,0,2,2,1,4,4,11,19,17,14,29,6,14,13,11,9,5,14,15,2,12,5,6,10,6,7,6,5,4,7,8,14,7,6,2016,Metropolitano Suroriente,SAPU,SAPU-La Granja
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",11176,274,222,272,193,184,99,159,61,171,177,220,198,259,175,153,148,174,242,242,237,280,287,232,255,274,218,264,220,317,339,216,294,252,223,314,260,91,249,239,253,244,219,229,275,236,203,160,163,81,103,139,187,2016,Metropolitano Suroriente,SAPU,SAPU-La Granja
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Metropolitano Suroriente,SAPU,SAPU-La Granja
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Metropolitano Suroriente,SAPU,SAPU-La Granja
TOTAL CAUSAS SISTEMA CIRCULATORIO,2389,45,34,48,39,37,38,45,25,49,40,45,53,47,64,64,44,73,51,45,52,51,39,54,52,44,46,55,48,39,43,50,58,42,43,60,54,30,37,32,51,51,46,46,52,54,47,63,41,17,22,36,48,2016,Metropolitano Suroriente,SAPU,SAPU-La Granja
Infarto agudo miocardio,71,1,2,2,1,3,3,1,1,0,1,0,2,1,1,2,2,1,0,0,2,0,0,3,2,1,1,1,1,3,1,0,3,0,0,1,0,0,3,1,1,1,1,2,0,2,0,1,4,2,1,5,4,2016,Metropolitano Suroriente,SAPU,SAPU-La Granja
Accidente vascular encefálico,86,2,0,2,1,0,1,2,3,0,0,3,1,1,4,2,1,0,1,1,2,0,0,2,1,3,3,2,4,2,3,2,2,2,0,1,0,3,1,2,3,0,5,2,1,2,5,3,2,0,2,0,1,2016,Metropolitano Suroriente,SAPU,SAPU-La Granja
Crisis hipertensiva,1337,25,16,15,18,15,15,26,5,31,25,20,38,33,40,36,25,35,30,28,38,33,30,35,25,27,30,36,25,20,23,32,30,26,31,41,37,17,23,12,30,32,27,24,27,24,18,22,21,12,8,17,28,2016,Metropolitano Suroriente,SAPU,SAPU-La Granja
Arritmia grave,156,2,3,7,4,0,1,0,1,1,1,3,5,1,4,5,4,4,2,1,1,0,0,0,9,4,3,6,3,0,3,6,8,7,1,4,2,1,4,3,3,3,5,2,5,2,4,9,0,1,2,3,3,2016,Metropolitano Suroriente,SAPU,SAPU-La Granja
Otras causas circulatorias,739,15,13,22,15,19,18,16,15,17,13,19,7,11,15,19,12,33,18,15,9,18,9,14,15,9,9,10,15,14,13,10,15,7,11,13,15,9,6,14,14,15,8,16,19,24,20,28,14,2,9,11,12,2016,Metropolitano Suroriente,SAPU,SAPU-La Granja
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,33,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,2,1,0,1,1,0,1,1,3,0,0,1,1,1,1,0,0,0,1,1,3,0,1,1,1,0,1,0,1,1,0,1,0,2016,Metropolitano Suroriente,SAPU,SAPU-La Granja
Accidentes del tránsito,33,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,2,1,0,1,1,0,1,1,3,0,0,1,1,1,1,0,0,0,1,1,3,0,1,1,1,0,1,0,1,1,0,1,0,2016,Metropolitano Suroriente,SAPU,SAPU-La Granja
Otras causas externas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Metropolitano Suroriente,SAPU,SAPU-La Granja
DIARREA AGUDA (A00-A09),9650,204,218,236,219,269,201,178,164,214,215,236,252,274,187,156,163,140,192,162,150,160,92,122,130,133,130,111,105,110,141,146,101,119,137,148,112,43,300,299,312,290,273,289,216,199,205,231,237,116,182,219,212,2016,Metropolitano Suroriente,SAPU,SAPU-La Granja
TOTAL DEMÁS CAUSAS,61361,1306,1150,1118,1078,1190,1178,1103,1337,1237,1183,1314,1204,1221,1187,1259,1078,1211,1156,1125,1185,1150,1080,1028,1147,1229,1154,1048,930,1010,1065,1053,1142,1128,1041,1126,1239,1311,1204,1144,1175,1211,1097,1127,1117,1406,1234,1358,1344,1458,1334,1273,1178,2016,Metropolitano Suroriente,SAPU,SAPU-La Granja
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Metropolitano Suroriente,SAPU,SAPU-La Granja
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Metropolitano Suroriente,SAPU,SAPU-La Granja
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Metropolitano Suroriente,SAPU,SAPU-La Granja
- SOSPECHA CORONAVIRUS (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Metropolitano Suroriente,SAPU,SAPU-La Granja
- CORONAVIRUS (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Metropolitano Suroriente,SAPU,SAPU-La Granja
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Metropolitano Suroriente,SAPU,SAPU-La Granja
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Metropolitano Suroriente,SAPU,SAPU-La Granja
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Metropolitano Suroriente,SAPU,SAPU-La Granja
