Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Metropolitano Sur,SAR,SAR Dr. Amador Neghme R.
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,42299,896,829,718,820,800,678,731,760,746,816,929,938,840,856,921,901,839,885,741,678,805,844,805,824,777,858,718,682,673,703,633,705,840,729,745,786,700,945,806,774,906,846,955,879,879,857,873,754,876,864,888,1048,2017,Metropolitano Sur,SAR,SAR Dr. Amador Neghme R.
TOTAL CAUSAS SISTEMA RESPIRATORIO,12925,201,169,138,157,137,125,128,125,142,175,248,284,248,270,317,265,262,331,247,269,387,429,419,448,395,410,298,284,261,209,213,256,340,264,263,271,229,311,202,226,231,224,259,224,207,195,219,183,184,201,199,246,2017,Metropolitano Sur,SAR,SAR Dr. Amador Neghme R.
IRA Alta (J00-J06),9843,171,132,110,131,110,102,104,99,114,147,197,232,202,212,287,210,217,265,197,225,282,342,315,308,286,276,208,191,165,131,145,176,228,208,203,216,152,234,172,185,175,171,179,162,151,148,178,141,146,162,159,184,2017,Metropolitano Sur,SAR,SAR Dr. Amador Neghme R.
Influenza (J09-J11),17,0,0,2,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2017,Metropolitano Sur,SAR,SAR Dr. Amador Neghme R.
Neumonía (J12-J18),505,3,12,3,8,4,7,5,3,8,5,10,10,3,7,3,8,6,10,6,5,7,11,12,14,16,22,17,13,19,19,15,18,13,15,8,10,23,8,9,9,13,12,11,4,7,5,7,11,12,7,3,9,2017,Metropolitano Sur,SAR,SAR Dr. Amador Neghme R.
Bronquitis/bronquiolitis aguda (J20-J21),1653,14,16,7,9,11,8,7,10,9,14,19,29,25,29,16,29,24,35,26,28,76,47,67,104,75,87,46,59,56,37,40,44,71,30,31,21,26,41,9,24,22,22,42,32,28,21,20,18,14,21,25,32,2017,Metropolitano Sur,SAR,SAR Dr. Amador Neghme R.
Crisis obstructiva bronquial (J40-J46),750,13,9,15,8,10,7,9,10,10,7,20,10,15,19,10,17,12,16,15,11,19,25,20,17,16,20,22,19,17,17,11,16,26,8,18,21,21,20,11,5,16,11,19,18,16,19,11,6,7,9,10,16,2017,Metropolitano Sur,SAR,SAR Dr. Amador Neghme R.
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",157,0,0,1,1,2,0,3,3,1,2,2,3,1,2,1,1,3,5,3,0,2,4,4,5,2,2,5,2,4,5,2,2,2,2,3,2,6,7,1,2,4,8,8,8,5,2,3,7,5,2,2,5,2017,Metropolitano Sur,SAR,SAR Dr. Amador Neghme R.
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Metropolitano Sur,SAR,SAR Dr. Amador Neghme R.
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Metropolitano Sur,SAR,SAR Dr. Amador Neghme R.
TOTAL CAUSAS SISTEMA CIRCULATORIO,1089,27,19,22,28,10,6,4,9,7,3,11,14,8,11,13,6,6,9,13,8,11,9,7,13,11,15,6,33,37,44,42,40,43,45,32,36,29,38,32,26,30,14,34,34,41,25,24,25,22,15,22,20,2017,Metropolitano Sur,SAR,SAR Dr. Amador Neghme R.
Infarto agudo miocardio,49,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,4,1,3,2,2,0,1,2,1,0,3,3,0,2,1,2,1,1,0,0,0,1,0,1,1,1,2,1,0,4,2,1,0,0,1,2017,Metropolitano Sur,SAR,SAR Dr. Amador Neghme R.
Accidente vascular encefálico,64,1,0,0,0,1,0,2,0,1,0,0,0,5,1,1,1,1,0,1,2,3,2,1,1,0,2,2,3,1,1,2,2,2,0,0,1,0,0,1,0,3,0,4,2,7,1,0,1,2,2,0,1,2017,Metropolitano Sur,SAR,SAR Dr. Amador Neghme R.
Crisis hipertensiva,618,16,16,18,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25,38,34,27,31,27,22,29,21,32,24,19,19,12,23,18,21,14,16,18,16,10,12,14,2017,Metropolitano Sur,SAR,SAR Dr. Amador Neghme R.
Arritmia grave,97,2,0,0,2,1,3,1,4,1,0,1,3,0,5,0,1,1,2,1,1,3,3,0,3,4,2,3,2,2,1,0,5,2,8,4,2,3,1,2,2,4,0,1,2,0,4,2,1,0,1,1,0,2017,Metropolitano Sur,SAR,SAR Dr. Amador Neghme R.
Otras causas circulatorias,261,8,3,4,1,8,3,1,4,5,3,10,9,3,3,12,4,4,3,10,2,3,2,6,8,5,10,1,4,6,4,4,5,6,9,5,4,5,5,4,5,3,1,5,10,12,6,2,3,3,2,9,4,2017,Metropolitano Sur,SAR,SAR Dr. Amador Neghme R.
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,4720,121,120,102,68,92,62,92,89,83,90,98,76,104,87,86,82,84,83,59,60,70,63,59,69,58,62,64,68,76,97,83,67,99,74,88,73,78,99,102,95,97,92,140,113,133,141,117,112,106,109,141,137,2017,Metropolitano Sur,SAR,SAR Dr. Amador Neghme R.
Accidentes del tránsito,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2017,Metropolitano Sur,SAR,SAR Dr. Amador Neghme R.
Otras causas externas,4713,121,120,102,68,92,62,92,89,83,90,98,75,103,87,85,82,84,83,59,60,70,63,59,69,58,62,64,68,76,97,83,66,99,74,88,73,78,99,102,95,96,92,140,113,132,141,116,112,106,109,141,137,2017,Metropolitano Sur,SAR,SAR Dr. Amador Neghme R.
DIARREA AGUDA (A00-A09),1094,34,33,23,11,9,17,24,25,28,27,53,48,18,48,25,19,15,23,23,13,8,14,7,5,6,4,9,10,3,13,8,16,6,18,10,12,15,24,11,16,82,32,24,15,22,31,22,23,24,27,36,25,2017,Metropolitano Sur,SAR,SAR Dr. Amador Neghme R.
TOTAL DEMÁS CAUSAS,22471,513,488,433,556,552,468,483,512,486,521,519,516,462,440,480,529,472,439,399,328,329,329,313,289,307,367,341,287,296,340,287,326,352,328,352,394,349,473,459,411,466,484,498,493,476,465,491,411,540,512,490,620,2017,Metropolitano Sur,SAR,SAR Dr. Amador Neghme R.
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Metropolitano Sur,SAR,SAR Dr. Amador Neghme R.
