Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,6158,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,215,302,221,317,300,288,323,349,345,394,424,349,376,356,449,384,316,398,52,2020,Del Maule,SUR,SUR Lontue
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,5214,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,237,255,178,264,254,239,280,267,295,351,360,303,318,310,357,322,258,324,42,2020,Del Maule,SUR,SUR Lontue
TOTAL CAUSAS SISTEMA RESPIRATORIO,533,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37,37,17,38,36,30,20,24,22,35,42,24,27,26,24,49,20,24,1,2020,Del Maule,SUR,SUR Lontue
IRA Alta (J00-J06),402,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31,27,12,34,30,24,17,13,19,25,26,16,24,14,18,34,16,21,1,2020,Del Maule,SUR,SUR Lontue
Influenza (J09-J11),2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2020,Del Maule,SUR,SUR Lontue
Neumonía (J12-J18),27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,1,0,2,0,0,2,0,2,2,2,1,3,1,3,1,2,0,2020,Del Maule,SUR,SUR Lontue
Bronquitis/bronquiolitis aguda (J20-J21),35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,4,3,1,2,2,1,1,3,2,3,0,2,1,3,0,1,0,2020,Del Maule,SUR,SUR Lontue
Crisis obstructiva bronquial (J40-J46),39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,0,0,3,2,1,3,2,2,4,3,1,6,1,6,3,0,0,2020,Del Maule,SUR,SUR Lontue
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,0,0,0,2,0,5,0,2,8,0,1,1,3,3,0,0,0,2020,Del Maule,SUR,SUR Lontue
COVID 19 Sospechoso (U072),540,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13,7,15,13,31,30,40,22,28,34,21,35,41,45,69,44,28,21,3,2020,Del Maule,SUR,SUR Lontue
COVID 19 Confirmado (U071),13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,1,0,2,1,1,0,0,1,0,4,1,0,0,0,1,0,2020,Del Maule,SUR,SUR Lontue
TOTAL CAUSAS SISTEMA CIRCULATORIO,106,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,3,7,5,6,6,8,3,2,7,7,3,8,10,9,5,4,1,0,2020,Del Maule,SUR,SUR Lontue
Infarto agudo miocardio,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2020,Del Maule,SUR,SUR Lontue
Accidente vascular encefálico,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SUR,SUR Lontue
Crisis hipertensiva,39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,3,0,4,3,1,2,0,3,4,2,4,2,0,3,2,0,0,2020,Del Maule,SUR,SUR Lontue
Arritmia grave,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,0,1,3,0,0,3,1,0,2,0,1,1,0,5,0,0,0,0,2020,Del Maule,SUR,SUR Lontue
Otras causas circulatorias,43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,0,3,2,2,3,3,0,2,2,2,0,2,8,3,2,2,1,0,2020,Del Maule,SUR,SUR Lontue
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,465,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17,21,24,27,18,17,32,20,26,41,36,32,21,25,30,23,31,18,6,2020,Del Maule,SUR,SUR Lontue
Accidentes del tránsito,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,3,0,0,5,1,0,0,0,0,1,1,2,0,0,0,0,2020,Del Maule,SUR,SUR Lontue
Otras causas externas,451,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,21,24,24,18,17,27,19,26,41,36,32,20,24,28,23,31,18,6,2020,Del Maule,SUR,SUR Lontue
DIARREA AGUDA (A00-A09),99,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,4,1,6,0,6,12,8,4,7,2,3,11,6,4,10,2,2020,Del Maule,SUR,SUR Lontue
TOTAL DEMÁS CAUSAS,3458,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,156,177,113,176,162,148,179,191,205,226,249,202,215,200,214,195,171,249,30,2020,Del Maule,SUR,SUR Lontue
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SUR,SUR Lontue
- CAUSAS SISTEMA CIRCULATORIO,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SUR,SUR Lontue
- CAUSAS SISTEMA RESPIRATORIO,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SUR,SUR Lontue
- SOSPECHA CORONAVIRUS (U072),0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SUR,SUR Lontue
- CORONAVIRUS (U071),0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SUR,SUR Lontue
- TRAUMATISMOS Y ENVENENAMIENTOS,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SUR,SUR Lontue
- LAS DEMÁS CAUSAS,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SUR,SUR Lontue
CIRUGÍAS DE URGENCIA,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SUR,SUR Lontue
