Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Metropolitano Oriente,SAPU,SAPU-Aníbal Ariztía
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,61365,1116,1172,1053,1068,1047,973,948,982,1029,1119,1070,1358,1214,1374,1265,1332,1266,1233,1211,1206,1104,1139,1159,1102,1240,1277,1098,1201,1104,1072,1116,1315,1375,1284,1311,1318,1283,1032,1323,1254,1170,1150,1312,1121,1207,1137,1278,1227,1186,1193,1141,1100,2018,Metropolitano Oriente,SAPU,SAPU-Aníbal Ariztía
TOTAL CAUSAS SISTEMA RESPIRATORIO,11902,184,156,134,112,120,117,110,125,101,133,199,216,200,258,250,240,210,214,246,292,260,282,274,283,244,318,303,432,354,261,216,272,341,345,314,338,309,246,245,236,251,243,270,233,186,178,202,193,175,156,161,164,2018,Metropolitano Oriente,SAPU,SAPU-Aníbal Ariztía
IRA Alta (J00-J06),7766,127,94,87,55,75,71,89,78,84,75,150,121,131,172,176,186,149,146,178,189,197,176,179,183,125,182,211,283,174,158,116,177,232,239,202,220,211,152,142,134,178,164,155,146,132,111,143,149,109,106,120,127,2018,Metropolitano Oriente,SAPU,SAPU-Aníbal Ariztía
Influenza (J09-J11),63,0,0,0,0,0,0,0,0,1,0,0,2,5,2,1,1,3,1,1,2,2,0,0,1,2,2,1,1,1,6,2,2,3,4,4,1,0,1,6,1,0,0,1,0,1,0,0,1,0,0,0,1,2018,Metropolitano Oriente,SAPU,SAPU-Aníbal Ariztía
Neumonía (J12-J18),453,1,10,3,2,3,4,1,2,4,10,9,7,8,11,6,2,5,3,10,9,9,16,8,10,28,14,6,12,14,20,12,8,19,15,13,8,11,8,14,14,10,8,7,8,9,6,9,1,7,11,5,3,2018,Metropolitano Oriente,SAPU,SAPU-Aníbal Ariztía
Bronquitis/bronquiolitis aguda (J20-J21),1820,20,21,20,17,19,16,14,12,7,15,19,40,30,34,40,35,21,41,26,34,35,45,41,49,29,66,56,79,84,50,47,47,61,53,58,49,45,55,50,37,35,41,29,24,27,24,23,26,17,14,21,22,2018,Metropolitano Oriente,SAPU,SAPU-Aníbal Ariztía
Crisis obstructiva bronquial (J40-J46),548,9,8,9,13,9,6,1,0,2,3,3,8,6,3,11,5,12,6,10,6,13,15,10,14,7,11,20,17,21,16,13,10,8,19,19,16,14,18,19,21,15,9,10,22,1,16,9,9,9,6,6,5,2018,Metropolitano Oriente,SAPU,SAPU-Aníbal Ariztía
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1252,27,23,15,25,14,20,5,33,3,30,18,38,20,36,16,11,20,17,21,52,4,30,36,26,53,43,9,40,60,11,26,28,18,15,18,44,28,12,14,29,13,21,68,33,16,21,18,7,33,19,9,6,2018,Metropolitano Oriente,SAPU,SAPU-Aníbal Ariztía
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Metropolitano Oriente,SAPU,SAPU-Aníbal Ariztía
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Metropolitano Oriente,SAPU,SAPU-Aníbal Ariztía
