Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,7386,-,-,-,-,-,-,-,-,-,-,-,-,0,109,205,170,269,312,357,294,293,346,279,227,251,246,280,289,212,196,278,312,312,275,351,321,335,378,421,68,2020,Metropolitano Occidente,SUR,SUR Isla de Maipo
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,12021,251,427,383,374,408,354,418,389,380,392,473,433,227,202,207,170,269,312,357,294,293,324,263,227,235,236,280,277,195,170,263,290,288,265,315,300,301,340,384,55,2020,Metropolitano Occidente,SUR,SUR Isla de Maipo
TOTAL CAUSAS SISTEMA RESPIRATORIO,1469,54,102,66,73,83,65,88,81,82,96,143,221,100,65,43,19,8,5,3,3,0,3,6,2,2,3,6,3,1,2,8,3,2,5,5,2,6,2,8,0,2020,Metropolitano Occidente,SUR,SUR Isla de Maipo
IRA Alta (J00-J06),1204,45,84,61,56,69,56,66,66,60,77,129,193,92,54,35,16,6,3,2,1,0,1,5,2,1,3,6,1,1,1,3,1,1,0,2,0,2,1,2,0,2020,Metropolitano Occidente,SUR,SUR Isla de Maipo
Influenza (J09-J11),2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Occidente,SUR,SUR Isla de Maipo
Neumonía (J12-J18),30,1,3,0,4,1,0,3,1,4,2,2,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2020,Metropolitano Occidente,SUR,SUR Isla de Maipo
Bronquitis/bronquiolitis aguda (J20-J21),124,6,7,4,11,8,4,13,6,15,6,7,17,4,6,3,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2020,Metropolitano Occidente,SUR,SUR Isla de Maipo
Crisis obstructiva bronquial (J40-J46),62,2,7,1,1,3,3,2,6,2,10,3,7,1,2,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,2020,Metropolitano Occidente,SUR,SUR Isla de Maipo
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",47,0,0,0,1,2,2,4,2,1,1,2,2,1,0,0,1,1,0,0,2,0,2,0,0,0,0,0,1,0,1,4,2,1,5,0,1,2,1,5,0,2020,Metropolitano Occidente,SUR,SUR Isla de Maipo
COVID 19 Sospechoso (U072),18,-,-,-,-,-,0,0,0,0,0,0,2,1,0,0,1,2,0,0,0,1,2,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,1,0,2020,Metropolitano Occidente,SUR,SUR Isla de Maipo
COVID 19 Confirmado (U071),2,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Occidente,SUR,SUR Isla de Maipo
TOTAL CAUSAS SISTEMA CIRCULATORIO,482,6,10,8,7,7,5,4,5,8,3,7,6,1,11,8,5,17,14,13,14,21,19,8,14,13,15,23,22,11,9,15,26,18,21,22,8,19,14,22,3,2020,Metropolitano Occidente,SUR,SUR Isla de Maipo
Infarto agudo miocardio,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,2,0,0,0,0,0,0,1,2,2,2,0,0,1,0,0,2020,Metropolitano Occidente,SUR,SUR Isla de Maipo
