Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,54,10,8,2,18,6,5,5,2022,Antofagasta,SUR,SUR Socaire
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,54,10,8,2,18,6,5,5,2022,Antofagasta,SUR,SUR Socaire
TOTAL CAUSAS SISTEMA RESPIRATORIO,20,7,3,0,7,2,1,0,2022,Antofagasta,SUR,SUR Socaire
IRA Alta (J00-J06),15,4,2,0,6,2,1,0,2022,Antofagasta,SUR,SUR Socaire
Influenza (J09-J11),0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Socaire
Neumonía (J12-J18),2,0,1,0,1,0,0,0,2022,Antofagasta,SUR,SUR Socaire
Bronquitis/bronquiolitis aguda (J20-J21),3,3,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Socaire
Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Socaire
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Socaire
COVID 19 Sospechoso (U072),6,0,1,0,5,0,0,0,2022,Antofagasta,SUR,SUR Socaire
COVID 19 Confirmado (U071),0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Socaire
TOTAL CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Socaire
Infarto agudo miocardio,0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Socaire
Accidente vascular encefálico,0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Socaire
Crisis hipertensiva,0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Socaire
Arritmia grave,0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Socaire
Otras causas circulatorias,0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Socaire
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Socaire
Accidentes del tránsito,0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Socaire
Lesiones autoinfligidas intencionalmente (X60-X84),0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Socaire
Otras causas externas,0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Socaire
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Socaire
Ideación Suicida (R458),0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Socaire
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Socaire
Trastornos del Humor (Afectivos) (F30-F39),0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Socaire
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Socaire
Otros trastornos mentales no contenidos en las categorías anteriores,0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Socaire
DIARREA AGUDA (A00-A09),1,0,1,0,0,0,0,0,2022,Antofagasta,SUR,SUR Socaire
TOTAL DEMÁS CAUSAS,27,3,3,2,6,4,4,5,2022,Antofagasta,SUR,SUR Socaire
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Socaire
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Socaire
- COVID 19 SOSPECHOSO (U072),0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Socaire
- COVID 19 CONFIRMADO (U071),0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Socaire
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Socaire
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Socaire
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Socaire
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Socaire
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,2022,Antofagasta,SUR,SUR Socaire
