Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,29644,401,375,415,386,394,388,444,462,562,603,520,563,564,519,488,476,467,455,435,525,561,571,542,475,471,436,396,386,435,460,449,477,474,518,525,516,485,606,592,660,762,885,854,956,968,932,838,783,781,719,736,953,2021,Metropolitano Sur,SAR,SAR San Miguel
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,27537,381,365,398,381,388,357,420,444,529,588,465,490,530,459,460,452,448,441,410,483,507,533,511,445,449,415,382,384,428,453,421,463,434,495,502,462,467,557,561,609,680,728,634,809,842,856,807,751,745,705,717,896,2021,Metropolitano Sur,SAR,SAR San Miguel
TOTAL CAUSAS SISTEMA RESPIRATORIO,2436,28,16,14,18,22,15,14,31,42,53,35,23,26,20,14,19,16,20,10,29,20,25,24,20,15,28,21,14,27,34,25,38,24,53,45,43,51,66,53,58,60,83,66,79,149,157,127,102,122,112,114,116,2021,Metropolitano Sur,SAR,SAR San Miguel
IRA Alta (J00-J06),1693,19,9,8,15,18,11,8,22,32,33,29,12,17,8,10,15,9,10,6,21,13,9,13,14,12,17,11,5,20,19,16,21,18,41,30,22,32,51,38,43,50,60,38,49,115,125,98,77,90,86,77,71,2021,Metropolitano Sur,SAR,SAR San Miguel
Influenza (J09-J11),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Sur,SAR,SAR San Miguel
Neumonía (J12-J18),61,1,0,1,0,0,0,1,1,1,2,1,2,1,3,0,1,3,4,1,1,0,3,1,0,0,3,0,0,0,3,0,0,0,2,0,0,1,1,2,1,2,3,2,0,5,0,1,0,2,3,1,1,2021,Metropolitano Sur,SAR,SAR San Miguel
Bronquitis/bronquiolitis aguda (J20-J21),398,3,1,1,2,2,2,4,3,2,8,2,3,2,2,2,3,2,3,0,5,5,9,1,2,2,3,7,3,5,6,8,14,3,8,11,10,16,9,10,5,1,10,19,12,12,27,17,12,21,14,28,36,2021,Metropolitano Sur,SAR,SAR San Miguel
Crisis obstructiva bronquial (J40-J46),151,3,2,3,0,1,2,0,4,3,6,3,2,1,6,1,0,1,1,0,0,2,3,4,2,0,5,0,3,2,3,0,2,2,2,3,9,2,1,2,3,4,5,1,8,6,2,9,8,2,5,8,4,2021,Metropolitano Sur,SAR,SAR San Miguel
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",133,2,4,1,1,1,0,1,1,4,4,0,4,5,1,1,0,1,2,3,2,0,1,5,2,1,0,3,3,0,3,1,1,1,0,1,2,0,4,1,6,3,5,6,10,11,3,2,5,7,4,0,4,2021,Metropolitano Sur,SAR,SAR San Miguel
COVID 19 Sospechoso (U072),7135,53,76,61,64,65,66,73,79,129,177,148,178,218,177,163,131,141,130,117,149,208,243,239,175,143,141,107,94,119,123,124,97,92,90,95,103,79,117,92,125,175,215,233,279,249,177,179,144,107,71,102,203,2021,Metropolitano Sur,SAR,SAR San Miguel
COVID 19 Confirmado (U071),989,0,0,2,0,2,5,5,4,8,9,31,72,35,53,49,43,45,35,60,61,67,66,60,46,32,10,9,7,8,6,8,4,1,6,2,5,2,2,7,3,13,14,7,11,12,24,10,3,9,5,8,3,2021,Metropolitano Sur,SAR,SAR San Miguel
TOTAL CAUSAS SISTEMA CIRCULATORIO,868,17,12,16,16,12,15,12,17,12,11,9,11,12,8,17,10,15,23,10,11,19,13,9,14,19,14,16,17,15,24,33,30,16,24,22,12,17,17,8,15,27,22,7,16,23,29,18,16,31,20,16,23,2021,Metropolitano Sur,SAR,SAR San Miguel
Infarto agudo miocardio,21,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,2021,Metropolitano Sur,SAR,SAR San Miguel
Accidente vascular encefálico,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,3,0,1,0,0,0,2,1,1,0,0,2,0,3,0,1,2,1,2,0,1,2,2,1,1,1,1,1,2021,Metropolitano Sur,SAR,SAR San Miguel
Crisis hipertensiva,513,9,7,9,12,8,8,9,10,8,9,4,7,9,3,9,9,12,8,6,9,14,7,6,9,13,11,9,12,9,16,11,14,12,12,15,5,10,7,4,10,14,16,3,10,16,14,9,8,21,15,7,9,2021,Metropolitano Sur,SAR,SAR San Miguel
Arritmia grave,68,2,1,0,2,1,2,1,1,2,0,1,1,1,2,1,0,1,3,1,1,0,2,0,4,0,1,1,3,3,1,4,1,0,3,3,1,1,1,1,1,2,0,0,1,1,0,4,1,1,1,1,1,2021,Metropolitano Sur,SAR,SAR San Miguel
Otras causas circulatorias,231,6,4,4,2,2,5,2,5,2,2,4,2,1,3,5,1,2,9,2,1,2,4,2,1,3,2,4,2,3,7,16,13,2,9,4,4,6,6,3,3,9,5,2,3,4,12,2,5,7,3,7,12,2021,Metropolitano Sur,SAR,SAR San Miguel
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,2899,53,45,64,48,51,44,65,62,62,76,37,32,32,47,37,34,43,35,35,49,34,30,30,30,60,40,51,45,53,46,27,55,52,67,51,48,55,61,76,76,79,59,61,59,70,87,75,90,89,101,87,104,2021,Metropolitano Sur,SAR,SAR San Miguel
Accidentes del tránsito,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2021,Metropolitano Sur,SAR,SAR San Miguel
Lesiones autoinfligidas intencionalmente (X60-X84),2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Sur,SAR,SAR San Miguel
Otras causas externas,2892,53,45,64,48,51,44,65,61,62,75,37,32,32,47,37,34,41,35,35,49,34,30,30,30,60,40,51,45,53,46,27,54,52,67,51,48,55,61,76,76,79,59,60,59,70,87,75,89,89,101,87,104,2021,Metropolitano Sur,SAR,SAR San Miguel
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),384,0,0,4,11,7,2,11,13,6,8,5,5,4,7,6,9,12,12,10,6,7,10,5,8,9,4,6,11,9,6,6,4,6,7,3,6,5,10,13,7,7,15,3,7,7,12,7,6,11,9,14,6,2021,Metropolitano Sur,SAR,SAR San Miguel
Ideación Suicida (R458),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Sur,SAR,SAR San Miguel
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),20,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,2,1,2021,Metropolitano Sur,SAR,SAR San Miguel
Trastornos del Humor (Afectivos) (F30-F39),6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Sur,SAR,SAR San Miguel
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",332,0,0,4,9,7,1,9,10,6,6,5,5,4,6,5,8,11,11,9,5,5,10,5,7,6,2,5,11,6,6,5,3,6,6,3,6,5,10,13,7,5,10,3,6,6,11,6,6,6,9,11,5,2021,Metropolitano Sur,SAR,SAR San Miguel
Otros trastornos mentales no contenidos en las categorías anteriores,26,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,2,3,0,0,1,1,0,0,4,0,1,0,2021,Metropolitano Sur,SAR,SAR San Miguel
DIARREA AGUDA (A00-A09),197,5,7,1,3,0,2,4,1,4,0,7,1,0,0,2,0,1,0,1,0,2,1,0,0,1,3,0,0,3,1,2,2,4,3,13,10,2,8,10,3,12,10,4,14,10,1,8,5,8,8,6,4,2021,Metropolitano Sur,SAR,SAR San Miguel
TOTAL DEMÁS CAUSAS,12629,225,209,236,221,229,208,236,237,266,254,193,168,203,147,172,206,175,186,167,178,150,145,144,152,170,175,172,196,194,213,196,233,239,245,271,235,256,276,302,322,307,310,253,344,322,369,383,385,368,379,370,437,2021,Metropolitano Sur,SAR,SAR San Miguel
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Sur,SAR,SAR San Miguel
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Sur,SAR,SAR San Miguel
- COVID 19 SOSPECHOSO (U072),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Sur,SAR,SAR San Miguel
- COVID 19 CONFIRMADO (U071),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Sur,SAR,SAR San Miguel
