Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Concepción,SAPU,SAPU-Santa Sabina
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,32347,562,537,466,448,482,496,458,517,467,558,803,835,725,582,597,647,605,631,619,647,745,833,769,763,768,745,683,630,590,525,544,452,779,714,705,703,773,707,643,599,573,671,647,642,602,627,623,569,427,523,516,575,2018,Concepción,SAPU,SAPU-Santa Sabina
TOTAL CAUSAS SISTEMA RESPIRATORIO,14977,172,157,123,97,122,122,113,130,140,222,433,474,333,255,290,288,277,325,309,346,439,396,472,474,426,435,361,314,307,250,242,213,418,369,340,360,429,358,305,249,280,331,303,298,295,268,267,254,179,214,205,198,2018,Concepción,SAPU,SAPU-Santa Sabina
IRA Alta (J00-J06),10196,119,114,91,74,97,90,93,105,113,184,355,386,252,162,209,214,181,218,223,219,319,229,305,311,223,298,233,212,199,170,181,141,255,250,234,237,268,234,177,154,204,214,209,206,165,175,167,178,107,144,156,142,2018,Concepción,SAPU,SAPU-Santa Sabina
Influenza (J09-J11),189,2,4,0,0,1,1,0,2,0,4,3,2,5,5,9,12,4,5,6,12,7,8,13,8,11,3,4,3,1,2,1,0,4,0,1,1,2,1,2,0,1,3,2,1,8,4,3,3,7,4,4,0,2018,Concepción,SAPU,SAPU-Santa Sabina
Neumonía (J12-J18),53,2,2,0,0,3,1,1,0,0,0,1,1,0,3,0,0,0,1,0,2,3,2,1,3,0,3,4,4,1,0,1,0,1,0,0,1,0,0,3,0,0,1,2,2,2,1,0,0,0,0,1,0,2018,Concepción,SAPU,SAPU-Santa Sabina
Bronquitis/bronquiolitis aguda (J20-J21),3571,24,25,26,15,15,14,11,17,16,23,35,51,56,61,42,39,49,49,53,76,76,112,100,111,151,90,107,88,92,70,51,63,125,100,95,118,144,96,112,92,69,103,81,79,103,80,85,67,59,60,42,53,2018,Concepción,SAPU,SAPU-Santa Sabina
Crisis obstructiva bronquial (J40-J46),834,22,11,5,7,5,15,7,4,10,10,34,31,18,15,26,22,43,51,27,36,34,45,52,40,40,7,12,6,11,6,8,5,30,16,7,2,12,25,8,3,6,8,8,6,11,5,9,1,5,4,0,3,2018,Concepción,SAPU,SAPU-Santa Sabina
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",134,3,1,1,1,1,1,1,2,1,1,5,3,2,9,4,1,0,1,0,1,0,0,1,1,1,34,1,1,3,2,0,4,3,3,3,1,3,2,3,0,0,2,1,4,6,3,3,5,1,2,2,0,2018,Concepción,SAPU,SAPU-Santa Sabina
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Concepción,SAPU,SAPU-Santa Sabina
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Concepción,SAPU,SAPU-Santa Sabina
TOTAL CAUSAS SISTEMA CIRCULATORIO,176,6,8,4,0,6,4,5,3,7,9,9,6,3,1,3,3,2,2,3,5,4,3,5,1,4,1,5,2,4,4,2,2,4,5,0,4,2,1,2,3,1,3,1,2,7,3,0,2,2,4,2,2,2018,Concepción,SAPU,SAPU-Santa Sabina
Infarto agudo miocardio,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,Concepción,SAPU,SAPU-Santa Sabina
Accidente vascular encefálico,15,0,0,1,0,1,0,1,0,0,1,1,2,0,0,0,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2018,Concepción,SAPU,SAPU-Santa Sabina
Crisis hipertensiva,65,1,0,1,0,3,3,2,0,3,2,1,0,2,0,0,0,1,1,1,4,1,1,3,0,2,1,4,1,2,1,2,1,2,4,0,1,1,0,1,2,0,1,0,2,3,3,0,0,0,1,0,0,2018,Concepción,SAPU,SAPU-Santa Sabina
Arritmia grave,13,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2018,Concepción,SAPU,SAPU-Santa Sabina
Otras causas circulatorias,81,5,8,1,0,1,1,2,2,3,6,7,4,1,0,2,3,1,1,1,0,0,1,0,0,1,0,0,1,2,3,0,1,1,1,0,3,1,1,1,1,1,1,1,0,4,0,0,1,2,2,1,1,2018,Concepción,SAPU,SAPU-Santa Sabina
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,2441,52,76,64,70,64,64,49,60,67,54,58,43,63,42,43,44,46,38,33,40,36,40,43,39,40,24,33,54,43,34,39,28,44,49,50,41,40,34,41,44,45,34,50,30,36,54,64,54,58,33,60,57,2018,Concepción,SAPU,SAPU-Santa Sabina
Accidentes del tránsito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,Concepción,SAPU,SAPU-Santa Sabina
Otras causas externas,2441,52,76,64,70,64,64,49,60,67,54,58,43,63,42,43,44,46,38,33,40,36,40,43,39,40,24,33,54,43,34,39,28,44,49,50,41,40,34,41,44,45,34,50,30,36,54,64,54,58,33,60,57,2018,Concepción,SAPU,SAPU-Santa Sabina
DIARREA AGUDA (A00-A09),1262,31,41,30,19,14,20,27,28,11,18,11,8,37,59,30,9,26,35,22,21,18,16,19,22,14,18,26,22,30,31,32,23,40,32,48,30,44,69,23,18,16,23,25,27,16,15,13,8,3,12,6,26,2018,Concepción,SAPU,SAPU-Santa Sabina
TOTAL DEMÁS CAUSAS,13491,301,255,245,262,276,286,264,296,242,255,292,304,289,225,231,303,254,231,252,235,248,378,230,227,284,267,258,238,206,206,229,186,273,259,267,268,258,245,272,285,231,280,268,285,248,287,279,251,185,260,243,292,2018,Concepción,SAPU,SAPU-Santa Sabina
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,Concepción,SAPU,SAPU-Santa Sabina
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,Concepción,SAPU,SAPU-Santa Sabina
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,Concepción,SAPU,SAPU-Santa Sabina
- SOSPECHA CORONAVIRUS (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Concepción,SAPU,SAPU-Santa Sabina
- CORONAVIRUS (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Concepción,SAPU,SAPU-Santa Sabina
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,Concepción,SAPU,SAPU-Santa Sabina
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,Concepción,SAPU,SAPU-Santa Sabina
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,Concepción,SAPU,SAPU-Santa Sabina
