Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,2088,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,133,369,359,353,325,486,63,2020,Araucanía Sur,Hospital,Hospital de Carahue
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,4248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,136,295,322,355,271,333,280,328,364,356,349,324,472,63,2020,Araucanía Sur,Hospital,Hospital de Carahue
TOTAL CAUSAS SISTEMA RESPIRATORIO,327,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,13,27,26,19,18,21,25,25,25,30,27,32,33,6,2020,Araucanía Sur,Hospital,Hospital de Carahue
IRA Alta (J00-J06),163,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,4,17,13,4,8,11,14,8,10,16,19,17,21,1,2020,Araucanía Sur,Hospital,Hospital de Carahue
Influenza (J09-J11),12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,0,0,2,0,0,2,1,2,1,0,0,3,1,0,2020,Araucanía Sur,Hospital,Hospital de Carahue
Neumonía (J12-J18),23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,2,3,2,0,3,1,3,3,0,1,0,4,0,1,2020,Araucanía Sur,Hospital,Hospital de Carahue
Bronquitis/bronquiolitis aguda (J20-J21),36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,1,3,4,4,2,1,1,3,3,3,3,3,4,1,2020,Araucanía Sur,Hospital,Hospital de Carahue
Crisis obstructiva bronquial (J40-J46),64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,5,3,4,9,1,4,4,7,8,6,4,1,5,3,2020,Araucanía Sur,Hospital,Hospital de Carahue
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,1,1,1,2,4,2,2,2,3,4,1,4,2,0,2020,Araucanía Sur,Hospital,Hospital de Carahue
COVID 19 Sospechoso (U072),163,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,4,13,9,11,4,1,1,15,8,23,18,12,39,5,2020,Araucanía Sur,Hospital,Hospital de Carahue
COVID 19 Confirmado (U071),6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,0,1,0,0,0,1,0,0,1,1,1,1,0,0,2020,Araucanía Sur,Hospital,Hospital de Carahue
TOTAL CAUSAS SISTEMA CIRCULATORIO,160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,9,11,10,13,10,15,11,14,20,12,8,10,15,2,2020,Araucanía Sur,Hospital,Hospital de Carahue
Infarto agudo miocardio,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,0,1,0,1,0,1,1,0,0,0,0,0,0,0,2020,Araucanía Sur,Hospital,Hospital de Carahue
Accidente vascular encefálico,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,2,4,0,0,1,4,0,0,2,2,0,1,1,0,2020,Araucanía Sur,Hospital,Hospital de Carahue
Crisis hipertensiva,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,6,1,5,6,4,2,6,7,6,3,2,3,8,1,2020,Araucanía Sur,Hospital,Hospital de Carahue
Arritmia grave,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,0,3,1,2,2,2,1,3,6,2,0,0,2,0,2020,Araucanía Sur,Hospital,Hospital de Carahue
Otras causas circulatorias,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,1,2,4,4,3,6,3,4,6,5,6,6,4,1,2020,Araucanía Sur,Hospital,Hospital de Carahue
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,680,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,17,44,52,56,46,50,49,67,60,52,58,49,72,8,2020,Araucanía Sur,Hospital,Hospital de Carahue
Accidentes del tránsito,518,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,14,30,42,46,34,40,43,44,43,40,42,38,55,7,2020,Araucanía Sur,Hospital,Hospital de Carahue
Otras causas externas,162,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,3,14,10,10,12,10,6,23,17,12,16,11,17,1,2020,Araucanía Sur,Hospital,Hospital de Carahue
DIARREA AGUDA (A00-A09),182,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,8,16,6,16,14,7,9,11,7,16,21,22,27,2,2020,Araucanía Sur,Hospital,Hospital de Carahue
TOTAL DEMÁS CAUSAS,2730,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,85,183,219,240,179,238,185,196,243,222,216,198,286,40,2020,Araucanía Sur,Hospital,Hospital de Carahue
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,158,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,9,15,6,16,13,11,10,14,17,15,8,15,9,0,2020,Araucanía Sur,Hospital,Hospital de Carahue
- CAUSAS SISTEMA CIRCULATORIO,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,3,2,1,2,0,0,1,2,2,1,1,0,0,0,2020,Araucanía Sur,Hospital,Hospital de Carahue
- CAUSAS SISTEMA RESPIRATORIO,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,1,1,0,0,1,2,0,0,0,0,1,1,0,0,2020,Araucanía Sur,Hospital,Hospital de Carahue
- SOSPECHA CORONAVIRUS (U072),1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,Araucanía Sur,Hospital,Hospital de Carahue
- CORONAVIRUS (U071),0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Araucanía Sur,Hospital,Hospital de Carahue
- TRAUMATISMOS Y ENVENENAMIENTOS,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,1,2,0,1,2,1,0,2,2,4,1,3,0,0,2020,Araucanía Sur,Hospital,Hospital de Carahue
- LAS DEMÁS CAUSAS,116,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,4,10,5,13,10,8,9,10,13,10,5,11,8,0,2020,Araucanía Sur,Hospital,Hospital de Carahue
CIRUGÍAS DE URGENCIA,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Araucanía Sur,Hospital,Hospital de Carahue
