Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Chiloé,Hospital,Hospital de Castro
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,45217,837,752,824,839,833,867,856,853,784,720,932,844,831,858,902,829,972,869,924,978,993,965,980,887,920,869,819,807,776,822,770,904,870,961,909,906,918,834,989,916,983,964,839,774,866,864,861,790,821,875,1017,644,2019,Chiloé,Hospital,Hospital de Castro
TOTAL CAUSAS SISTEMA RESPIRATORIO,8489,119,96,103,79,82,69,77,70,63,69,141,148,146,121,128,145,167,170,155,232,302,263,303,290,257,214,160,184,147,161,137,144,234,261,238,196,225,238,220,189,193,194,170,130,149,145,110,107,104,147,156,141,2019,Chiloé,Hospital,Hospital de Castro
IRA Alta (J00-J06),4650,54,43,60,39,46,32,42,36,36,46,88,85,79,72,82,84,97,99,86,154,172,170,168,152,125,110,65,86,63,78,71,91,137,146,135,103,113,133,104,97,106,113,93,78,68,81,55,54,58,97,92,76,2019,Chiloé,Hospital,Hospital de Castro
Influenza (J09-J11),82,0,1,1,1,1,0,1,0,0,0,4,2,0,0,1,1,3,0,0,1,6,5,12,12,5,3,0,4,2,0,0,0,2,1,1,1,0,1,1,1,1,2,1,0,1,0,0,3,0,0,0,0,2019,Chiloé,Hospital,Hospital de Castro
Neumonía (J12-J18),911,18,18,10,4,8,14,8,7,4,8,14,7,15,11,13,20,13,18,26,26,29,25,31,36,32,29,28,18,23,31,14,10,13,24,28,17,20,28,38,21,19,12,8,15,13,11,4,10,14,15,15,18,2019,Chiloé,Hospital,Hospital de Castro
Bronquitis/bronquiolitis aguda (J20-J21),1819,33,19,14,15,15,7,10,10,11,4,20,25,26,26,22,24,38,38,29,36,75,48,72,78,68,58,42,55,43,35,27,27,54,64,52,57,70,41,54,44,34,47,37,17,30,31,29,24,11,18,28,27,2019,Chiloé,Hospital,Hospital de Castro
Crisis obstructiva bronquial (J40-J46),613,8,6,11,13,5,10,11,10,8,7,13,19,13,7,6,12,7,11,10,9,13,8,15,9,15,9,19,12,10,14,21,9,19,17,11,14,16,24,16,12,22,6,10,8,22,12,12,5,10,8,12,7,2019,Chiloé,Hospital,Hospital de Castro
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",414,6,9,7,7,7,6,5,7,4,4,2,10,13,5,4,4,9,4,4,6,7,7,5,3,12,5,6,9,6,3,4,7,9,9,11,4,6,11,7,14,11,14,21,12,15,10,10,11,11,9,9,13,2019,Chiloé,Hospital,Hospital de Castro
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Chiloé,Hospital,Hospital de Castro
