Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,0,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Coquimbo,Hospital,Hospital Dr. José Arraño (Andacollo)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,6006,247,210,241,213,202,243,208,214,216,195,307,167,122,91,83,95,98,89,68,100,82,124,121,137,124,138,125,121,137,138,160,145,174,125,141,134,188,105,127,51,2020,Coquimbo,Hospital,Hospital Dr. José Arraño (Andacollo)
TOTAL CAUSAS SISTEMA RESPIRATORIO,948,28,20,32,17,25,26,27,19,22,32,63,60,44,26,11,18,20,7,12,14,20,51,24,22,24,35,16,9,11,20,12,14,22,19,21,17,47,20,13,8,2020,Coquimbo,Hospital,Hospital Dr. José Arraño (Andacollo)
IRA Alta (J00-J06),620,19,14,22,11,15,19,17,17,16,24,49,49,33,15,10,9,11,4,4,9,11,36,18,14,10,17,10,7,3,11,7,7,17,15,9,5,36,12,5,3,2020,Coquimbo,Hospital,Hospital Dr. José Arraño (Andacollo)
Influenza (J09-J11),12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Coquimbo,Hospital,Hospital Dr. José Arraño (Andacollo)
Neumonía (J12-J18),77,1,0,1,1,2,3,6,1,1,0,2,3,5,7,0,1,6,0,3,0,2,2,1,2,4,1,0,1,0,4,1,0,1,2,1,3,2,3,4,0,2020,Coquimbo,Hospital,Hospital Dr. José Arraño (Andacollo)
Bronquitis/bronquiolitis aguda (J20-J21),116,4,3,3,4,5,4,2,1,4,5,6,4,5,3,0,3,2,1,3,5,3,5,3,1,8,0,3,0,2,0,1,3,1,2,4,1,3,3,2,4,2020,Coquimbo,Hospital,Hospital Dr. José Arraño (Andacollo)
Crisis obstructiva bronquial (J40-J46),66,0,1,3,0,2,0,1,0,1,2,4,4,1,1,1,5,1,1,2,0,1,3,2,4,0,3,1,1,2,3,1,4,3,0,2,3,2,1,0,0,2020,Coquimbo,Hospital,Hospital Dr. José Arraño (Andacollo)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",57,4,2,2,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,5,0,1,2,5,2,0,4,2,2,0,0,0,5,5,4,1,2,1,2020,Coquimbo,Hospital,Hospital Dr. José Arraño (Andacollo)
COVID 19 Sospechoso (U072),134,-,-,-,-,-,0,0,0,0,0,0,0,1,0,1,1,0,0,3,2,1,0,4,4,4,5,15,7,1,0,4,8,15,8,8,12,10,6,13,1,2020,Coquimbo,Hospital,Hospital Dr. José Arraño (Andacollo)
COVID 19 Confirmado (U071),4,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2020,Coquimbo,Hospital,Hospital Dr. José Arraño (Andacollo)
TOTAL CAUSAS SISTEMA CIRCULATORIO,127,2,4,3,9,3,4,3,6,4,2,4,3,1,2,2,1,1,3,2,2,1,7,3,2,6,2,2,6,4,2,2,5,6,4,1,3,2,4,4,0,2020,Coquimbo,Hospital,Hospital Dr. José Arraño (Andacollo)
Infarto agudo miocardio,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Coquimbo,Hospital,Hospital Dr. José Arraño (Andacollo)
Accidente vascular encefálico,9,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2020,Coquimbo,Hospital,Hospital Dr. José Arraño (Andacollo)
Crisis hipertensiva,52,1,1,0,2,1,2,1,2,2,1,1,1,0,2,1,0,0,2,0,1,0,5,2,0,3,1,0,4,2,1,1,3,5,0,0,1,1,1,1,0,2020,Coquimbo,Hospital,Hospital Dr. José Arraño (Andacollo)
Arritmia grave,19,0,1,0,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,2020,Coquimbo,Hospital,Hospital Dr. José Arraño (Andacollo)
Otras causas circulatorias,46,1,2,3,4,1,0,1,2,1,1,1,1,0,0,1,1,0,1,1,0,1,2,1,1,3,0,2,0,1,0,0,2,1,3,0,1,1,3,2,0,2020,Coquimbo,Hospital,Hospital Dr. José Arraño (Andacollo)
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,1199,36,35,49,37,44,62,44,44,48,36,58,20,34,16,21,20,19,11,11,21,17,23,19,36,19,21,23,25,27,39,27,34,41,24,36,39,35,12,25,11,2020,Coquimbo,Hospital,Hospital Dr. José Arraño (Andacollo)
Accidentes del tránsito,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Coquimbo,Hospital,Hospital Dr. José Arraño (Andacollo)
Otras causas externas,1195,36,35,49,37,44,61,44,43,48,36,58,20,34,16,21,20,19,11,11,21,17,23,19,35,19,21,22,25,27,39,27,34,41,24,36,39,35,12,25,11,2020,Coquimbo,Hospital,Hospital Dr. José Arraño (Andacollo)
