Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,4934,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,67,135,122,142,96,114,166,162,231,173,233,225,259,266,231,253,268,422,277,324,235,192,309,32,2020,Del Maule,CEAR,Centro de Salud Familiar San Juan Dios
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,5098,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,67,135,122,142,115,125,166,187,231,173,233,247,259,266,231,253,268,422,324,324,235,232,309,32,2020,Del Maule,CEAR,Centro de Salud Familiar San Juan Dios
TOTAL CAUSAS SISTEMA RESPIRATORIO,1472,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48,93,85,96,65,73,95,96,90,63,80,60,61,76,57,68,55,46,46,38,19,26,31,5,2020,Del Maule,CEAR,Centro de Salud Familiar San Juan Dios
IRA Alta (J00-J06),1035,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,43,48,61,42,54,72,79,76,32,53,40,45,57,40,55,51,39,39,31,12,20,18,3,2020,Del Maule,CEAR,Centro de Salud Familiar San Juan Dios
Influenza (J09-J11),1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2020,Del Maule,CEAR,Centro de Salud Familiar San Juan Dios
Neumonía (J12-J18),24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,5,1,2,1,1,0,0,2,1,2,2,0,0,3,1,0,0,1,1,0,1,0,0,2020,Del Maule,CEAR,Centro de Salud Familiar San Juan Dios
Bronquitis/bronquiolitis aguda (J20-J21),183,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11,17,12,8,13,7,12,8,9,14,9,9,6,8,4,6,2,4,3,3,6,2,10,0,2020,Del Maule,CEAR,Centro de Salud Familiar San Juan Dios
Crisis obstructiva bronquial (J40-J46),141,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,17,14,17,5,7,5,6,1,6,6,5,5,7,8,6,2,3,3,3,0,3,2,2,2020,Del Maule,CEAR,Centro de Salud Familiar San Juan Dios
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",88,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,11,10,8,4,4,6,3,2,10,10,4,5,4,1,0,0,0,0,0,1,0,1,0,2020,Del Maule,CEAR,Centro de Salud Familiar San Juan Dios
COVID 19 Sospechoso (U072),2727,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,14,6,8,4,17,14,41,84,54,97,144,163,141,139,131,180,341,259,252,194,183,243,18,2020,Del Maule,CEAR,Centro de Salud Familiar San Juan Dios
COVID 19 Confirmado (U071),11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,1,2,4,1,0,0,0,0,0,0,2,0,0,0,1,0,2020,Del Maule,CEAR,Centro de Salud Familiar San Juan Dios
TOTAL CAUSAS SISTEMA CIRCULATORIO,90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9,6,6,2,5,5,6,9,7,4,3,1,4,4,4,1,1,0,0,0,7,3,2,1,2020,Del Maule,CEAR,Centro de Salud Familiar San Juan Dios
Infarto agudo miocardio,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,CEAR,Centro de Salud Familiar San Juan Dios
Accidente vascular encefálico,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2020,Del Maule,CEAR,Centro de Salud Familiar San Juan Dios
Crisis hipertensiva,41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,2,3,0,1,3,3,3,3,3,0,0,2,3,3,0,0,0,0,0,3,2,2,1,2020,Del Maule,CEAR,Centro de Salud Familiar San Juan Dios
Arritmia grave,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2020,Del Maule,CEAR,Centro de Salud Familiar San Juan Dios
Otras causas circulatorias,46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,4,3,2,3,2,3,6,4,1,3,1,2,1,0,0,1,0,0,0,4,1,0,0,2020,Del Maule,CEAR,Centro de Salud Familiar San Juan Dios
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,4,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,CEAR,Centro de Salud Familiar San Juan Dios
Accidentes del tránsito,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,CEAR,Centro de Salud Familiar San Juan Dios
Otras causas externas,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,4,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,CEAR,Centro de Salud Familiar San Juan Dios
DIARREA AGUDA (A00-A09),42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,3,4,3,0,2,3,1,2,6,0,3,1,2,2,0,0,2,3,1,3,0,0,2020,Del Maule,CEAR,Centro de Salud Familiar San Juan Dios
TOTAL DEMÁS CAUSAS,743,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9,22,22,32,38,26,49,37,48,40,43,41,28,44,29,51,32,35,15,31,14,17,32,8,2020,Del Maule,CEAR,Centro de Salud Familiar San Juan Dios
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,CEAR,Centro de Salud Familiar San Juan Dios
- CAUSAS SISTEMA CIRCULATORIO,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,CEAR,Centro de Salud Familiar San Juan Dios
- CAUSAS SISTEMA RESPIRATORIO,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,CEAR,Centro de Salud Familiar San Juan Dios
- SOSPECHA CORONAVIRUS (U072),0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,CEAR,Centro de Salud Familiar San Juan Dios
