Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,5830,-,-,-,-,-,-,-,-,-,493,0,-,123,233,197,203,205,188,179,178,181,222,173,212,176,135,144,131,168,140,218,210,170,192,201,258,291,249,318,42,2020,Aconcagua,SAPU,SAPU San Felipe
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,11497,531,540,515,514,522,515,475,490,539,475,611,462,239,233,197,201,202,186,179,173,179,217,168,195,166,134,142,128,167,139,206,200,169,191,198,252,277,229,302,39,2020,Aconcagua,SAPU,SAPU San Felipe
TOTAL CAUSAS SISTEMA RESPIRATORIO,1569,82,75,87,67,72,77,79,80,110,85,160,210,84,54,26,13,18,12,17,10,16,11,10,13,7,3,3,4,4,4,8,6,2,4,5,18,12,10,11,0,2020,Aconcagua,SAPU,SAPU San Felipe
IRA Alta (J00-J06),1341,72,63,77,58,56,73,64,66,90,71,144,182,77,48,23,12,15,9,14,8,14,9,6,13,4,2,3,3,4,4,5,4,2,4,3,16,7,8,8,0,2020,Aconcagua,SAPU,SAPU San Felipe
Influenza (J09-J11),32,1,2,1,1,0,0,4,0,6,2,3,8,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Aconcagua,SAPU,SAPU San Felipe
Neumonía (J12-J18),17,3,0,0,1,2,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2020,Aconcagua,SAPU,SAPU San Felipe
Bronquitis/bronquiolitis aguda (J20-J21),108,5,6,6,4,9,1,10,9,11,8,7,16,2,2,2,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,2020,Aconcagua,SAPU,SAPU San Felipe
Crisis obstructiva bronquial (J40-J46),40,0,3,1,3,3,2,1,0,0,1,4,1,5,3,0,0,1,2,1,0,1,2,2,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,2020,Aconcagua,SAPU,SAPU San Felipe
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",31,1,1,2,0,2,0,0,2,1,2,2,3,0,0,1,0,0,1,1,0,0,0,2,0,2,0,0,1,0,0,1,0,0,0,1,0,1,1,3,0,2020,Aconcagua,SAPU,SAPU San Felipe
COVID 19 Sospechoso (U072),971,0,0,0,0,0,0,0,0,0,0,0,1,10,4,0,9,7,14,27,33,53,70,59,70,46,44,44,27,30,20,32,33,30,43,41,48,51,55,62,8,2020,Aconcagua,SAPU,SAPU San Felipe
COVID 19 Confirmado (U071),24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,4,3,1,2,1,0,1,0,1,1,1,0,0,1,0,0,0,2020,Aconcagua,SAPU,SAPU San Felipe
TOTAL CAUSAS SISTEMA CIRCULATORIO,323,10,16,5,8,14,11,8,14,13,6,7,12,6,12,7,6,5,12,3,5,8,9,7,6,12,6,4,4,5,7,11,7,6,7,11,9,12,10,2,0,2020,Aconcagua,SAPU,SAPU San Felipe
Infarto agudo miocardio,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2020,Aconcagua,SAPU,SAPU San Felipe
Accidente vascular encefálico,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2020,Aconcagua,SAPU,SAPU San Felipe
Crisis hipertensiva,204,4,7,3,2,11,6,5,9,7,2,3,5,2,8,5,4,4,8,2,5,7,6,7,5,7,5,4,4,4,5,8,6,4,3,8,4,10,4,1,0,2020,Aconcagua,SAPU,SAPU San Felipe
Arritmia grave,14,2,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,2020,Aconcagua,SAPU,SAPU San Felipe
Otras causas circulatorias,97,4,4,2,5,3,5,3,5,6,2,4,7,4,4,1,2,1,4,1,0,0,3,0,1,4,0,0,0,1,1,3,0,2,2,1,4,2,5,1,0,2020,Aconcagua,SAPU,SAPU San Felipe
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,1521,74,82,63,82,67,80,58,72,76,66,79,36,13,23,26,26,26,21,22,25,24,32,19,14,20,12,18,14,22,13,26,34,25,31,29,42,42,39,43,5,2020,Aconcagua,SAPU,SAPU San Felipe
Accidentes del tránsito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Aconcagua,SAPU,SAPU San Felipe
Otras causas externas,1521,74,82,63,82,67,80,58,72,76,66,79,36,13,23,26,26,26,21,22,25,24,32,19,14,20,12,18,14,22,13,26,34,25,31,29,42,42,39,43,5,2020,Aconcagua,SAPU,SAPU San Felipe
