Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,61522,1067,992,990,887,959,991,1045,1121,1211,1267,1085,1121,1015,958,1033,950,956,932,1004,1134,1221,1381,1288,1181,1007,991,1005,972,1078,1008,1167,1110,1119,1213,1279,1210,1033,1323,1222,1371,1293,1503,1613,1647,1622,1523,1503,1401,1353,1342,1336,1489,2021,Metropolitano Oriente,SAPU,SAPU Centro de Urgencia Ñuñoa
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,56230,976,910,935,841,921,969,961,1003,1064,1130,967,971,894,909,965,888,890,894,934,1048,1092,1213,1138,1068,933,937,941,929,1025,913,1082,1013,1052,1144,1196,1133,1005,1232,1140,1236,1203,1342,1421,1414,1370,1365,1353,1230,1259,1222,1203,1356,2021,Metropolitano Oriente,SAPU,SAPU Centro de Urgencia Ñuñoa
TOTAL CAUSAS SISTEMA RESPIRATORIO,2960,30,32,28,31,28,31,23,16,34,42,37,40,37,56,43,19,22,28,35,49,64,78,90,63,53,27,48,34,53,39,34,48,50,67,65,69,67,82,71,96,73,108,98,94,98,101,82,67,79,81,106,114,2021,Metropolitano Oriente,SAPU,SAPU Centro de Urgencia Ñuñoa
IRA Alta (J00-J06),2023,24,23,15,18,21,18,17,10,22,25,21,30,24,46,31,12,12,19,26,30,43,58,66,40,37,14,35,17,32,26,15,34,32,45,47,48,45,63,33,69,49,74,61,67,75,76,55,44,62,59,76,82,2021,Metropolitano Oriente,SAPU,SAPU Centro de Urgencia Ñuñoa
Influenza (J09-J11),7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Oriente,SAPU,SAPU Centro de Urgencia Ñuñoa
Neumonía (J12-J18),71,0,0,3,2,2,3,1,0,3,3,0,0,2,2,1,2,0,1,1,2,2,0,1,2,1,1,2,2,1,1,1,0,2,0,2,0,0,2,5,2,1,0,3,3,3,0,1,3,0,0,1,1,2021,Metropolitano Oriente,SAPU,SAPU Centro de Urgencia Ñuñoa
Bronquitis/bronquiolitis aguda (J20-J21),231,3,1,0,0,1,1,0,0,2,4,6,3,3,5,4,0,0,1,1,7,3,6,9,5,5,5,5,2,9,3,4,4,7,6,5,8,4,6,11,8,6,14,5,5,2,5,7,4,5,8,5,8,2021,Metropolitano Oriente,SAPU,SAPU Centro de Urgencia Ñuñoa
Crisis obstructiva bronquial (J40-J46),295,3,3,4,5,2,5,3,3,6,9,8,5,4,2,5,3,3,3,5,4,6,12,10,10,6,4,3,5,7,5,4,3,2,6,2,9,5,2,9,8,6,6,9,8,9,8,6,8,4,5,11,12,2021,Metropolitano Oriente,SAPU,SAPU Centro de Urgencia Ñuñoa
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",333,0,5,6,6,2,4,2,3,1,1,2,2,4,1,2,2,7,2,2,6,9,2,4,6,4,3,3,8,4,4,10,3,7,10,9,4,13,9,13,9,11,14,20,11,9,12,13,8,8,9,13,11,2021,Metropolitano Oriente,SAPU,SAPU Centro de Urgencia Ñuñoa
COVID 19 Sospechoso (U072),13420,229,215,186,155,162,153,184,207,234,277,294,332,277,238,287,264,242,202,204,250,290,339,333,340,286,272,228,211,254,203,242,230,233,234,231,217,203,271,215,201,263,331,396,455,424,363,313,294,221,223,211,301,2021,Metropolitano Oriente,SAPU,SAPU Centro de Urgencia Ñuñoa
COVID 19 Confirmado (U071),1828,16,20,13,10,10,6,29,29,27,22,35,36,55,55,39,50,57,44,83,116,144,133,96,86,51,27,23,16,16,18,20,9,14,8,7,7,13,20,8,17,35,31,59,65,36,35,24,13,16,13,4,12,2021,Metropolitano Oriente,SAPU,SAPU Centro de Urgencia Ñuñoa
TOTAL CAUSAS SISTEMA CIRCULATORIO,1702,43,28,26,31,35,49,27,40,23,24,27,16,33,27,33,34,35,48,35,24,31,26,44,25,29,19,30,31,31,22,33,32,35,40,42,36,31,28,38,38,29,47,28,38,30,25,45,34,42,39,32,34,2021,Metropolitano Oriente,SAPU,SAPU Centro de Urgencia Ñuñoa
Infarto agudo miocardio,20,0,1,1,0,0,1,0,4,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,2021,Metropolitano Oriente,SAPU,SAPU Centro de Urgencia Ñuñoa
Accidente vascular encefálico,74,1,3,0,4,0,0,1,4,1,1,1,1,1,2,0,1,3,5,2,0,3,1,0,0,1,1,1,6,0,0,3,1,1,1,1,1,3,0,3,4,2,1,0,1,0,3,0,1,2,0,2,0,2021,Metropolitano Oriente,SAPU,SAPU Centro de Urgencia Ñuñoa
Crisis hipertensiva,1034,30,20,13,17,27,26,21,21,14,10,22,13,24,13,24,27,21,27,20,16,12,10,28,17,19,11,18,16,24,17,19,23,24,30,26,22,14,20,20,19,17,29,14,17,19,10,24,22,30,21,19,17,2021,Metropolitano Oriente,SAPU,SAPU Centro de Urgencia Ñuñoa
