Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,6534,-,-,-,-,0,-,-,-,-,668,758,618,457,418,342,378,324,363,412,382,379,347,374,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Talcahuano,Hospital,Hospital Penco - Lirquén
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,18289,661,702,568,645,623,624,629,646,635,575,670,574,443,412,333,363,317,360,405,373,372,341,370,310,331,366,379,394,439,447,472,554,442,432,367,351,421,390,489,64,2020,Talcahuano,Hospital,Hospital Penco - Lirquén
TOTAL CAUSAS SISTEMA RESPIRATORIO,1703,101,78,71,71,64,73,76,53,94,90,100,210,131,40,21,17,11,17,17,17,8,16,22,16,18,26,23,16,27,19,20,22,22,22,13,11,20,13,16,1,2020,Talcahuano,Hospital,Hospital Penco - Lirquén
IRA Alta (J00-J06),1111,65,41,56,45,44,47,52,35,60,59,71,156,92,22,14,12,8,12,6,10,4,12,17,9,14,15,14,10,15,10,12,16,13,14,6,1,9,7,6,0,2020,Talcahuano,Hospital,Hospital Penco - Lirquén
Influenza (J09-J11),2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020,Talcahuano,Hospital,Hospital Penco - Lirquén
Neumonía (J12-J18),120,5,7,4,5,1,5,3,4,7,4,10,9,3,4,0,1,0,1,4,2,1,1,0,2,2,1,2,3,2,1,1,4,3,5,0,4,7,2,0,0,2020,Talcahuano,Hospital,Hospital Penco - Lirquén
Bronquitis/bronquiolitis aguda (J20-J21),260,23,21,5,13,10,16,11,9,12,15,11,30,22,9,4,2,1,3,1,2,0,2,2,4,0,5,3,1,2,2,4,1,4,2,0,2,3,0,3,0,2020,Talcahuano,Hospital,Hospital Penco - Lirquén
Crisis obstructiva bronquial (J40-J46),122,4,4,4,7,6,4,8,3,10,8,7,11,2,0,2,2,0,1,3,2,1,1,3,1,1,1,1,1,7,2,1,1,0,0,3,1,1,3,4,1,2020,Talcahuano,Hospital,Hospital Penco - Lirquén
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",88,4,5,2,1,3,1,2,2,5,3,1,4,12,5,1,0,2,0,3,1,2,0,0,0,1,4,3,1,1,4,2,0,1,1,4,3,0,1,3,0,2020,Talcahuano,Hospital,Hospital Penco - Lirquén
COVID 19 Sospechoso (U072),1644,-,-,-,-,0,0,0,0,0,1,0,35,42,61,61,63,43,45,58,44,51,58,101,47,30,49,53,42,52,38,58,176,80,71,69,55,51,41,64,5,2020,Talcahuano,Hospital,Hospital Penco - Lirquén
COVID 19 Confirmado (U071),78,-,-,-,-,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,1,3,7,7,1,2,3,3,3,2,2,3,1,2,7,8,7,6,1,2,0,2020,Talcahuano,Hospital,Hospital Penco - Lirquén
TOTAL CAUSAS SISTEMA CIRCULATORIO,570,16,22,16,16,13,14,21,19,16,20,14,22,7,11,11,12,14,15,13,17,17,14,6,9,10,14,13,18,24,18,16,12,10,18,17,11,15,11,6,2,2020,Talcahuano,Hospital,Hospital Penco - Lirquén
Infarto agudo miocardio,32,3,0,1,1,0,2,1,2,1,0,1,1,0,1,1,0,0,0,1,1,2,0,0,1,0,1,0,1,0,2,1,0,0,0,2,1,0,2,0,2,2020,Talcahuano,Hospital,Hospital Penco - Lirquén
Accidente vascular encefálico,108,2,5,3,5,5,5,4,2,3,3,2,7,1,1,2,1,2,3,1,1,3,3,2,0,1,4,3,3,2,1,4,3,4,2,5,2,6,0,2,0,2020,Talcahuano,Hospital,Hospital Penco - Lirquén
Crisis hipertensiva,108,0,0,0,0,0,0,0,0,1,5,4,8,6,4,2,5,1,6,3,6,5,2,1,5,2,5,6,5,7,4,3,4,1,1,2,0,2,2,0,0,2020,Talcahuano,Hospital,Hospital Penco - Lirquén
Arritmia grave,70,0,2,1,2,3,0,4,5,3,7,2,1,0,0,1,2,3,1,2,1,1,3,1,0,3,2,1,4,3,1,0,1,2,1,1,1,2,0,3,0,2020,Talcahuano,Hospital,Hospital Penco - Lirquén
Otras causas circulatorias,252,11,15,11,8,5,7,12,10,8,5,5,5,0,5,5,4,8,5,6,8,6,6,2,3,4,2,3,5,12,10,8,4,3,14,7,7,5,7,1,0,2020,Talcahuano,Hospital,Hospital Penco - Lirquén
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,122,5,29,7,15,2,13,17,13,3,6,5,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2020,Talcahuano,Hospital,Hospital Penco - Lirquén
Accidentes del tránsito,97,4,25,7,14,2,12,11,8,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Talcahuano,Hospital,Hospital Penco - Lirquén
Otras causas externas,25,1,4,0,1,0,1,6,5,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2020,Talcahuano,Hospital,Hospital Penco - Lirquén
DIARREA AGUDA (A00-A09),675,48,32,25,25,32,42,29,23,35,28,33,19,9,13,9,12,8,9,11,7,11,9,2,9,35,5,6,16,16,10,11,12,17,15,20,7,5,6,14,0,2020,Talcahuano,Hospital,Hospital Penco - Lirquén
TOTAL DEMÁS CAUSAS,13598,491,541,449,518,512,482,486,538,487,431,518,323,294,307,230,256,240,273,305,287,282,237,232,228,236,269,281,299,318,360,363,331,311,299,240,260,324,318,386,56,2020,Talcahuano,Hospital,Hospital Penco - Lirquén
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,926,37,29,26,34,24,30,31,36,30,33,33,28,12,13,20,16,18,28,37,31,29,20,14,24,33,27,21,20,19,18,21,4,13,26,14,12,27,16,20,2,2020,Talcahuano,Hospital,Hospital Penco - Lirquén
- CAUSAS SISTEMA CIRCULATORIO,138,6,8,7,6,3,6,9,8,4,4,3,5,0,0,5,0,2,5,2,0,1,2,2,3,5,4,3,4,6,5,5,1,2,3,1,2,2,1,3,0,2020,Talcahuano,Hospital,Hospital Penco - Lirquén
- CAUSAS SISTEMA RESPIRATORIO,99,10,4,3,7,1,2,2,2,5,5,5,6,3,2,1,0,1,3,6,2,1,1,0,1,3,3,3,2,2,1,2,1,0,4,0,0,3,2,0,0,2020,Talcahuano,Hospital,Hospital Penco - Lirquén
- SOSPECHA CORONAVIRUS (U072),76,-,-,-,-,0,0,-,-,-,0,0,0,0,1,5,3,10,4,4,12,13,9,0,0,1,1,0,1,1,1,1,0,1,1,0,2,1,2,2,0,2020,Talcahuano,Hospital,Hospital Penco - Lirquén
- CORONAVIRUS (U071),20,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,2,0,1,0,4,2,3,2,0,1,0,2020,Talcahuano,Hospital,Hospital Penco - Lirquén
- TRAUMATISMOS Y ENVENENAMIENTOS,40,2,0,1,2,1,1,1,2,3,3,1,1,0,0,0,1,0,1,0,0,2,1,1,2,2,3,2,2,0,1,2,0,0,0,1,0,0,1,0,0,2020,Talcahuano,Hospital,Hospital Penco - Lirquén
- LAS DEMÁS CAUSAS,553,19,17,15,19,19,21,19,24,18,21,24,16,9,10,9,11,5,15,25,17,12,6,11,18,22,14,12,11,10,8,11,1,10,14,10,5,19,10,14,2,2020,Talcahuano,Hospital,Hospital Penco - Lirquén
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Talcahuano,Hospital,Hospital Penco - Lirquén
