Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,41841,776,0,670,81,319,430,761,766,778,907,892,895,789,856,701,776,730,689,703,780,823,752,811,833,835,771,718,708,810,777,760,834,881,822,887,810,792,906,909,898,898,1013,1003,1038,1021,1110,994,1060,916,908,974,1270,2021,Iquique,SAR,SAR Sur de Iquique
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,40984,882,784,750,661,568,702,714,673,733,819,812,809,729,804,651,733,688,674,684,756,788,721,787,811,799,737,663,684,770,761,732,786,854,792,833,776,752,811,846,847,853,942,918,893,885,994,892,886,842,853,895,955,2021,Iquique,SAR,SAR Sur de Iquique
TOTAL CAUSAS SISTEMA RESPIRATORIO,3733,56,55,49,36,15,39,33,39,19,34,31,36,39,39,34,30,35,25,28,35,52,63,65,71,99,58,51,57,100,97,96,101,105,112,122,101,105,101,115,125,113,150,74,83,153,105,76,83,73,95,143,82,2021,Iquique,SAR,SAR Sur de Iquique
IRA Alta (J00-J06),2872,40,41,39,26,11,24,16,27,14,25,26,21,30,27,22,18,27,15,19,24,30,45,41,67,71,44,35,42,75,73,75,84,76,88,99,75,78,80,88,108,90,125,47,67,132,93,65,62,58,65,128,74,2021,Iquique,SAR,SAR Sur de Iquique
Influenza (J09-J11),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Iquique,SAR,SAR Sur de Iquique
Neumonía (J12-J18),81,0,6,2,1,0,3,2,1,1,1,1,5,2,2,1,3,0,0,1,0,2,0,0,0,1,1,2,2,1,3,1,0,1,2,2,3,2,3,2,1,1,2,4,2,0,2,2,2,3,2,0,0,2021,Iquique,SAR,SAR Sur de Iquique
Bronquitis/bronquiolitis aguda (J20-J21),273,5,5,3,3,0,2,2,2,0,6,1,3,2,5,4,0,3,1,0,1,8,4,10,1,13,4,4,10,14,12,10,5,8,7,9,10,11,5,13,0,11,8,8,7,6,2,2,6,4,7,4,2,2021,Iquique,SAR,SAR Sur de Iquique
Crisis obstructiva bronquial (J40-J46),236,3,2,1,3,1,4,8,4,1,1,1,2,2,2,4,2,3,5,5,6,7,5,5,0,7,3,5,1,7,4,3,9,10,7,8,11,4,7,8,6,2,6,6,3,6,3,4,5,4,7,10,3,2021,Iquique,SAR,SAR Sur de Iquique
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",271,8,1,4,3,3,6,5,5,3,1,2,5,3,3,3,7,2,4,3,4,5,9,9,3,7,6,5,2,3,5,7,3,10,8,4,2,10,6,4,10,9,9,9,4,9,5,3,8,4,14,1,3,2021,Iquique,SAR,SAR Sur de Iquique
COVID 19 Sospechoso (U072),8018,300,231,179,140,116,103,155,100,162,153,272,240,121,217,197,168,159,136,124,138,125,108,174,141,117,85,77,71,97,124,90,105,100,74,80,123,98,132,97,86,129,200,246,253,193,301,248,164,162,170,134,303,2021,Iquique,SAR,SAR Sur de Iquique
COVID 19 Confirmado (U071),483,18,32,36,53,17,9,12,48,6,6,21,30,21,24,28,13,15,15,11,7,4,11,7,2,7,3,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,2,0,6,4,2,2,1,0,1,5,2021,Iquique,SAR,SAR Sur de Iquique
TOTAL CAUSAS SISTEMA CIRCULATORIO,812,13,9,14,12,12,16,19,22,15,11,14,16,16,18,8,22,20,15,23,17,25,11,19,17,22,10,17,11,17,17,16,12,18,14,20,21,28,20,20,17,20,8,8,14,5,25,14,13,12,10,10,9,2021,Iquique,SAR,SAR Sur de Iquique
Infarto agudo miocardio,39,0,0,1,1,1,2,1,0,2,1,2,2,0,1,0,1,1,0,2,1,0,0,0,2,2,0,0,0,3,0,0,0,0,1,0,0,3,0,1,1,1,0,0,1,0,0,1,2,0,0,1,1,2021,Iquique,SAR,SAR Sur de Iquique
