Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,7327,146,245,220,209,217,203,212,214,210,232,266,251,109,131,106,115,113,123,168,183,190,208,208,144,161,156,168,160,188,140,171,189,177,183,197,210,237,297,227,43,2020,Metropolitano Suroriente,SAPU,Centro de Salud Familiar Dr. José Manuel Balmaceda
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,7134,247,245,220,209,217,203,212,214,210,232,266,249,122,125,103,115,113,122,161,172,210,173,193,133,147,143,155,145,171,132,153,176,162,173,181,185,222,253,231,39,2020,Metropolitano Suroriente,SAPU,Centro de Salud Familiar Dr. José Manuel Balmaceda
TOTAL CAUSAS SISTEMA RESPIRATORIO,1048,51,68,48,38,35,36,42,35,42,52,86,130,54,29,16,17,15,8,8,12,25,16,14,10,11,6,12,6,6,13,15,2,11,11,14,5,15,11,22,1,2020,Metropolitano Suroriente,SAPU,Centro de Salud Familiar Dr. José Manuel Balmaceda
IRA Alta (J00-J06),843,42,58,41,29,29,29,36,30,34,41,72,114,50,23,13,14,11,5,6,6,19,12,10,6,8,4,9,3,5,9,13,1,5,9,10,5,11,7,13,1,2020,Metropolitano Suroriente,SAPU,Centro de Salud Familiar Dr. José Manuel Balmaceda
Influenza (J09-J11),5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,Metropolitano Suroriente,SAPU,Centro de Salud Familiar Dr. José Manuel Balmaceda
Neumonía (J12-J18),23,2,1,1,0,2,0,0,1,1,2,0,0,0,1,0,0,0,0,1,1,4,0,1,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,2020,Metropolitano Suroriente,SAPU,Centro de Salud Familiar Dr. José Manuel Balmaceda
Bronquitis/bronquiolitis aguda (J20-J21),95,6,3,4,5,2,5,4,2,4,8,8,14,2,3,1,3,2,1,0,3,2,1,0,1,1,0,0,3,0,0,0,0,2,0,3,0,2,0,0,0,2020,Metropolitano Suroriente,SAPU,Centro de Salud Familiar Dr. José Manuel Balmaceda
Crisis obstructiva bronquial (J40-J46),36,1,4,1,1,2,1,2,2,2,0,1,0,2,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,2,0,0,1,1,0,0,2,2,2,0,2020,Metropolitano Suroriente,SAPU,Centro de Salud Familiar Dr. José Manuel Balmaceda
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",46,0,2,1,3,0,1,0,0,1,1,4,1,0,2,1,0,2,1,1,1,0,0,2,3,1,1,3,0,0,0,1,1,2,1,1,0,0,1,7,0,2020,Metropolitano Suroriente,SAPU,Centro de Salud Familiar Dr. José Manuel Balmaceda
COVID 19 Sospechoso (U072),835,0,0,0,0,0,0,0,0,0,0,0,7,2,0,1,3,2,21,38,73,89,79,61,37,38,34,46,29,44,19,17,42,18,19,26,29,25,25,11,0,2020,Metropolitano Suroriente,SAPU,Centro de Salud Familiar Dr. José Manuel Balmaceda
COVID 19 Confirmado (U071),77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,25,6,7,2,5,7,0,0,2,3,2,2,0,2,2,1,0,0,2020,Metropolitano Suroriente,SAPU,Centro de Salud Familiar Dr. José Manuel Balmaceda
TOTAL CAUSAS SISTEMA CIRCULATORIO,178,3,1,5,4,2,4,3,1,3,1,4,5,1,3,1,4,2,6,6,4,3,6,8,6,5,6,8,2,4,6,2,5,11,6,4,4,6,17,6,0,2020,Metropolitano Suroriente,SAPU,Centro de Salud Familiar Dr. José Manuel Balmaceda
Infarto agudo miocardio,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,2,0,2020,Metropolitano Suroriente,SAPU,Centro de Salud Familiar Dr. José Manuel Balmaceda
Accidente vascular encefálico,6,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,Metropolitano Suroriente,SAPU,Centro de Salud Familiar Dr. José Manuel Balmaceda
Crisis hipertensiva,98,1,1,0,1,0,2,1,0,2,1,1,2,0,2,0,3,1,5,4,3,2,4,3,2,3,4,5,0,2,4,1,2,9,3,3,4,4,9,4,0,2020,Metropolitano Suroriente,SAPU,Centro de Salud Familiar Dr. José Manuel Balmaceda
Arritmia grave,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,1,0,0,0,2,0,3,1,0,0,1,0,0,2020,Metropolitano Suroriente,SAPU,Centro de Salud Familiar Dr. José Manuel Balmaceda
Otras causas circulatorias,51,2,0,3,2,2,1,2,1,1,0,3,3,1,0,1,1,0,1,2,1,1,2,2,2,1,1,1,1,2,1,1,1,1,0,0,0,2,5,0,0,2020,Metropolitano Suroriente,SAPU,Centro de Salud Familiar Dr. José Manuel Balmaceda
