Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Valdivia,Hospital,Hospital Juan Morey (La Unión)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,40215,819,728,761,762,749,777,826,806,696,677,770,830,804,862,842,856,799,754,871,937,935,964,992,864,851,859,792,636,652,647,633,723,676,728,648,732,704,749,838,733,734,780,739,818,798,812,834,744,655,721,642,656,2017,Valdivia,Hospital,Hospital Juan Morey (La Unión)
TOTAL CAUSAS SISTEMA RESPIRATORIO,10304,109,84,105,76,105,81,106,121,96,126,165,193,185,202,173,178,169,156,233,359,343,417,392,329,327,269,213,195,177,160,149,175,174,182,180,196,229,251,250,217,199,242,271,289,247,228,256,169,146,139,131,140,2017,Valdivia,Hospital,Hospital Juan Morey (La Unión)
IRA Alta (J00-J06),5730,72,33,73,47,66,63,88,77,57,84,121,122,108,108,100,88,86,92,149,208,193,231,214,199,179,145,100,87,74,59,71,85,91,84,85,88,121,133,135,133,108,155,160,172,139,122,155,90,69,68,65,78,2017,Valdivia,Hospital,Hospital Juan Morey (La Unión)
Influenza (J09-J11),486,3,4,3,0,3,0,1,1,0,3,3,7,8,10,8,9,9,9,8,41,42,45,57,25,31,27,14,3,6,4,7,7,4,1,1,3,13,20,3,0,3,0,8,7,8,4,4,3,0,2,1,3,2017,Valdivia,Hospital,Hospital Juan Morey (La Unión)
Neumonía (J12-J18),457,3,5,3,3,4,3,0,6,6,9,6,7,7,7,3,12,5,6,10,14,2,14,9,12,15,13,13,14,16,10,15,5,6,9,16,14,11,5,7,10,11,5,6,12,8,21,21,5,9,6,7,11,2017,Valdivia,Hospital,Hospital Juan Morey (La Unión)
Bronquitis/bronquiolitis aguda (J20-J21),2704,12,21,14,8,17,5,7,22,22,21,30,46,39,49,36,43,45,34,51,63,79,102,79,77,76,64,66,72,59,74,46,63,52,71,60,72,69,61,85,64,63,68,79,85,77,63,61,57,52,45,42,36,2017,Valdivia,Hospital,Hospital Juan Morey (La Unión)
Crisis obstructiva bronquial (J40-J46),514,11,7,8,4,9,8,7,8,5,3,4,8,10,7,15,11,14,8,4,8,17,11,15,12,9,10,11,9,10,6,4,7,14,9,11,13,5,23,14,9,11,10,16,12,9,14,11,11,10,11,12,9,2017,Valdivia,Hospital,Hospital Juan Morey (La Unión)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",413,8,14,4,14,6,2,3,7,6,6,1,3,13,21,11,15,10,7,11,25,10,14,18,4,17,10,9,10,12,7,6,8,7,8,7,6,10,9,6,1,3,4,2,1,6,4,4,3,6,7,4,3,2017,Valdivia,Hospital,Hospital Juan Morey (La Unión)
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Valdivia,Hospital,Hospital Juan Morey (La Unión)
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Valdivia,Hospital,Hospital Juan Morey (La Unión)
TOTAL CAUSAS SISTEMA CIRCULATORIO,947,32,22,15,21,19,15,22,19,16,16,16,17,18,15,21,21,21,23,14,16,16,7,24,15,17,14,12,23,10,15,14,19,16,15,10,22,20,11,20,11,26,22,14,24,21,26,30,25,25,14,14,16,2017,Valdivia,Hospital,Hospital Juan Morey (La Unión)
Infarto agudo miocardio,24,0,0,0,0,2,0,1,0,0,0,1,0,2,0,1,0,2,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,1,0,1,0,0,2,1,2017,Valdivia,Hospital,Hospital Juan Morey (La Unión)
Accidente vascular encefálico,115,2,0,1,2,1,2,0,3,1,2,2,0,1,2,2,1,1,3,1,1,3,2,6,2,3,5,1,1,1,1,2,3,4,4,0,3,2,1,1,2,0,7,5,4,2,6,5,5,2,0,3,1,2017,Valdivia,Hospital,Hospital Juan Morey (La Unión)
Crisis hipertensiva,250,15,9,4,6,6,3,7,5,9,3,3,5,5,4,6,4,9,5,5,4,4,1,6,1,2,2,2,4,3,5,1,2,5,4,5,9,6,0,6,3,6,5,4,5,3,10,9,8,5,4,1,2,2017,Valdivia,Hospital,Hospital Juan Morey (La Unión)
Arritmia grave,113,2,1,1,3,1,3,4,2,1,2,2,3,4,3,2,2,1,5,0,2,2,1,3,2,3,2,1,1,3,4,2,4,3,1,0,2,1,1,2,3,3,2,2,3,1,1,4,4,3,3,1,1,2017,Valdivia,Hospital,Hospital Juan Morey (La Unión)
