Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Ñuble,Hospital,Hospital Comunitario de Salud Familiar de El Carmen
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,21832,403,397,344,362,404,418,419,415,370,334,393,407,428,344,362,416,402,430,450,479,491,416,385,353,437,370,367,381,394,354,384,380,482,589,522,494,490,506,519,463,473,485,425,394,445,428,390,423,440,407,382,386,2019,Ñuble,Hospital,Hospital Comunitario de Salud Familiar de El Carmen
TOTAL CAUSAS SISTEMA RESPIRATORIO,5153,55,39,32,30,38,37,40,34,38,32,53,74,90,70,69,89,93,133,150,172,173,113,104,99,147,121,100,103,105,115,75,77,166,204,143,165,157,175,183,130,100,142,127,93,100,70,78,95,90,96,63,76,2019,Ñuble,Hospital,Hospital Comunitario de Salud Familiar de El Carmen
IRA Alta (J00-J06),3451,37,30,18,20,22,25,26,22,29,23,45,58,65,55,49,66,62,89,115,120,112,58,52,55,99,72,69,59,68,63,46,46,129,139,78,114,117,116,115,100,63,103,94,51,68,52,46,63,68,69,44,47,2019,Ñuble,Hospital,Hospital Comunitario de Salud Familiar de El Carmen
Influenza (J09-J11),288,3,0,0,0,0,0,0,0,0,2,1,2,0,1,0,0,5,15,11,21,20,22,19,16,13,13,19,12,5,5,4,3,2,12,18,7,13,3,4,2,1,2,2,1,3,0,0,1,1,2,2,0,2019,Ñuble,Hospital,Hospital Comunitario de Salud Familiar de El Carmen
Neumonía (J12-J18),239,1,0,3,4,3,5,5,3,3,2,1,4,3,4,5,1,2,3,3,3,3,8,7,4,8,6,2,2,7,9,2,5,4,12,8,5,5,11,17,6,3,6,3,7,4,3,4,5,3,7,1,4,2019,Ñuble,Hospital,Hospital Comunitario de Salud Familiar de El Carmen
Bronquitis/bronquiolitis aguda (J20-J21),873,10,8,9,4,9,4,5,6,3,5,5,8,15,5,9,11,18,18,17,19,28,19,20,19,20,22,7,12,20,30,18,16,23,28,25,30,18,36,36,19,26,22,24,27,23,14,20,19,17,16,11,20,2019,Ñuble,Hospital,Hospital Comunitario de Salud Familiar de El Carmen
Crisis obstructiva bronquial (J40-J46),227,3,1,2,2,4,3,3,2,1,0,0,1,7,4,2,4,3,8,4,9,6,6,3,5,7,4,2,13,5,8,4,7,7,13,7,8,0,6,11,3,6,9,3,5,2,0,3,5,1,1,2,2,2019,Ñuble,Hospital,Hospital Comunitario de Salud Familiar de El Carmen
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",75,1,0,0,0,0,0,1,1,2,0,1,1,0,1,4,7,3,0,0,0,4,0,3,0,0,4,1,5,0,0,1,0,1,0,7,1,4,3,0,0,1,0,1,2,0,1,5,2,0,1,3,3,2019,Ñuble,Hospital,Hospital Comunitario de Salud Familiar de El Carmen
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Ñuble,Hospital,Hospital Comunitario de Salud Familiar de El Carmen
