Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,5236,-,-,-,-,0,0,0,0,0,0,0,0,155,124,40,150,136,175,191,214,215,297,368,397,438,260,234,219,182,150,168,157,145,141,159,111,122,131,133,24,2020,Antofagasta,SAPU,SAPU-Norte de Calama
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,5454,124,45,115,93,90,143,142,183,152,210,304,262,174,131,91,107,94,112,110,125,127,215,287,332,367,202,175,148,120,88,81,87,68,80,74,43,44,45,51,13,2020,Antofagasta,SAPU,SAPU-Norte de Calama
TOTAL CAUSAS SISTEMA RESPIRATORIO,1035,31,10,36,18,17,39,28,40,37,88,177,145,69,39,18,18,15,11,16,9,22,26,39,12,13,13,7,3,6,7,4,1,2,5,1,0,3,3,6,1,2020,Antofagasta,SAPU,SAPU-Norte de Calama
IRA Alta (J00-J06),797,20,6,26,16,12,24,22,30,30,76,157,123,48,31,13,12,11,8,12,6,16,12,33,9,11,6,5,0,2,2,3,0,0,4,0,0,2,2,6,1,2020,Antofagasta,SAPU,SAPU-Norte de Calama
Influenza (J09-J11),15,0,0,1,0,1,0,0,0,0,2,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Antofagasta,SAPU,SAPU-Norte de Calama
Neumonía (J12-J18),49,3,0,1,0,0,3,1,3,1,3,2,1,6,1,1,2,1,0,1,0,2,2,3,2,0,6,0,0,0,3,0,1,0,0,0,0,0,0,0,0,2020,Antofagasta,SAPU,SAPU-Norte de Calama
Bronquitis/bronquiolitis aguda (J20-J21),97,5,2,7,1,1,11,2,4,4,3,13,14,4,5,4,2,0,0,1,1,0,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020,Antofagasta,SAPU,SAPU-Norte de Calama
Crisis obstructiva bronquial (J40-J46),53,1,1,1,1,2,0,2,1,1,0,3,5,3,2,0,1,3,2,1,2,2,2,1,0,1,1,2,2,3,1,1,0,2,1,0,0,1,1,0,0,2020,Antofagasta,SAPU,SAPU-Norte de Calama
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",24,2,1,0,0,1,1,1,2,1,4,0,1,0,0,0,1,0,1,1,0,2,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2020,Antofagasta,SAPU,SAPU-Norte de Calama
COVID 19 Sospechoso (U072),764,-,-,-,-,0,0,0,0,0,0,0,1,4,1,0,5,9,17,20,14,50,100,78,113,124,66,38,28,10,21,6,6,10,15,3,4,7,4,5,5,2020,Antofagasta,SAPU,SAPU-Norte de Calama
COVID 19 Confirmado (U071),5,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2020,Antofagasta,SAPU,SAPU-Norte de Calama
TOTAL CAUSAS SISTEMA CIRCULATORIO,121,3,5,4,3,1,3,3,4,4,5,2,3,1,4,1,1,4,0,2,5,1,5,3,5,9,2,2,3,8,2,4,6,3,3,1,2,1,0,1,2,2020,Antofagasta,SAPU,SAPU-Norte de Calama
Infarto agudo miocardio,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2020,Antofagasta,SAPU,SAPU-Norte de Calama
Accidente vascular encefálico,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Antofagasta,SAPU,SAPU-Norte de Calama
