Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,4024,-,-,-,-,-,-,-,-,-,-,-,-,42,97,116,108,117,126,108,110,152,169,139,129,134,154,174,151,184,185,181,176,161,179,166,167,147,179,214,59,2020,Concepción,SAPU,SAPU-Lorenzo Arenas
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,9083,456,486,424,437,416,435,410,438,425,413,516,239,62,72,100,99,110,126,108,110,152,169,139,129,134,155,174,151,184,185,181,176,161,179,166,167,147,179,214,59,2020,Concepción,SAPU,SAPU-Lorenzo Arenas
TOTAL CAUSAS SISTEMA RESPIRATORIO,1597,113,98,86,88,95,87,85,73,100,111,193,113,19,13,18,23,23,12,15,16,17,21,14,13,10,13,5,9,16,12,10,7,7,10,6,9,9,15,10,3,2020,Concepción,SAPU,SAPU-Lorenzo Arenas
IRA Alta (J00-J06),1202,88,76,71,65,75,71,62,58,85,92,154,91,12,11,11,14,9,9,7,7,11,11,9,7,4,12,3,7,12,7,5,5,6,7,4,2,7,8,5,2,2020,Concepción,SAPU,SAPU-Lorenzo Arenas
Influenza (J09-J11),18,2,3,1,0,1,1,0,0,0,0,1,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2020,Concepción,SAPU,SAPU-Lorenzo Arenas
Neumonía (J12-J18),18,1,2,0,0,4,0,0,1,0,0,2,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,2020,Concepción,SAPU,SAPU-Lorenzo Arenas
Bronquitis/bronquiolitis aguda (J20-J21),231,15,12,13,18,10,12,18,10,12,16,29,11,3,2,7,5,9,1,1,4,4,4,1,1,2,0,0,0,1,0,0,1,0,1,0,1,1,4,2,0,2020,Concepción,SAPU,SAPU-Lorenzo Arenas
Crisis obstructiva bronquial (J40-J46),80,1,3,0,3,4,2,2,1,1,2,5,4,2,0,0,2,5,1,4,2,2,5,3,4,1,0,2,2,2,4,5,0,0,0,1,3,0,1,1,0,2020,Concepción,SAPU,SAPU-Lorenzo Arenas
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",48,6,2,1,2,1,1,3,3,2,1,2,3,0,0,0,0,0,1,1,2,0,1,1,1,3,1,0,0,1,0,0,1,0,0,1,3,1,0,2,1,2020,Concepción,SAPU,SAPU-Lorenzo Arenas
COVID 19 Sospechoso (U072),652,-,-,-,-,-,0,0,0,0,0,0,2,2,3,4,4,5,1,12,12,17,46,29,20,18,34,53,40,30,41,27,28,36,30,24,31,28,22,41,12,2020,Concepción,SAPU,SAPU-Lorenzo Arenas
COVID 19 Confirmado (U071),2,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020,Concepción,SAPU,SAPU-Lorenzo Arenas
